,cell_type,gene,effect,age,sex,mean,hdi_2.5%,hdi_97.5%,FC,FC_ratio,term
135,Oligodendrocytes precursor cells,Bbs1,sex_interaction(sex2-sex1) within age,60,male-female,-0.011930145938334757,-1.1424940750013743,1.1801445741772794,,1.1714516705050664,sex_interaction(male-female) (within age=60)
136,Oligodendrocytes precursor cells,Cpeb4,mtDSB_at_age×sex,21,female,-0.39685345239188796,-1.143387635347853,0.35496854691750074,0.7232729537177514,,"beta[21] (mtDSB effect @ age, sex=female)"
137,Oligodendrocytes precursor cells,Cpeb4,mtDSB_at_age×sex,21,male,-0.4508092650139383,-1.3710092218719736,0.4214678027861737,0.7070827542786383,,"beta[21] (mtDSB effect @ age, sex=male)"
138,Oligodendrocytes precursor cells,Cpeb4,mtDSB_at_age×sex,60,female,-0.7673913027213628,-1.7810619808269976,0.3079268860814173,0.5398224197356383,,"beta[60] (mtDSB effect @ age, sex=female)"
139,Oligodendrocytes precursor cells,Cpeb4,mtDSB_at_age×sex,60,male,-0.8490310906830434,-2.0077781142402187,0.33362697722071966,0.5127447449879033,,"beta[60] (mtDSB effect @ age, sex=male)"
140,Oligodendrocytes precursor cells,Cpeb4,age_interaction(old-young) within sex,60-21,female,-0.37053785032947484,-1.209745642809307,0.48018463277170964,,0.7596608023360684,age_interaction(60-21) (within sex=female)
141,Oligodendrocytes precursor cells,Cpeb4,age_interaction(old-young) within sex,60-21,male,-0.3982218256691051,-1.444938105063539,0.7043247513500785,,0.7840351291583383,age_interaction(60-21) (within sex=male)
142,Oligodendrocytes precursor cells,Cpeb4,sex_interaction(sex2-sex1) within age,21,male-female,-0.05395581262205042,-0.876268539030438,0.7586889800247911,,1.0298674961008782,sex_interaction(male-female) (within age=21)
143,Oligodendrocytes precursor cells,Cpeb4,sex_interaction(sex2-sex1) within age,60,male-female,-0.08163978796168068,-1.194655547340376,0.971102991707032,,1.0726588820290404,sex_interaction(male-female) (within age=60)
144,Oligodendrocytes precursor cells,Cxxc1,mtDSB_at_age×sex,21,female,0.45677489451116343,-0.31851271537655246,1.1656770793450106,1.696683596003746,,"beta[21] (mtDSB effect @ age, sex=female)"
145,Oligodendrocytes precursor cells,Cxxc1,mtDSB_at_age×sex,21,male,0.5651954339395108,-0.409912565509305,1.4211444187790772,1.9473428972616529,,"beta[21] (mtDSB effect @ age, sex=male)"
146,Oligodendrocytes precursor cells,Cxxc1,mtDSB_at_age×sex,60,female,-0.08631706240694577,-1.0411625506711057,0.8527386958175631,1.0288068544458244,,"beta[60] (mtDSB effect @ age, sex=female)"
147,Oligodendrocytes precursor cells,Cxxc1,mtDSB_at_age×sex,60,male,-0.5818815218384913,-1.6167442225559214,0.5386783582496064,0.6522601690088224,,"beta[60] (mtDSB effect @ age, sex=male)"
148,Oligodendrocytes precursor cells,Cxxc1,age_interaction(old-young) within sex,60-21,female,-0.5430919569181092,-1.3546240311822566,0.3102631991370499,,0.6366873610747154,age_interaction(60-21) (within sex=female)
149,Oligodendrocytes precursor cells,Cxxc1,age_interaction(old-young) within sex,60-21,male,-1.1470769557780018,-2.205228636425156,0.07297177213806191,,0.37967060826412397,age_interaction(60-21) (within sex=male)
150,Oligodendrocytes precursor cells,Cxxc1,sex_interaction(sex2-sex1) within age,21,male-female,0.1084205394283473,-0.6663266632531658,0.8493572256996247,,1.1979286572341266,sex_interaction(male-female) (within age=21)
151,Oligodendrocytes precursor cells,Cxxc1,sex_interaction(sex2-sex1) within age,60,male-female,-0.49556445943154553,-1.47233295495697,0.5691374130633289,,0.699738397385391,sex_interaction(male-female) (within age=60)
152,Oligodendrocytes precursor cells,Ninj2,mtDSB_at_age×sex,21,female,-0.47799163121164817,-1.0777737764780548,0.20564862845150572,0.6557477515011002,,"beta[21] (mtDSB effect @ age, sex=female)"
153,Oligodendrocytes precursor cells,Ninj2,mtDSB_at_age×sex,21,male,-0.6175216235020139,-1.347913426192373,0.16668417381287384,0.5805505351683323,,"beta[21] (mtDSB effect @ age, sex=male)"
154,Oligodendrocytes precursor cells,Ninj2,mtDSB_at_age×sex,60,female,-1.3037648341328203,-2.144088319762975,-0.3270706739322903,0.3040976660594583,,"beta[60] (mtDSB effect @ age, sex=female)"
155,Oligodendrocytes precursor cells,Ninj2,mtDSB_at_age×sex,60,male,-1.6644416674346751,-2.502857147347811,-0.620962441780995,0.21369983554553632,,"beta[60] (mtDSB effect @ age, sex=male)"
156,Oligodendrocytes precursor cells,Ninj2,age_interaction(old-young) within sex,60-21,female,-0.8257732029211721,-1.574022509872018,-0.009479294154370281,,0.47544914040324665,age_interaction(60-21) (within sex=female)
157,Oligodendrocytes precursor cells,Ninj2,age_interaction(old-young) within sex,60-21,male,-1.0469200439326614,-1.916038455164042,-0.10976632265921886,,0.3920513407855965,age_interaction(60-21) (within sex=male)
158,Oligodendrocytes precursor cells,Ninj2,sex_interaction(sex2-sex1) within age,21,male-female,-0.13952999229036558,-0.8534623780338472,0.5547448684850406,,0.9273470024016524,sex_interaction(male-female) (within age=21)
159,Oligodendrocytes precursor cells,Ninj2,sex_interaction(sex2-sex1) within age,60,male-female,-0.3606768333018548,-1.2875798229577697,0.515392268888606,,0.7717974396024064,sex_interaction(male-female) (within age=60)
160,Oligodendrocytes precursor cells,Camsap1,mtDSB_at_age×sex,21,female,0.3750870369414913,-0.37784180776752735,1.0306636639974038,1.544084310838657,,"beta[21] (mtDSB effect @ age, sex=female)"
161,Oligodendrocytes precursor cells,Camsap1,mtDSB_at_age×sex,21,male,0.4946973089585897,-0.4523351854801895,1.2369976819605955,1.8078897509537213,,"beta[21] (mtDSB effect @ age, sex=male)"
162,Oligodendrocytes precursor cells,Camsap1,mtDSB_at_age×sex,60,female,-0.21744646382821803,-1.0719069306480693,0.6629813110087033,0.8866906977749996,,"beta[60] (mtDSB effect @ age, sex=female)"
163,Oligodendrocytes precursor cells,Camsap1,mtDSB_at_age×sex,60,male,-0.6328387019908309,-1.6327280132704896,0.4390670373500632,0.611075203009703,,"beta[60] (mtDSB effect @ age, sex=male)"
164,Oligodendrocytes precursor cells,Camsap1,age_interaction(old-young) within sex,60-21,female,-0.5925335007697093,-1.3572105992358567,0.22915459405271119,,0.5987212612999652,age_interaction(60-21) (within sex=female)
165,Oligodendrocytes precursor cells,Camsap1,age_interaction(old-young) within sex,60-21,male,-1.1275360109494206,-2.0848999002632453,0.0010609701711904206,,0.37777744786998896,age_interaction(60-21) (within sex=male)
166,Oligodendrocytes precursor cells,Camsap1,sex_interaction(sex2-sex1) within age,21,male-female,0.11961027201709842,-0.7124552172372981,0.7970276261375014,,1.2154292919493481,sex_interaction(male-female) (within age=21)
167,Oligodendrocytes precursor cells,Camsap1,sex_interaction(sex2-sex1) within age,60,male-female,-0.4153922381626129,-1.4271105681928178,0.5739479603097456,,0.7450037020027241,sex_interaction(male-female) (within age=60)
168,Oligodendrocytes precursor cells,Rcc2,mtDSB_at_age×sex,21,female,0.24324734146070273,-0.5105114898758557,0.8215607944137235,1.3481398081414382,,"beta[21] (mtDSB effect @ age, sex=female)"
169,Oligodendrocytes precursor cells,Rcc2,mtDSB_at_age×sex,21,male,0.059511400061354365,-0.6817445989745498,0.9405818656610662,1.1674004722647622,,"beta[21] (mtDSB effect @ age, sex=male)"
170,Oligodendrocytes precursor cells,Rcc2,mtDSB_at_age×sex,60,female,-0.5358667665720027,-1.3264967927767828,0.4322453938222822,0.6458569101883523,,"beta[60] (mtDSB effect @ age, sex=female)"
171,Oligodendrocytes precursor cells,Rcc2,mtDSB_at_age×sex,60,male,-1.2219406176487217,-1.967590074558491,0.12185909939783843,0.3641224904767614,,"beta[60] (mtDSB effect @ age, sex=male)"
172,Oligodendrocytes precursor cells,Rcc2,age_interaction(old-young) within sex,60-21,female,-0.7791141080327054,-1.4462436406743109,0.1559254844396977,,0.5076665877794978,age_interaction(60-21) (within sex=female)
173,Oligodendrocytes precursor cells,Rcc2,age_interaction(old-young) within sex,60-21,male,-1.2814520177100766,-2.173876330639589,-0.07216596146308452,,0.3248197955423965,age_interaction(60-21) (within sex=male)
174,Oligodendrocytes precursor cells,Rcc2,sex_interaction(sex2-sex1) within age,21,male-female,-0.18373594139934832,-0.7180760807395908,0.7131975662824545,,0.9256964356552471,sex_interaction(male-female) (within age=21)
175,Oligodendrocytes precursor cells,Rcc2,sex_interaction(sex2-sex1) within age,60,male-female,-0.6860738510767191,-1.4826853388394001,0.45124870154373414,,0.5876734353472395,sex_interaction(male-female) (within age=60)
176,Oligodendrocytes precursor cells,Prox1,mtDSB_at_age×sex,21,female,0.20741364342421634,-0.5735981540631059,0.9044321324644414,1.3203331474466873,,"beta[21] (mtDSB effect @ age, sex=female)"
177,Oligodendrocytes precursor cells,Prox1,mtDSB_at_age×sex,21,male,0.521790024211092,-0.486671937317874,1.4271674562357866,1.8944897829950746,,"beta[21] (mtDSB effect @ age, sex=male)"
178,Oligodendrocytes precursor cells,Prox1,mtDSB_at_age×sex,60,female,-0.42150441456495674,-1.422943338897078,0.5749947783575342,0.7491201074518162,,"beta[60] (mtDSB effect @ age, sex=female)"
179,Oligodendrocytes precursor cells,Prox1,mtDSB_at_age×sex,60,male,-0.32582038091679705,-1.4285532129009737,0.8462984310083941,0.8542676870919915,,"beta[60] (mtDSB effect @ age, sex=male)"
180,Oligodendrocytes precursor cells,Prox1,age_interaction(old-young) within sex,60-21,female,-0.628918057989173,-1.500159019948516,0.2602166624647931,,0.592067328962549,age_interaction(60-21) (within sex=female)
181,Oligodendrocytes precursor cells,Prox1,age_interaction(old-young) within sex,60-21,male,-0.8476104051278892,-1.8967258939327754,0.31560316729836363,,0.5088279434216653,age_interaction(60-21) (within sex=male)
182,Oligodendrocytes precursor cells,Prox1,sex_interaction(sex2-sex1) within age,21,male-female,0.31437638078687563,-0.5188715814252534,1.1093041946832232,,1.4878908660671009,sex_interaction(male-female) (within age=21)
183,Oligodendrocytes precursor cells,Prox1,sex_interaction(sex2-sex1) within age,60,male-female,0.09568403364815968,-0.9550877526665951,1.1520756916371013,,1.2677544225743687,sex_interaction(male-female) (within age=60)
184,Oligodendrocytes precursor cells,Cldn12,mtDSB_at_age×sex,21,female,0.09784218270229642,-0.7159496354317967,0.8585021404485533,1.186100567037783,,"beta[21] (mtDSB effect @ age, sex=female)"
185,Oligodendrocytes precursor cells,Cldn12,mtDSB_at_age×sex,21,male,0.1415015245828346,-0.8414216206362187,1.0309208057832173,1.2837190714621178,,"beta[21] (mtDSB effect @ age, sex=male)"
186,Oligodendrocytes precursor cells,Cldn12,mtDSB_at_age×sex,60,female,-0.44293857598460407,-1.451752379158429,0.5769962166162369,0.7366890005076537,,"beta[60] (mtDSB effect @ age, sex=female)"
187,Oligodendrocytes precursor cells,Cldn12,mtDSB_at_age×sex,60,male,-0.6996561085718621,-1.9506190940649821,0.5600730261855422,0.6286286770974882,,"beta[60] (mtDSB effect @ age, sex=male)"
188,Oligodendrocytes precursor cells,Cldn12,age_interaction(old-young) within sex,60-21,female,-0.5407807586869006,-1.3869981948444567,0.3455346187002933,,0.6436770208618905,age_interaction(60-21) (within sex=female)
189,Oligodendrocytes precursor cells,Cldn12,age_interaction(old-young) within sex,60-21,male,-0.8411576331546967,-2.152568462336273,0.35070258110808017,,0.5325282576819205,age_interaction(60-21) (within sex=male)
190,Oligodendrocytes precursor cells,Cldn12,sex_interaction(sex2-sex1) within age,21,male-female,0.04365934188053819,-0.7475370591822275,0.8315092685112898,,1.1335931441082383,sex_interaction(male-female) (within age=21)
191,Oligodendrocytes precursor cells,Cldn12,sex_interaction(sex2-sex1) within age,60,male-female,-0.256717532587258,-1.3508704276671566,0.8334644436847414,,0.9117134329845844,sex_interaction(male-female) (within age=60)
192,Oligodendrocytes precursor cells,Dcc,mtDSB_at_age×sex,21,female,-0.001520050198797902,-0.8355882962087645,0.760714520190844,1.077137346018223,,"beta[21] (mtDSB effect @ age, sex=female)"
193,Oligodendrocytes precursor cells,Dcc,mtDSB_at_age×sex,21,male,0.17173499129097064,-0.7866833600280175,1.0880161146611207,1.3270203129233151,,"beta[21] (mtDSB effect @ age, sex=male)"
194,Oligodendrocytes precursor cells,Dcc,mtDSB_at_age×sex,60,female,-0.6013218608807035,-1.61870341162432,0.4182121239705223,0.6298912653485844,,"beta[60] (mtDSB effect @ age, sex=female)"
195,Oligodendrocytes precursor cells,Dcc,mtDSB_at_age×sex,60,male,-0.653442748218421,-1.7747836942287856,0.5825249853638078,0.6285158027951024,,"beta[60] (mtDSB effect @ age, sex=male)"
196,Oligodendrocytes precursor cells,Dcc,age_interaction(old-young) within sex,60-21,female,-0.5998018106819056,-1.4925056660196823,0.35399763996712946,,0.6119444213924389,age_interaction(60-21) (within sex=female)
197,Oligodendrocytes precursor cells,Dcc,age_interaction(old-young) within sex,60-21,male,-0.8251777395093916,-1.8767959652910011,0.329097878863469,,0.5182907401742024,age_interaction(60-21) (within sex=male)
198,Oligodendrocytes precursor cells,Dcc,sex_interaction(sex2-sex1) within age,21,male-female,0.17325504148976853,-0.6395195143408859,0.9569694661077462,,1.291383828135872,sex_interaction(male-female) (within age=21)
199,Oligodendrocytes precursor cells,Dcc,sex_interaction(sex2-sex1) within age,60,male-female,-0.05212088733771748,-1.1389932891620196,1.0185368140215691,,1.09906946954478,sex_interaction(male-female) (within age=60)
200,Oligodendrocytes precursor cells,Ina,mtDSB_at_age×sex,21,female,0.6587022640406105,-0.08135646662921887,1.2679654624536107,2.0403492533645706,,"beta[21] (mtDSB effect @ age, sex=female)"
201,Oligodendrocytes precursor cells,Ina,mtDSB_at_age×sex,21,male,0.8966487737471209,0.1698582241297191,1.6263946387747978,2.628432373538571,,"beta[21] (mtDSB effect @ age, sex=male)"
202,Oligodendrocytes precursor cells,Ina,mtDSB_at_age×sex,60,female,1.0245185695149466,0.057353678369028854,1.8247141177128294,3.0744241531196423,,"beta[60] (mtDSB effect @ age, sex=female)"
203,Oligodendrocytes precursor cells,Ina,mtDSB_at_age×sex,60,male,1.7598195235057974,0.59458942575172,2.593607087718249,6.539662225094154,,"beta[60] (mtDSB effect @ age, sex=male)"
204,Oligodendrocytes precursor cells,Ina,age_interaction(old-young) within sex,60-21,female,0.3658163054743359,-0.4201288735208323,1.0573021675090284,,1.5440291565801645,age_interaction(60-21) (within sex=female)
205,Oligodendrocytes precursor cells,Ina,age_interaction(old-young) within sex,60-21,male,0.8631707497586765,-0.23819035320119128,1.7734157087606528,,2.6793313148198887,age_interaction(60-21) (within sex=male)
206,Oligodendrocytes precursor cells,Ina,sex_interaction(sex2-sex1) within age,21,male-female,0.23794650970651043,-0.4419354283291953,0.9894222528105159,,1.3576673943977864,sex_interaction(male-female) (within age=21)
207,Oligodendrocytes precursor cells,Ina,sex_interaction(sex2-sex1) within age,60,male-female,0.7353009539908509,-0.24588086879454338,1.6067001673025336,,2.321258883237886,sex_interaction(male-female) (within age=60)
