,Unnamed: 0,posterior_mean,posterior_sd,p(>0),p(<0),PEP,qvalue,selected_fdr_0.05,feature
2,Neurons,0.008874361,0.013162975,0.753,0.247,0.247,0.1246666666666666,False,Zic1
4,Endocrine Cells,0.008861328,0.027817491,0.635,0.365,0.365,0.2714,False,Pdgfrb
4124,Microglia,0.008848125,0.01878261,0.685,0.315,0.315,0.1277777777777777,False,Hspa5
241,Neurons,0.008825065,0.013803009,0.738,0.262,0.262,0.188,False,Apln
2,Neurons,0.008820523,0.013597973,0.74,0.26,0.26,0.1206666666666666,False,Pfkl
7,Endocrine Cells,0.008812142,0.028074868,0.632,0.368,0.368,0.245375,False,Vcl
5,Endocrine Cells,0.008811729,0.027821649,0.634,0.366,0.366,0.2761666666666666,False,Fn1
3,Neurons,0.0088073695,0.01375488,0.738,0.262,0.262,0.1335,False,Ccnd2
2414,Neurons,0.008777091,0.01382634,0.735,0.265,0.265,0.2003333333333333,False,Neurod6
2091,Neurons,0.0087763695,0.013662772,0.738,0.262,0.262,0.14275,False,Map7
482,Neurons,0.008773678,0.013788095,0.735,0.265,0.265,0.1313333333333333,False,Car4
722,Neurons,0.008770904,0.01366946,0.738,0.262,0.262,0.123,False,Cpox
3099,Neurons,0.008762551,0.013716114,0.737,0.263,0.263,0.1405,False,Rap1a
4,Microglia,0.008756241,0.019298144,0.679,0.321,0.321,0.2068,False,Dusp6
2,Excitatory Neurons,0.008743883,0.013009555,0.749,0.251,0.251,0.1993333333333333,False,Kcnip3
6,Astrocytes,0.008742275,0.016327279,0.717,0.283,0.283,0.137,False,Sgk1
1506,Astrocytes,0.008729702,0.016395247,0.715,0.285,0.285,0.1667142857142857,False,Gstp1
2942,Oligodendrocyte Precursor Cells,0.0087148715,0.011705793,0.767,0.233,0.233,0.1606666666666666,False,Prkcq
3255,Medium Spiny Neurons,0.008703937,0.0094960565,0.816,0.184,0.184,0.1475,False,S1pr1
1946,Oligodendrocyte Precursor Cells,0.008700822,0.011840174,0.764,0.236,0.236,0.1463333333333333,False,Lbh
3,Medium Spiny Neurons,0.008694711,0.009487602,0.816,0.184,0.184,0.09475,False,Ntsr2
2,Neurons,0.008685361,0.0137766255,0.733,0.267,0.267,0.1336666666666666,False,P2ry12
8,Endocrine Cells,0.008662254,0.027734883,0.632,0.368,0.368,0.2508888888888888,False,Efnb3
3159,Neurons,0.008654969,0.013769951,0.732,0.268,0.268,0.111,False,Rgs9
2764,Astrocytes,0.008652623,0.016335975,0.711,0.289,0.289,0.1266,False,Plin4
5,Medium Spiny Neurons,0.008650569,0.009640621,0.811,0.189,0.189,0.0494999999999999,True,Aldoc
1862,Neurons,0.008644377,0.013535366,0.737,0.263,0.263,0.1829999999999999,False,Kcnj10
2,Neurons,0.008632851,0.013809091,0.732,0.268,0.268,0.1293333333333333,False,Nkx6-2
4,Neurons,0.008610811,0.013621006,0.733,0.267,0.267,0.1494,False,Agpat4
4,Neural Stem Cells,0.0085776225,0.021388283,0.652,0.348,0.348,0.1666,False,Efnb3
4122,Oligodendrocytes,0.008570039,0.009622483,0.814,0.186,0.186,0.0761428571428571,False,Hspa5
1758,Endocrine Cells,0.00856434,0.027944937,0.628,0.372,0.372,0.295,False,Irgm2
3339,Neurons,0.00855182,0.013627569,0.732,0.268,0.268,0.19325,False,Sema6a
3,Endocrine Cells,0.008550746,0.027804717,0.63,0.37,0.37,0.26925,False,Vwf
1023,Oligodendrocyte Precursor Cells,0.008546341,0.011858949,0.76,0.24,0.24,0.141,False,Epas1
256,Neurons,0.008544821,0.013747547,0.731,0.269,0.269,0.0996,False,Apod
759,Neurons,0.008528049,0.013797064,0.73,0.27,0.27,0.162,False,Crym
4111,Endocrine Cells,0.008527501,0.027931334,0.626,0.374,0.374,0.26225,False,Ddit3
1,Neurons,0.008520337,0.01362763,0.732,0.268,0.268,0.158,False,Sh3bp4
2,Neurons,0.008513352,0.013684051,0.732,0.268,0.268,0.2043333333333333,False,Hopx
3,Neurons,0.008500645,0.01376042,0.73,0.27,0.27,0.09625,False,Scn4b
1527,Oligodendrocytes,0.0084672095,0.010114998,0.794,0.206,0.206,0.09075,False,H2-K1
1660,Neurons,0.008455146,0.013803018,0.728,0.272,0.272,0.134,False,Igf2
1,Oligodendrocyte Precursor Cells,0.008444944,0.011782797,0.76,0.24,0.24,0.1404999999999999,False,Cav2
3123,Neurons,0.008429986,0.013805341,0.728,0.272,0.272,0.10375,False,Rbp1
110,Neurons,0.008396399,0.013750999,0.728,0.272,0.272,0.1256666666666666,False,Adgrf5
2,Medium Spiny Neurons,0.008396094,0.009494811,0.804,0.196,0.196,0.1123333333333333,False,Gpr37l1
2162,Astrocytes,0.008384429,0.01643742,0.708,0.292,0.292,0.186,False,Mfsd2a
3926,Neurons,0.008358008,0.013775437,0.728,0.272,0.272,0.1476666666666667,False,Ugt8a
9,Microglia,0.008357599,0.018595045,0.677,0.323,0.323,0.1308,False,Ptgds
3937,Neurons,0.008310478,0.0136188185,0.728,0.272,0.272,0.2015,False,Utrn
2,Oligodendrocyte Precursor Cells,0.0082865385,0.011842098,0.755,0.245,0.245,0.1793333333333333,False,Pcdh15
2,Neurons,0.008282101,0.013363567,0.73,0.27,0.27,0.1,False,Tnr
6,Neural Stem Cells,0.008277929,0.021412907,0.651,0.349,0.349,0.2771428571428571,False,Mtus1
6,Endocrine Cells,0.008272886,0.02779008,0.62,0.38,0.38,0.2307142857142856,False,C4b
1459,Endocrine Cells,0.008270346,0.02773527,0.62,0.38,0.38,0.246,False,Gpr37l1
1193,Neural Stem Cells,0.0082648825,0.020890811,0.651,0.349,0.349,0.2008333333333333,False,Flna
410,Neurons,0.008261718,0.0137148015,0.727,0.273,0.273,0.2106666666666666,False,Cab39l
3281,Endocrine Cells,0.008250684,0.027977373,0.619,0.381,0.381,0.3056666666666666,False,Samhd1
1851,Neurons,0.008238491,0.013568714,0.728,0.272,0.272,0.2175,False,Kcnip3
4,Excitatory Neurons,0.008235214,0.012653845,0.741,0.259,0.259,0.1217999999999999,False,Gstp1
1707,Medium Spiny Neurons,0.008216503,0.009584187,0.797,0.203,0.203,0.1005,False,Il33
293,Neural Stem Cells,0.0082150195,0.021487538,0.649,0.351,0.351,0.1775,False,Arc
1540,Neural Stem Cells,0.008203862,0.021513736,0.649,0.351,0.351,0.2728,False,Hcn2
2,Excitatory Neurons,0.008166494,0.012478907,0.742,0.258,0.258,0.2299999999999999,False,Prkcd
3,Excitatory Neurons,0.0081214085,0.0128635345,0.738,0.262,0.262,0.17825,False,Dusp6
5,Endocrine Cells,0.008112259,0.02778527,0.618,0.382,0.382,0.2436666666666667,False,Zic2
3986,Oligodendrocytes,0.008111674,0.010214427,0.788,0.212,0.212,0.1233333333333333,False,Vegfa
5,Neural Stem Cells,0.008081126,0.021442305,0.647,0.353,0.353,0.226,False,Ddit3
2659,Neural Stem Cells,0.00807472,0.021411946,0.647,0.353,0.353,0.222375,False,Pde10a
3243,Neurons,0.008039917,0.013681859,0.722,0.278,0.278,0.179,False,S100a10
4,Astrocytes,0.0080349315,0.016391816,0.702,0.298,0.298,0.1427999999999999,False,Arc
1336,Oligodendrocyte Precursor Cells,0.008022749,0.011236551,0.759,0.241,0.241,0.1089999999999999,False,Gh
2,Neurons,0.007982716,0.013563726,0.722,0.278,0.278,0.1276666666666666,False,Synpo2
267,Medium Spiny Neurons,0.007981394,0.009547675,0.792,0.208,0.208,0.12,False,Appl2
2631,Neurons,0.007969228,0.013668584,0.721,0.279,0.279,0.136,False,Parvb
2,Neurons,0.007964821,0.013704321,0.721,0.279,0.279,0.1363333333333333,False,Otof
6,Neural Stem Cells,0.007951074,0.021431262,0.645,0.355,0.355,0.2485714285714285,False,Dusp6
2024,Endocrine Cells,0.007943862,0.027785312,0.616,0.384,0.384,0.2463333333333333,False,Luzp2
5,Endocrine Cells,0.007931674,0.027750436,0.616,0.384,0.384,0.1898333333333333,False,Tubb2b
5,Endocrine Cells,0.007911304,0.028123267,0.616,0.384,0.384,0.3013333333333333,False,Serpine2
713,Neural Stem Cells,0.007906342,0.021502197,0.644,0.356,0.356,0.2535,False,Cpne4
1613,Neural Stem Cells,0.007889996,0.02127301,0.645,0.355,0.355,0.2628333333333333,False,Id2
2670,Endocrine Cells,0.007863247,0.02774465,0.616,0.384,0.384,0.2658571428571428,False,Pde1b
4,Astrocytes,0.007859908,0.016376648,0.697,0.303,0.303,0.1258,False,Atf5
2,Astrocytes,0.007795962,0.016575694,0.692,0.308,0.308,0.214,False,Prodh
5,Endocrine Cells,0.007789452,0.027799929,0.616,0.384,0.384,0.2891666666666666,False,Sema3c
7,Neural Stem Cells,0.0077554015,0.020709625,0.646,0.354,0.354,0.179625,False,Qdpr
2943,Neurons,0.0077501102,0.013729202,0.718,0.282,0.282,0.191,False,Prkcq
3,Medium Spiny Neurons,0.007738654,0.009557166,0.783,0.217,0.217,0.13175,False,Ppp1r16b
7,Astrocytes,0.0077383593,0.01680461,0.691,0.309,0.309,0.20825,False,Ddit4
3690,Endocrine Cells,0.0076889917,0.027917976,0.616,0.384,0.384,0.2791428571428571,False,Sulf2
4,Microglia,0.0076885903,0.018307744,0.662,0.338,0.338,0.2526,False,Abca1
8,Astrocytes,0.007673863,0.016527887,0.691,0.309,0.309,0.18,False,Fscn1
3703,Neural Stem Cells,0.007667869,0.021491552,0.64,0.36,0.36,0.2495,False,Sult1a1
2803,Excitatory Neurons,0.007657219,0.012669538,0.728,0.272,0.272,0.08975,False,Plpp3
1226,Astrocytes,0.007649867,0.016316729,0.691,0.309,0.309,0.2023333333333333,False,Fos
3,Neurons,0.007625823,0.013730553,0.714,0.286,0.286,0.189,False,Ermn
2464,Astrocytes,0.0076151285,0.016217822,0.691,0.309,0.309,0.1707999999999999,False,Nmu
3352,Neurons,0.0076107346,0.013551986,0.718,0.282,0.282,0.1866,False,Sept4
4359,Neurons,0.0076008225,0.013803793,0.712,0.288,0.288,0.1745,False,Mog
1937,Neural Stem Cells,0.0076007866,0.02135905,0.64,0.36,0.36,0.2713333333333333,False,Lamc1
4,Neural Stem Cells,0.007589783,0.02147696,0.64,0.36,0.36,0.252,False,Slc30a10
2249,Endocrine Cells,0.0075636837,0.027892333,0.612,0.388,0.388,0.2636666666666666,False,Msn
1625,Medium Spiny Neurons,0.007543218,0.009704007,0.777,0.223,0.223,0.0971666666666666,False,Id4
1302,Astrocytes,0.007471203,0.016340034,0.691,0.309,0.309,0.1861428571428571,False,Gad2
173,Astrocytes,0.0074650035,0.016559403,0.69,0.31,0.31,0.163,False,Ahi1
4,Neural Stem Cells,0.007464421,0.021494519,0.638,0.362,0.362,0.271,False,Olig1
1998,Neural Stem Cells,0.0074626347,0.021485016,0.638,0.362,0.362,0.2694285714285714,False,Litaf
5,Neural Stem Cells,0.007417817,0.02144357,0.638,0.362,0.362,0.1971666666666666,False,Mmp15
4227,Neurons,0.007327982,0.013178555,0.714,0.286,0.286,0.104,False,Ldha
4,Neural Stem Cells,0.0073247994,0.02108366,0.638,0.362,0.362,0.1832,False,Hif1a
171,Oligodendrocytes,0.00732188,0.009942017,0.768,0.232,0.232,0.1035,False,Ahi1
3882,Excitatory Neurons,0.007319332,0.012670109,0.72,0.28,0.28,0.1114285714285714,False,Tsc22d3
1900,Endocrine Cells,0.0073072794,0.02784579,0.611,0.389,0.389,0.3042,False,Kitl
3279,Neural Stem Cells,0.007301056,0.021393703,0.636,0.364,0.364,0.27125,False,Samhd1
6,Endocrine Cells,0.0072971433,0.02780795,0.611,0.389,0.389,0.193,False,Gjb6
1910,Neurons,0.0072765015,0.013830192,0.7,0.3,0.3,0.2256666666666666,False,Kl
65,Endocrine Cells,0.007275343,0.027823213,0.611,0.389,0.389,0.3071666666666666,False,Acvrl1
2344,Neural Stem Cells,0.0072735413,0.021394618,0.636,0.364,0.364,0.2663999999999999,False,Myo1e
5,Endocrine Cells,0.007251923,0.027790472,0.611,0.389,0.389,0.2905,False,Dbx2
8,Medium Spiny Neurons,0.0072372695,0.009611466,0.769,0.231,0.231,0.1014444444444444,False,Fam107a
1299,Medium Spiny Neurons,0.007236158,0.009543441,0.771,0.229,0.229,0.12025,False,Gad2
3,Oligodendrocytes,0.007197167,0.010278422,0.763,0.237,0.237,0.1475,False,Flna
1455,Oligodendrocyte Precursor Cells,0.0071923784,0.011909578,0.727,0.273,0.273,0.1525,False,Gpr37l1
3404,Neural Stem Cells,0.0071881455,0.021440055,0.636,0.364,0.364,0.1793333333333333,False,Sgk1
1686,Neural Stem Cells,0.007182895,0.021106502,0.636,0.364,0.364,0.2351428571428571,False,Igsf11
7,Astrocytes,0.007181611,0.016613,0.685,0.315,0.315,0.1795,False,H2-K1
545,Excitatory Neurons,0.0071512195,0.012622692,0.719,0.281,0.281,0.1821666666666666,False,Ccnd2
1382,Microglia,0.0071286303,0.018510977,0.652,0.348,0.348,0.2486666666666666,False,Gm2a
3,Astrocytes,0.007120789,0.016343433,0.687,0.313,0.313,0.16225,False,Vtn
9,Astrocytes,0.0071186335,0.01687887,0.677,0.323,0.323,0.1473,False,Hspa5
3,Medium Spiny Neurons,0.0071119694,0.009501396,0.768,0.232,0.232,0.14875,False,Ptprz1
52,Endocrine Cells,0.0071115494,0.027735958,0.609,0.391,0.391,0.2724,False,Acss1
426,Neural Stem Cells,0.0071106283,0.021450123,0.635,0.365,0.365,0.2248571428571428,False,Cabp1
9,GABAergic Neurons,0.0071083168,0.026252791,0.62,0.38,0.38,0.1351,False,Meg3
1025,Astrocytes,0.0070966487,0.017010864,0.676,0.324,0.324,0.1993333333333333,False,Epas1
1351,Excitatory Neurons,0.007085709,0.012699551,0.715,0.285,0.285,0.0943749999999999,False,Gja1
639,Medium Spiny Neurons,0.0070769032,0.009591017,0.767,0.233,0.233,0.10125,False,Cldn11
4,Neural Stem Cells,0.007068801,0.021454863,0.634,0.366,0.366,0.2878,False,Bmpr1b
808,Astrocytes,0.00706357,0.016505923,0.681,0.319,0.319,0.2156,False,Ctss
3,Endocrine Cells,0.007029693,0.02775145,0.608,0.392,0.392,0.246,False,Fabp7
5,Astrocytes,0.007018465,0.016322186,0.682,0.318,0.318,0.2638333333333333,False,Edil3
2620,Endocrine Cells,0.0070097507,0.027733104,0.608,0.392,0.392,0.2179999999999999,False,Padi2
5,Neural Stem Cells,0.0070071337,0.021274298,0.634,0.366,0.366,0.2448333333333333,False,Npc1
3,Neural Stem Cells,0.006997383,0.021302411,0.634,0.366,0.366,0.2654999999999999,False,Prkd3
7,Oligodendrocytes,0.006993268,0.009031904,0.776,0.224,0.224,0.08525,False,Fam107a
3991,Endocrine Cells,0.0069746654,0.027825817,0.605,0.395,0.395,0.2413749999999999,False,Vegfa
5,Medium Spiny Neurons,0.006965003,0.009486539,0.767,0.233,0.233,0.1251666666666666,False,Pltp
2,Neurons,0.0069474163,0.013813441,0.696,0.304,0.304,0.182,False,Clic6
6,Neural Stem Cells,0.006926281,0.021377118,0.63,0.37,0.37,0.2644285714285714,False,Ece1
5,Neural Stem Cells,0.0069130985,0.021373136,0.63,0.37,0.37,0.1955,False,Adcy1
1423,Endocrine Cells,0.0069068484,0.027848672,0.605,0.395,0.395,0.266375,False,Gpam
6,GABAergic Neurons,0.0069052204,0.019923653,0.646,0.354,0.354,0.2027142857142857,False,Arc
1179,Medium Spiny Neurons,0.006900149,0.009519717,0.766,0.234,0.234,0.14075,False,Fgfr3
4,Endocrine Cells,0.0068963706,0.027807992,0.605,0.395,0.395,0.2884,False,Naaa
1456,Excitatory Neurons,0.0068761874,0.012678137,0.709,0.291,0.291,0.1802,False,Gpr37l1
3662,Astrocytes,0.0068720058,0.016308144,0.677,0.323,0.323,0.2126666666666666,False,Sst
389,Endocrine Cells,0.0068665897,0.02773121,0.605,0.395,0.395,0.3056666666666667,False,Bmpr1b
5,Endocrine Cells,0.006863588,0.027751999,0.605,0.395,0.395,0.2468333333333333,False,Alpl
4,Astrocytes,0.0068586264,0.016488196,0.676,0.324,0.324,0.1914,False,Zic1
3403,Excitatory Neurons,0.006853386,0.012614141,0.709,0.291,0.291,0.15625,False,Sgk1
6,Neural Stem Cells,0.0068282774,0.021443848,0.63,0.37,0.37,0.2678571428571428,False,Serpini1
606,Endocrine Cells,0.0068257116,0.028102454,0.604,0.396,0.396,0.2784285714285714,False,Cemip2
1897,Neurons,0.006823404,0.0136587005,0.695,0.305,0.305,0.2065,False,Kitl
5,Neural Stem Cells,0.0068228487,0.021419996,0.63,0.37,0.37,0.2285,False,Maf
6,Neural Stem Cells,0.0068217004,0.021450188,0.63,0.37,0.37,0.2234285714285714,False,Slc17a7
3,Neurons,0.0068193823,0.013575578,0.695,0.305,0.305,0.1997499999999999,False,Tfrc
1146,Endocrine Cells,0.0068189492,0.028031874,0.604,0.396,0.396,0.2661428571428571,False,Fbxo2
5,Neural Stem Cells,0.0068145064,0.021078657,0.63,0.37,0.37,0.248,False,Frmd4a
5,Neural Stem Cells,0.0068005365,0.02151385,0.63,0.37,0.37,0.2818333333333333,False,Gpr17
4,Astrocytes,0.006791048,0.01641557,0.676,0.324,0.324,0.1616,False,Serping1
4,Astrocytes,0.006759005,0.016385064,0.676,0.324,0.324,0.2318,False,Nefh
6,Endocrine Cells,0.0067523164,0.027828628,0.604,0.396,0.396,0.3011428571428571,False,Smoc1
1,Oligodendrocytes,0.0067437803,0.010114463,0.751,0.249,0.249,0.1795,False,Cab39l
4,Excitatory Neurons,0.0067427075,0.012947217,0.7,0.3,0.3,0.1632,False,Gnal
834,Endocrine Cells,0.006741595,0.027880885,0.604,0.396,0.396,0.2807142857142857,False,Cxcl12
6,Astrocytes,0.0066903555,0.016318686,0.673,0.327,0.327,0.1802857142857143,False,Gad1
4,Neurons,0.0066709877,0.012421565,0.703,0.297,0.297,0.211,False,Calb2
6,Endocrine Cells,0.006638918,0.027805563,0.602,0.398,0.398,0.2534285714285714,False,Vtn
149,Excitatory Neurons,0.006627818,0.012676534,0.701,0.299,0.299,0.1743333333333333,False,Agpat4
4,Neurons,0.006619073,0.013743736,0.693,0.307,0.307,0.1362,False,Gpc4
3113,Neural Stem Cells,0.006610895,0.021474656,0.629,0.371,0.371,0.2835,False,Rapgef3
631,Excitatory Neurons,0.0066101635,0.012503383,0.702,0.298,0.298,0.138625,False,Cldn10
4,Astrocytes,0.00660138,0.017391443,0.665,0.335,0.335,0.1514,False,Nsmf
2,Oligodendrocytes,0.006599398,0.010245911,0.743,0.257,0.257,0.2063333333333333,False,Abca1
6,Excitatory Neurons,0.00658472,0.012624576,0.701,0.299,0.299,0.1938571428571428,False,Ddit4
5,Endocrine Cells,0.0065843966,0.027837804,0.601,0.399,0.399,0.2831666666666666,False,Itpkb
2056,Medium Spiny Neurons,0.006544788,0.009603462,0.754,0.246,0.246,0.1412,False,Mag
4,Oligodendrocytes,0.0065441076,0.009921199,0.747,0.253,0.253,0.1611999999999999,False,Itgb1
558,Neural Stem Cells,0.006539578,0.021205513,0.629,0.371,0.371,0.2005714285714285,False,Ccp110
5,Neural Stem Cells,0.0064992364,0.021487724,0.627,0.373,0.373,0.2995,False,Prkcd
3,Excitatory Neurons,0.006493076,0.012732034,0.696,0.304,0.304,0.237,False,Edil3
191,Endothelial Cells,0.0064925803,0.029182151,0.59,0.41,0.41,0.1259166666666666,False,Aldoa
4,Medium Spiny Neurons,0.0064900513,0.009528722,0.754,0.246,0.246,0.1414,False,Rnf13
3704,Microglia,0.00646927,0.018419035,0.639,0.361,0.361,0.2618888888888889,False,Sult1a1
5,Neural Stem Cells,0.0064628627,0.021537552,0.627,0.373,0.373,0.2893333333333333,False,Kcnab3
4,Astrocytes,0.0064590485,0.016540527,0.668,0.332,0.332,0.1606,False,Adcy1
5,Neural Stem Cells,0.0064561814,0.021254033,0.628,0.372,0.372,0.2853333333333332,False,Smoc1
3485,Astrocytes,0.0064394204,0.016520724,0.668,0.332,0.332,0.199,False,Slc17a7
5,Astrocytes,0.0064327028,0.01651871,0.668,0.332,0.332,0.2495,False,Clic4
2463,Excitatory Neurons,0.0064274683,0.012438872,0.699,0.301,0.301,0.1362499999999999,False,Nmu
3886,Microglia,0.006417532,0.0184397,0.638,0.362,0.362,0.1911818181818182,False,Tsc22d3
18,Endocrine Cells,0.0064065256,0.02781681,0.599,0.401,0.401,0.3,False,Abcb1a
3,Oligodendrocytes,0.006398982,0.010238733,0.73,0.27,0.27,0.166,False,Ddit3
4155,Astrocytes,0.006385312,0.016464703,0.667,0.333,0.333,0.24425,False,Mt1
2,Astrocytes,0.0063707503,0.016281802,0.668,0.332,0.332,0.2593333333333333,False,Ntng1
7,Neurons,0.006337266,0.011353601,0.715,0.285,0.285,0.084875,False,Meg3
2690,Excitatory Neurons,0.006334068,0.012498567,0.694,0.306,0.306,0.2196666666666666,False,Pdgfb
5,Astrocytes,0.0063292496,0.016941616,0.661,0.339,0.339,0.2136666666666666,False,Igsf11
749,Astrocytes,0.006320708,0.016496953,0.666,0.334,0.334,0.1853333333333333,False,Cryab
10,GABAergic Neurons,0.00631891,0.024698362,0.614,0.386,0.386,0.100090909090909,False,Aldoa
1518,Medium Spiny Neurons,0.0063139624,0.0095463125,0.747,0.253,0.253,0.1012857142857142,False,H2-D1
4,Excitatory Neurons,0.0062922183,0.012561307,0.689,0.311,0.311,0.229,False,Ece1
3,Medium Spiny Neurons,0.006205254,0.009507859,0.747,0.253,0.253,0.1455,False,Egr1
5,Excitatory Neurons,0.0062049045,0.012531482,0.687,0.313,0.313,0.1603333333333333,False,Gjb6
2023,Neural Stem Cells,0.006197367,0.020899411,0.627,0.373,0.373,0.229125,False,Luzp2
6,Astrocytes,0.0061957855,0.016829196,0.66,0.34,0.34,0.1547142857142857,False,Qdpr
7,Endocrine Cells,0.0061955685,0.027777651,0.598,0.402,0.402,0.3045,False,Slc16a1
4373,Excitatory Neurons,0.006183339,0.0124685215,0.687,0.313,0.313,0.1593333333333333,False,Serpina3n
2789,Endocrine Cells,0.0061705876,0.02784072,0.596,0.404,0.404,0.3013333333333333,False,Plod1
5,Medium Spiny Neurons,0.006169668,0.009517243,0.747,0.253,0.253,0.1163333333333333,False,Mlc1
5,Neurons,0.006164665,0.013747666,0.677,0.323,0.323,0.1853333333333333,False,Xist
172,Medium Spiny Neurons,0.006138143,0.009507014,0.746,0.254,0.254,0.1336,False,Ahi1
5,Astrocytes,0.006137318,0.016278517,0.664,0.336,0.336,0.2121666666666667,False,Elmo1
2380,Astrocytes,0.0061366437,0.016509835,0.661,0.339,0.339,0.2306,False,Ndn
5,Astrocytes,0.0060867257,0.016260946,0.661,0.339,0.339,0.2011666666666666,False,Ccnd1
4276,Endocrine Cells,0.0060854075,0.027801992,0.596,0.404,0.404,0.293,False,Ifit1
3,Neurons,0.0060826126,0.013370493,0.68,0.32,0.32,0.20425,False,Cpne4
1538,Astrocytes,0.0060816654,0.016275864,0.661,0.339,0.339,0.222,False,Hcn2
2,Neurons,0.00607346,0.013584401,0.677,0.323,0.323,0.165,False,Htr2c
4083,Astrocytes,0.0060681235,0.016406192,0.661,0.339,0.339,0.178,False,Zic2
5,Endocrine Cells,0.0060555283,0.027831059,0.595,0.405,0.405,0.2808333333333333,False,Esam
5,Astrocytes,0.0060533094,0.016374022,0.661,0.339,0.339,0.1845,False,Tmem176a
6,Neural Stem Cells,0.006044554,0.021489054,0.618,0.382,0.382,0.2872857142857143,False,Fos
461,Medium Spiny Neurons,0.006031685,0.009529212,0.742,0.258,0.258,0.168,False,Capn2
3236,Neural Stem Cells,0.0060310895,0.02102494,0.621,0.379,0.379,0.2413333333333333,False,S100a1
3,Excitatory Neurons,0.0060266675,0.012752007,0.676,0.324,0.324,0.23275,False,Fos
5,Astrocytes,0.006014306,0.01655469,0.659,0.341,0.341,0.1928333333333333,False,Gnal
2,Astrocytes,0.006006413,0.016393043,0.659,0.341,0.341,0.2293333333333333,False,Tnfrsf1a
5,Excitatory Neurons,0.0059857806,0.012571774,0.678,0.322,0.322,0.1875,False,S1pr1
4,Neurons,0.0059765014,0.013820204,0.673,0.327,0.327,0.1414,False,Prl
4,Astrocytes,0.0059717405,0.016318401,0.659,0.341,0.341,0.2156,False,Csf1r
1684,Excitatory Neurons,0.005970292,0.012561846,0.678,0.322,0.322,0.1886,False,Igsf11
4157,Neural Stem Cells,0.005965657,0.021456907,0.616,0.384,0.384,0.2843333333333333,False,Mt1
329,Neural Stem Cells,0.005926584,0.021509731,0.614,0.386,0.386,0.242,False,Aspa
927,Oligodendrocytes,0.0059255515,0.010244478,0.715,0.285,0.285,0.2085,False,Ece1
906,Astrocytes,0.0059085,0.016639248,0.654,0.346,0.346,0.242,False,Dio2
3,Excitatory Neurons,0.0058983685,0.012528227,0.676,0.324,0.324,0.1765,False,Ighm
4,Medium Spiny Neurons,0.0058932053,0.00953351,0.737,0.263,0.263,0.1298,False,Gjb6
2271,Astrocytes,0.0058853007,0.01630245,0.659,0.341,0.341,0.22425,False,Mtus1
5,Microglia,0.005868002,0.018315349,0.627,0.373,0.373,0.298,False,Nfe2l2
2537,Neural Stem Cells,0.0058557102,0.021537006,0.613,0.387,0.387,0.3116666666666667,False,Ntng1
1877,Neurons,0.005836283,0.013830975,0.668,0.332,0.332,0.2036666666666666,False,Kdr
942,Neurons,0.0058335573,0.013360288,0.673,0.327,0.327,0.2728571428571428,False,Edil3
5,Neurons,0.0058267945,0.013748224,0.669,0.331,0.331,0.1768333333333333,False,Cldn11
