,fraction_cells
Inpp5e,0.03670156631577235
Klf11,0.03655922942876141
Ercc1,0.036546012432110385
Cbln1,0.036469760528354524
Trmt2a,0.036392491932548586
Phyhd1,0.03638740847229819
Shroom3,0.036381308319997724
Sept10,0.03636605793924655
Kdm1b,0.03633454048569413
Fcrls,0.036326406949293504
Rsph1,0.0363030230321417
B3glct,0.0362613386580885
Ap5z1,0.03621253743968474
Prpf3,0.03619220359868318
Kl,0.036178986602032163
Kcnj6,0.03614238568822935
Trim34a,0.03613933561207912
Katnal2,0.03612510192337802
Cfap69,0.03606816716857364
Mcph1,0.03600309887736864
Irf1,0.035982765036367076
Htr1b,0.035920746821312306
Tln1,0.035909563208761444
Dlx6,0.03590854651671137
Zbtb46,0.03589024605980996
Pcdha7,0.03584856168575675
Dut,0.03581704423220433
Tmem98,0.035754009325099485
Rhbdl3,0.0357113082589962
Abcb8,0.03568284088159401
Fbln1,0.035573038140185566
Gpr34,0.03557202144813549
Itga7,0.03552118684563158
Celsr1,0.03536258288581938
Ephb3,0.035315815051515785
Fv1,0.03529548121051422
Dll1,0.03522837953520906
Gstk1,0.0351429774030025
Tgfb1,0.0351287437143014
Cdkn1c,0.03507079226744694
Rai14,0.03506265873104632
Igfn1,0.0350494417343953
Cnot11,0.03503825812184444
Foxj1,0.03495997283398842
Bloc1s5,0.03493353884068639
Ecel1,0.03490913823148451
Me1,0.03488778769843287
Chrd,0.03486847054948138
Itgam,0.03486237039718092
Vcan,0.034846103324379665
Fadd,0.03483288632772865
Lhx9,0.034817635946977475
Gldc,0.03468038252021692
Pycrl,0.03465191514281473
Atm,0.03463666476206356
Mlh1,0.03462751453361285
Pla2g4a,0.03461328084491176
Slc8b1,0.03458481346750957
Daxx,0.034555329398057305
Csk,0.03442417612359722
Vwf,0.034386558517744324
Plagl1,0.03435199098804167
Zup1,0.03430013969348768
Ocln,0.03425845531943447
Olfml3,0.03424523832278346
Ptgs1,0.03424422163073338
Mas1,0.034209654101030725
Abraxas1,0.03416796972697752
Klf4,0.034140519041625406
Sntb1,0.034106968203972826
Yap1,0.0340896844391215
Mrnip,0.0340663005219697
Itga4,0.033871095648354686
Tcof1,0.03382026104585078
Vangl1,0.033814160893550306
Shc1,0.033714525072642644
Rab3b,0.03369520792369116
Osmr,0.03360573902328428
Alg13,0.033582355106132486
Ndst3,0.033571171493581624
Dlx1,0.03349593628187584
Arf6,0.03343391806682107
Ccne1,0.03342680122247052
Ly86,0.03338816692456755
Gjb1,0.03338410015636724
Adgra2,0.033280397567259264
Ngb,0.033253963573957226
Tmem43,0.03320922912375379
Cnksr3,0.03300284063758792
She,0.032998773869387606
Cyp27a1,0.032991657025037056
Gtf2e2,0.03297132318403549
Pfn4,0.03294082242253315
Mindy1,0.03288287097567869
Cd55,0.03284016990957541
Nfatc1,0.032837119833425174
Egln3,0.03281373591627337
Kcnk10,0.032757817853519076
Hic1,0.032741550780717825
Borcs8,0.03269884971461454
Fancl,0.03264394834391032
Cdc25a,0.03257989674475539
Racgap1,0.032557529519653676
Mapk7,0.03255244605940328
Sgms2,0.03254431252300266
Col23a1,0.032527028758151326
Gdf10,0.03252092860585086
Slc44a5,0.03248534438409812
Nxph4,0.0324629771589964
Fancc,0.03240502571214195
Gabrq,0.03235724118578827
Pdk4,0.03231149004353475
Thbs2,0.032264722209231156
Ddx58,0.03224133829207936
Sfrp1,0.03218237015317482
Nxn,0.032124418706320365
Fgf9,0.03209188456071787
Capn1,0.03206036710716544
Tmem119,0.0320247828854127
Fmod,0.03201868273311224
Mapk11,0.03200546573646122
Sema6c,0.03196378136240802
Zswim9,0.031924130372454965
Eif2ak4,0.0319037965314534
Dach1,0.031745192571641205
Lepr,0.03174315918754105
Gnaz,0.03170045812143776
B9d2,0.03165369028713417
Htra2,0.03161912275743151
Rel,0.03158862199592916
Rhoj,0.03149610301937205
Nos3,0.03145543533736892
P2ry13,0.031415784347415876
Dffb,0.03139036704616392
Hspa1b,0.03137206658926251
Vipr1,0.03133851575160993
Ciart,0.03133648236750978
Oprd1,0.031309031682157665
Ninl,0.03129073122525626
Sall3,0.03118397855999805
Cd84,0.031118910268793043
Trex1,0.031055875361688197
Bid,0.031017241063785225
Tac2,0.031016224371735148
Epn3,0.030995890530733584
Zmynd19,0.030899304785976158
Oasl2,0.030855587027822793
Epha3,0.03084643679937209
Pnpla3,0.030829153034520763
Rarb,0.03079661888891826
Mkx,0.030615647704004344
Ern1,0.030591247094802466
Epor,0.03057701340610137
Trem2,0.0305058449625959
Hist2h2be,0.03045501036009199
Trbc1,0.030380791840436284
Dusp15,0.03037570838018589
Fras1,0.030317756933331434
Kctd15,0.030234388185225024
Hras,0.03019778727142221
Lratd2,0.030188637042971506
Tyk2,0.03015813628146916
Cd53,0.030102218218714862
Nid1,0.029978181788605323
Rest,0.029904979960999695
Mycn,0.0297880603752407
Hkdc1,0.029720958699935542
Usp3,0.02966605732923132
Gpr4,0.029535920746821313
Rnf31,0.02952575382632053
Ehd4,0.029522703750170295
Ptprf,0.02949220298866795
Ercc2,0.029470852455616307
Jade3,0.029457635458965292
Mthfr,0.02944848523051459
Ogg1,0.029415951084912087
Aldh1a2,0.02934681602550677
Rarg,0.029327498876555284
Map3k1,0.02932444880040505
Bcl2l11,0.02932444880040505
Coa7,0.029319365340154658
Ofd1,0.029305131651453566
Inpp5d,0.029277680966101453
Ogn,0.029232946515898015
Hist1h4h,0.02919126214184481
Spry1,0.029086542860686754
Cpt2,0.029049941946883942
Gh,0.029037741642283003
Clec14a,0.028991990500029485
Gbx2,0.028980806887478623
Mtx1,0.028948272741876124
Sema3f,0.028876087606320572
Kdm8,0.028873037530170335
Urm1,0.028835419924317443
Dlx2,0.028751034484160956
Ttll3,0.028745951023910563
Ptgs2,0.028711383494207904
Amer1,0.02868088273270556
Cercam,0.028604630828949696
Col1a1,0.028587347064098368
Col9a2,0.028586330372048288
Ryr1,0.028543629305945006
Sox13,0.028514145236492736
S1pr3,0.02847856101474
Gas1,0.028460260557838592
Itga8,0.02845721048168836
Nt5e,0.028456193789638283
Myd88,0.028427726412236093
Ret,0.02839519226663359
Enpp1,0.028386042038182888
Tfpi,0.028363674813081167
Ifih1,0.028352491200530308
Sema4a,0.028253872071672723
Arhgef6,0.028226421386320612
Mavs,0.028211171005569437
Jazf1,0.02820507085326897
Il10ra,0.028195920624818266
Eya1,0.028035283280905914
Atp2a3,0.028023082976304976
Phf3,0.028004782519403568
Nfil3,0.028000715751203255
Gpc3,0.027983431986351927
Npy2r,0.027932597383848016
Dusp5,0.027892946393894967
Ezh2,0.02789192970184489
Gusb,0.027870579168793246
Cth,0.027765859887635195
Tnfrsf1b,0.027692658060029567
Kmt5c,0.027685541215679017
Hmox1,0.027675374295178235
Ephb4,0.027585905394771355
Spi1,0.02755032117301862
Bbox1,0.0275045700307651
Adora2b,0.02748321949771346
Gmnn,0.027416117822408298
Lin28b,0.027413067746258065
Ifnar2,0.02738765044500611
Fbxo4,0.027381550292705642
Enpp6,0.02734291599480267
Itgb4,0.027313431925350403
Crb2,0.027199562415741646
Sirt5,0.027190412187290944
Hpgds,0.027159911425788597
Pth1r,0.02714262766093727
Dhodh,0.027122293819935705
Acacb,0.027112126899434923
Cited4,0.02706230898898109
Grk5,0.027009441002377028
Il4ra,0.02700740761827687
Drd2,0.026981990317024914
Nectin2,0.026927088946320694
Adra2a,0.02691692202581991
Adamts6,0.026908788489419286
Syne4,0.026897604876868427
Rspo2,0.026854903810765142
Scarb1,0.02684473689026436
Itga6,0.02675018452960709
Lum,0.02667189924175107
Dhfr,0.026478727752236215
Dlk1,0.02641772622923152
Psen2,0.026310973563973314
Ednra,0.026255055501219014
Tap1,0.026242855196618075
Aldh2,0.026238788428417762
Zfp503,0.026214387819215885
Il1r1,0.02620828766691542
Sncg,0.026168636676962367
Lamb1,0.02616151983261182
Rspo1,0.026086284620906036
Ahr,0.02608425123680588
Gpr6,0.026060867319654082
Nod1,0.02605680055145377
Lypd6b,0.02598766549204845
Dusp4,0.025983598723848138
Nup62,0.025980548647697905
Lyn,0.025939880965694776
Src,0.025927680661093837
Nes,0.025693841489575858
Sh3bp2,0.02553015406951327
Drc7,0.025510836920561785
Zic3,0.025499653308010923
Bak1,0.025492536463660377
Plau,0.025379683646101697
Axin1,0.025332915811798102
Sox3,0.025297331590045366
Gsdme,0.025279031133143958
Msx1,0.025231246606790284
Col6a2,0.02521599622603911
Fzd2,0.025138727630233167
Stk32a,0.02512652732563223
Sidt2,0.02506044234237715
Trhr2,0.025056375574176837
Ccl21a,0.024866254160812215
Cbx1,0.024857103932361513
Rhpn1,0.024795085717306743
Primpol,0.024739167654552443
Nid2,0.024739167654552443
Ehmt1,0.024709683585100176
Fgf2,0.024676132747447593
Cep152,0.024620214684693293
Aif1l,0.024536845936586883
Ncf1,0.024416876274677656
Hgf,0.02439450904957594
Wwtr1,0.024352824675522734
Pon3,0.024290806460467964
Nmb,0.02426437246716593
Tcf7l1,0.024254205546665148
Akip1,0.02424200524206421
Bag2,0.024019349683097088
Abracl,0.023936997627040754
Prmt1,0.02393394755089052
Megf11,0.02392886409064013
Lcp2,0.02391666378603919
Nr6a1,0.023909546941688644
Pgpep1,0.02388311294838661
Trpc6,0.023773310206978166
Ehhadh,0.023762126594427307
Crhbp,0.02372552568062449
Cidea,0.023712308683973476
Dmrta2,0.023700108379372538
Sox17,0.023603522634615112
Nr1h3,0.023582172101563468
Myc,0.023457118979403852
Hey2,0.02345406890325362
Il15ra,0.023438818522502444
Htr1f,0.023383917151798224
Trim65,0.023320882244693374
Ltbp1,0.023299531711641733
Gbp3,0.02327411441038978
Tnfsf13,0.023258864029638608
Skp2,0.02325276387733814
Ptges,0.02323954688068712
Ppara,0.023235480112486807
Neurod1,0.02319989589073407
Nthl1,0.023170411821281805
Cdkn2c,0.022997574172768515
Rab29,0.022994524096618278
Cebpa,0.022918272192862413
Pard6b,0.022900988428011086
Egr2,0.022864387514208273
Gbp2,0.022838970212956316
Tagln,0.022823719832205144
Cd14,0.022770851845601077
Tcf7,0.02273526762384834
Lhfpl5,0.022721033935147246
Tnxb,0.022690533173644903
Esr1,0.02264173195524115
Ppm1d,0.02248414468747903
Ripk1,0.022482111303378873
Sema5b,0.022457710694177
Otx1,0.022363158333519727
Il1rapl2,0.02231740719126621
Cited1,0.02226148912851191
Cfap44,0.022260472436461832
Slc2a5,0.022260472436461832
Moxd1,0.022219804754458703
Cideb,0.022211671218058077
Alk,0.022133385930202056
Crabp2,0.022133385930202056
Pde12,0.022122202317651198
Slc13a4,0.02208255132769815
Smad6,0.022067300946946974
Gem,0.02198596558294072
Cntrob,0.021926997444036186
Fen1,0.021925980751986106
Col26a1,0.021919880599685637
Hif3a,0.021906663603034622
Col6a1,0.02190361352688439
Heyl,0.0218751461494822
Ngf,0.021806011090076884
Hk2,0.02179482747752602
Mitf,0.021762293331923522
Pik3cg,0.021759243255773286
Cd4,0.02173484264657141
Pmm2,0.021709425345319455
Lama4,0.02168909150431789
Atp7b,0.02164944051436484
Klk8,0.02158742229931007
Trhr,0.021557938229857805
Efna1,0.021464402561250612
Cdkn1a,0.021452202256649674
Folr1,0.021390184041594904
Sostdc1,0.02138306719724436
Isg15,0.021361716664192718
Fhod1,0.02134951635959178
Pnoc,0.02134951635959178
Anks6,0.021333249286790527
Abca4,0.02129766506503779
Lama1,0.0212691976876356
Fzd7,0.02126818099558552
Cep164,0.02126614761148537
Arid3b,0.021258014075084743
Wnt10a,0.021189895707729504
Sgcd,0.021133977644975203
Gfpt2,0.021116693880123875
Fam104a,0.02110754365167317
Mboat1,0.02107399281402059
Lsr,0.021032308439967385
Bloc1s6,0.02098452391361371
Zbtb8b,0.02097842376131324
Gpr149,0.0209570732282616
Sema3b,0.020854387331203702
Pygl,0.020842187026602763
Lrrc6,0.02077000189104721
Yif1a,0.020759834970546433
Sgsh,0.020740517821594945
Fgf18,0.020723234056743617
Faap100,0.020707983675992445
Map3k14,0.020672399454239706
Tnfaip3,0.020594114166383688
Ptgr1,0.02057581370948228
Ninj2,0.0205747970174322
Isl1,0.02056463009693142
Mlf1,0.0205422628718297
Cd74,0.020521929030828136
Nkx2-2,0.02049244496137587
Des,0.020484311424975244
Lurap1,0.020439576974771802
Car7,0.02041822644172016
Itga5,0.02037349199151672
Xrcc2,0.020293173319560546
Spaca6,0.020279956322909527
Scn9a,0.020218954799904838
Tbx3,0.02018845403840249
Cln3,0.020148803048449442
Sdk1,0.020137619435898584
Vegfc,0.020121352363097332
Rad50,0.020073567836743657
Pmch,0.020069501068543345
Boc,0.02005526737984225
Slc22a6,0.020003416085288262
Trim17,0.019980032168136465
Kirrel,0.019912930492831306
Hmga1b,0.01987531288697841
Fcgr1,0.019872262810828177
Tgfb1i1,0.019855995738026926
Fbxo17,0.01985497904597685
Ucp3,0.019790927446821923
Sh3rf2,0.019784827294521454
Wdr4,0.019778727142220984
Pvalb,0.01977466037402067
Zfp57,0.019661807556461994
Eln,0.019631306794959648
Tbx2,0.0196241899506091
Lrp5,0.01961910649035871
Abca8a,0.019587589036806286
Rxfp1,0.019568271887854802
Dmp1,0.019549971430953394
Hps6,0.01936290009373901
Nkain3,0.01927139780923197
Fas,0.019257164120530877
P2ry1,0.01922666335902853
Klc3,0.01921039628622728
Notch4,0.0191768454485747
Riox2,0.019167695220123997
Serpind1,0.01912702753812087
P3h1,0.019107710389169384
Syk,0.019094493392518366
Htr4,0.01885760414485015
C3ar1,0.018793552545695223
Cmklr1,0.018760001708042644
Rhpn2,0.018715267257839206
Il17rc,0.018676632959936233
Tsg101,0.01866036588713498
Cemip,0.01862783174153248
Lrrk1,0.018626815049482402
Calcrl,0.018620714897181933
Shh,0.018596314287980056
Slc12a7,0.018563780142377556
Aox3,0.01856073006622732
Ano1,0.018502778619372863
Irx2,0.018473294549920596
F2r,0.018458044169169425
Lyplal1,0.01843059348381731
Stat6,0.018423476639466765
Vwc2l,0.018383825649513717
Epb41l4a,0.018301473593457383
Ifit3,0.018188620775898705
Kif19a,0.018171337011047378
Fibcd1,0.018151003170045813
Fzd5,0.018100168567541902
Npr1,0.018087968262940964
Hhex,0.01807475126628995
Nts,0.018038150352487133
Mttp,0.018024933355836117
Sinhcaf,0.017990365826133458
Tmem173,0.01796189844873127
Lag3,0.017955798296430802
Cd93,0.01793343107132908
Nhlh2,0.017903947001876815
Hmcn1,0.017893780081376032
Kdm2b,0.017768726959216417
Adgre1,0.017708742128261803
Lipg,0.01770365866801141
Col15a1,0.01763249022450594
Myh11,0.017623339996055237
C2,0.01759893938685336
Slc16a3,0.017593855926602966
Eya4,0.01758673908225242
Cyp26b1,0.01758572239020234
Hells,0.017547088092299372
Dock8,0.017540987939998903
Cfap45,0.017518620714897182
Il6ra,0.01746880280444335
Gata2,0.017454569115742256
Crtc2,0.017451519039592023
Casp8,0.017448468963441786
Pcgf1,0.017444402195241474
Itga9,0.017416951509889363
Tll1,0.017367133599435532
Pou3f4,0.01734171629818358
Ccl25,0.01730104861618045
Cish,0.017292915079779824
Hspb3,0.017215646483973883
Ntsr1,0.017187179106571693
Galnt15,0.017174978801970754
Kcnh8,0.017166845265570132
Dock2,0.01712312750741677
Onecut2,0.017120077431266534
Flt3,0.01707229290491286
Otx2,0.01702552507060926
Colgalt2,0.016958423395304102
Msrb1,0.016939106246352618
Erbb3,0.016916739021250897
Tnc,0.016891321719998943
Rabep2,0.016883188183598317
Icosl,0.016876071339247768
Etfbkmt,0.016823203352643704
Flt4,0.01682015327649347
Bnc2,0.01680388620369222
Pifo,0.0167815189785905
Ceacam1,0.016778468902440263
Thbs1,0.016765251905789248
Ly96,0.01674186798863745
Kcns3,0.01672865099198643
Sfrp4,0.016722550839685966
Tctn1,0.01670730045893479
Igf1,0.016687983309983306
Rph3al,0.01667069954513198
Cldn2,0.016648332320030258
Stat5a,0.016644265551829945
Carns1,0.016592414257275957
Trpm2,0.016543613038872203
Ltbr,0.016530396042221188
Wipf1,0.016493795128418372
Anapc15,0.016486678284067826
Asxl3,0.016470411211266574
Plp2,0.016420593300812743
Lhx6,0.016337224552706333
Oxtr,0.01631180725145438
Cd33,0.016253855804599922
Opn3,0.0162314885794982
Cort,0.0162223383510475
Steap1,0.01616540359624312
Dydc2,0.016157270059842493
Mlxipl,0.016122702530139837
Vav1,0.0160545841627846
Ccl17,0.016049500702534206
Cd248,0.016007816328481
Rtkn2,0.015887846666571774
Scn5a,0.015844128908418412
Pitx2,0.015838028756117943
Shld1,0.015837012064067867
Cplx3,0.015805494610515444
Mmp28,0.01580041115026505
Cd276,0.01577397715696302
Fzd8,0.015742459703410594
Rsph10b,0.015732292782909812
Slc11a1,0.01558893920384879
Cblb,0.015569622054897304
Efna2,0.015569622054897304
Robo3,0.01545981931348886
Havcr2,0.01545981931348886
Bmf,0.015438468780437219
Cldn1,0.015425251783786202
Irf5,0.015394751022283857
Cfap52,0.015377467257432527
Zbtb7b,0.015365266952831589
Bace2,0.01536425026078151
Edn1,0.015291048433175882
Cxcr4,0.01528698166497557
Esyt3,0.015284948280875413
Prorp,0.015275798052424709
Arid3a,0.01526359774782377
Baz1a,0.01524733067502252
Galr1,0.0152249634499208
Tmem108,0.015217846605570252
Socs3,0.015195479380468533
Def6,0.015188362536117985
Mafa,0.015171078771266656
Plk4,0.015168028695116421
Tirap,0.015157861774615639
Tnfsf10,0.015153795006415326
Lama3,0.015089743407260402
Scnn1a,0.015050092417307353
Malt1,0.0150012911989036
Ccr5,0.014985024126102349
Sypl2,0.01498400743405227
Cxcl16,0.014953506672549924
Tle6,0.014936222907698596
Trim21,0.014931139447448205
Ly75,0.014895555225695469
Gli2,0.01481625324578937
Pomc,0.014786769176337103
Irx3,0.014766435335335538
Abcb4,0.014764401951235382
Selenoh,0.014656632593927094
Chia1,0.01464849905752647
Kcnj8,0.014611898143723654
Cdhr1,0.01459868114707264
Ikzf1,0.014560046849169667
Cyp1b1,0.014505145478465445
Bmp3,0.014406526349607861
Pthlh,0.014341458058402859
Nfkb2,0.014322140909451372
Bcl2l12,0.014312990681000668
Casp3,0.014288590071798793
Ascl1,0.014270289614897385
Dazl,0.014237755469294884
Plcg2,0.014215388244193163
Inhba,0.014207254707792537
Cdk2,0.014163536949639175
Rita1,0.014148286568888004
Pgf,0.014140153032487378
Edn3,0.014109652270985032
Icam1,0.014066951204881748
Dnah5,0.014039500519529638
Wnt6,0.014034417059279247
Pln,0.013947998235022602
Smoc2,0.013921564241720568
Gadd45a,0.013900213708668927
Prl,0.013843278953864549
Fgf5,0.013833112033363766
Thbs4,0.01379244435136064
Col4a5,0.013788377583160327
Tnfrsf4,0.013743643132956887
Oprk1,0.013735509596556261
Tbx1,0.013663324461000709
Itgb2,0.013663324461000709
Cd320,0.013649090772299616
Trpc7,0.013641973927949068
G6pdx,0.013621640086947504
Map3k15,0.013604356322096176
Rab3d,0.013600289553895863
Fap,0.01359622278569555
Batf3,0.01348947012043734
Cfap299,0.013454902590734681
Fgf7,0.013429485289482727
Trh,0.013412201524631398
Mfrp,0.01337153384262827
Agtrap,0.013342049773176004
Dysf,0.01333899969702577
Fcgr2b,0.013322732624224518
Itgb3,0.013301382091172877
Abi3bp,0.013300365399122799
Trpv4,0.013287148402471782
Slc5a7,0.0132210634192167
Bmp2,0.01319361273386459
Cd36,0.013177345661063338
F13a1,0.0131651453564624
Pcsk4,0.01315904520416193
Vip,0.013093976912956927
Erbb2,0.013076693148105598
Creg1,0.013073643071955363
Gsdmd,0.013064492843504659
Dll4,0.013005524704600124
Mcm2,0.012984174171548483
S1pr2,0.012893688579091525
Rxfp3,0.012876404814240195
Nmu,0.012843870668637694
Gal,0.012830653671986677
Rbl1,0.012829636979936599
Gja4,0.012792019374083707
Lamb3,0.012779819069482768
Cd59b,0.012738134695429563
Piezo1,0.012724917698778546
C030029H02Rik,0.012687300092925654
Mecom,0.012630365338121275
Brca2,0.012595797808418617
Slc52a3,0.012581564119717522
H2-Eb1,0.012524629364913144
Tbx18,0.012496161987510955
Aph1c,0.012494128603410799
Adrb2,0.012463627841908452
Cdk6,0.012435160464506264
Cd3eap,0.012434143772456186
Trim7,0.012434143772456186
Nfkbie,0.01242601023605556
Npsr1,0.012373142249451494
Bcl2a1a,0.012322307646947585
Dgka,0.012301973805946022
Fgf10,0.012279606580844302
Ajuba,0.012239955590891253
Eda,0.012222671826039923
Gldn,0.012206404753238673
Scx,0.012190137680437422
Kiss1r,0.012176920683786405
Rhod,0.012163703687135388
Rab32,0.012145403230233982
Irx5,0.012126086081282496
Mctp2,0.012115919160781714
Prdm16,0.012109819008481244
Ifit1,0.01206711794237796
Fbln2,0.012047800793426476
Irf8,0.012040683949075929
Fzd10,0.012030517028575147
Mcub,0.01200103295912288
Barhl2,0.011955281816869362
Abcb1b,0.011935964667917876
9630013A20Rik,0.011929864515617407
Vav2,0.0118556459959617
Syce2,0.01182107846625904
Tead3,0.011777360708105679
Col6a3,0.011740759794302865
Ido1,0.011693991959999268
H2-Aa,0.011671624734897548
Dll3,0.011574022298090042
Tnnt2,0.01154758830478801
Ctsk,0.011533354616086915
Wfdc18,0.011508954006885038
Map3k8,0.011504887238684727
Dsg2,0.011470319708982067
Ptprc,0.011462186172581441
Pald1,0.011454052636180817
Aim2,0.011414401646227767
Knstrn,0.011377800732424953
Apobec1,0.01136255035167378
Wnt3,0.011324932745820887
Phykpl,0.011323916053770809
Tent5c,0.011271048067166743
Amy2a5,0.011260881146665961
Csf3r,0.011218180080562678
Crabp1,0.01119479616341088
Ngfr,0.011141928176806815
Hfe,0.011118544259655016
Pdzd7,0.011112444107354546
Fam129a,0.01109414365045314
Kcnmb2,0.011086010114052514
Fermt3,0.01107685988560181
Casq2,0.011074826501501654
Lacc1,0.011047375816149544
Crb1,0.011044325739999309
Lgr5,0.011034158819498527
Ccna2,0.01103212543539837
Cd274,0.011018908438747354
H2-Ab1,0.011012808286446884
Ptpn6,0.010984340909044696
Cenpa,0.0109375730747411
Casp12,0.010921306001939848
Col5a1,0.010913172465539222
Spink8,0.010905038929138598
Cd59a,0.010805403108230936
Angptl4,0.010690516906572101
Fbxl7,0.010675266525820928
Dhx58,0.010582747549263813
Col7a1,0.010574614012863187
Gper1,0.010525812794459435
Met,0.010482095036306073
Sertad1,0.010470911423755213
Casp7,0.010451594274803728
Angpt1,0.010438377278152711
Adm,0.010434310509952398
Cacna1s,0.010392626135899193
Myb,0.010391609443849115
Abcc9,0.01038347590744849
Mad2l1,0.010353991837996223
Gck,0.01033874145724505
Nubpl,0.010299090467292
Sag,0.010285873470640984
Adgrv1,0.010260456169389028
Vit,0.01021470502713551
Kremen1,0.01020453810663473
Slc26a4,0.010174037345132383
Eya2,0.010115069206227848
Nkd2,0.010077451600374956
Bmp4,0.010070334756024408
Mmp2,0.010066267987824095
Thbd,0.01004186737862222
Erg,0.01003068376607136
Hfm1,0.010010349925069795
Esrrb,0.009945281633864793
Tlr2,0.009937148097464167
Ggnbp1,0.009897497107511118
Mrc1,0.009888346879060414
Cks1b,0.00984564581295713
Zfpl1,0.009843612428856974
Nlrc5,0.009838528968606583
Col13a1,0.009797861286603456
Fbxo5,0.009713475846446966
Adgrg6,0.009647390863191885
Cbr2,0.009620956869889851
Casp1,0.009590456108387506
F8,0.009566055499185629
Drd5,0.009541654889983753
Col20a1,0.009496920439780314
Rab7b,0.009491836979529922
Dpp4,0.009482686751079219
Il15,0.00947658659877875
Crh,0.009468453062378123
Ace2,0.00945421937367703
Isg20,0.00944303576112617
Runx1,0.009434902224725544
Hcrtr2,0.00941456838372398
Star,0.009411518307573745
Birc3,0.00936373378122007
Tert,0.009340349864068273
Gjd2,0.009331199635617569
Cdh1,0.009277314956963425
Ano5,0.009267148036462643
Map2k3,0.00916852890760506
Sdc1,0.009138028146102714
Angpt2,0.009135994762002558
Lck,0.009104477308450135
Hmga2,0.009103460616400057
Slc2a4,0.009087193543598805
Nmrk1,0.00907906000719818
Foxc2,0.009041442401345287
Pxn,0.008981457570390674
Marveld2,0.008948923424788173
Epcam,0.00894485665658786
Trib3,0.008910289126885202
Slc16a8,0.008905205666634811
Mafk,0.008890971977933716
Chek1,0.008886905209733403
Col12a1,0.008873688213082386
Evpl,0.008868604752831995
Grp,0.008868604752831995
Saysd1,0.008842170759529963
Foxb1,0.008835053915179416
Prokr2,0.008777102468324959
Aldh1l2,0.008756768627323396
Adamts5,0.008706950716869565
Osr1,0.008657132806415734
Wdr62,0.00864798257796503
Tead2,0.008646965885914952
Cd48,0.008641882425664561
Chek2,0.00858596436291026
Lgr6,0.008573764058309322
Maff,0.008555463601407916
Chrnb4,0.008525979531955647
Cd109,0.008520896071705256
Adgrg2,0.008500562230703694
Diaph3,0.00849649546250338
Noxo1,0.008495478770453303
Vegfd,0.008471078161251425
Arg2,0.008465994701001034
Lhx8,0.008441594091799159
Cntf,0.00844057739974908
Shcbp1l,0.008415160098497125
Pkd2l1,0.00839584294954564
Tacr1,0.008340941578841419
Usp18,0.008335858118591027
Mlph,0.00831247420143923
Col14a1,0.008310440817339074
Nxph2,0.008282990131986962
Trim36,0.008280956747886805
Rfx2,0.008279940055836727
Cfap65,0.008252489370484617
P2rx3,0.008252489370484617
Sphk1,0.008238255681783522
Nkx2-1,0.008235205605633287
Nlrp3,0.008224021993082427
Cyp2r1,0.008173187390578518
Tacr3,0.00814980347342672
Rad51,0.008147770089326564
L3hypdh,0.008103035639123124
Grb7,0.008084735182221716
Gli1,0.008059317880969762
Htr3a,0.00805525111276945
Clspn,0.008054234420719371
Elmo3,0.008042034116118433
Tlr7,0.00803796734791812
Tnfrsf11b,0.008027800427417338
Tnfsf13b,0.008017633506916555
Fst,0.007972899056713115
Ddc,0.007947481755461162
Cd163,0.007936298142910301
Pparg,0.00787529661990561
Trp63,0.007860046239154438
Hck,0.007827512093551935
Fam83d,0.007790911179749121
Nuak2,0.007764477186447088
Rpe65,0.007737026501094977
Gch1,0.0077197427362436484
Ctnna3,0.007709575815742866
Dnah11,0.007652641060938488
Foxo4,0.007644507524537863
Mrtfa,0.007642474140437706
Ror1,0.00764044075633755
Wnt5b,0.007623156991486221
Cd40,0.0076109566868852825
Ung,0.007600789766384501
Tmco5,0.007585539385633328
Cd180,0.007577405849232702
Ntf3,0.007574355773082468
Fxn,0.00756215546848153
Gpnmb,0.007559105392331295
Sp8,0.007558088700281217
Gpr183,0.007524537862628637
Metrnl,0.007496070485226448
Cfap61,0.007489970332925979
Ebf3,0.0074706531839744935
Pou4f1,0.007469636491924415
Ada,0.007446252574772617
Casr,0.007446252574772617
Tlr9,0.007442185806572304
Slc47a1,0.0074391357304220695
Slc39a8,0.007438119038371991
Twnk,0.0074208352735206625
Timeless,0.007419818581470584
Jph2,0.007417785197370428
Zap70,0.0073984680484189425
Tnfrsf14,0.00739440128021863
Lhcgr,0.00738830112791816
Adam18,0.007386267743818004
Th,0.00734966683001519
Kif24,0.007345600061814877
Col4a3,0.00733238306516386
Rorc,0.007328316296963547
Irak3,0.007327299604913469
Mia,0.007315099300312531
Chrnb3,0.007303915687761671
Rab38,0.007181912641752289
Igtp,0.007181912641752289
Cga,0.007179879257652132
Selenok,0.007172762413301586
Duxbl1,0.007161578800750725
Emilin1,0.007141244959749162
Pou6f2,0.007114810966447129
Rflna,0.00708634358904494
Alx4,0.00707515997649408
Trpm6,0.0070629596718931415
Dsp,0.0070578762116427505
Cdh3,0.007053809443442438
Frrs1,0.007048725983192047
Shmt1,0.0070446592149917345
Tlr13,0.007029408834240561
Kcnj5,0.006990774536337591
Card9,0.006984674384037121
Cd1d1,0.006932823089483134
Btk,0.006928756321282821
Bmp5,0.00691248924848157
Cfap57,0.006909439172331336
Abcc6,0.006879955102879068
Zfp979,0.006862671338027739
Mrgprf,0.006859621261877505
