,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Adamts13,0.34094426257264515,-0.584004898106376,3.691353714966124,-0.15820886948292232,0.8742922149402163,0.9994961017325928,0.252564902463005,0.4166666666666667,0.2120511532671582,0.2930786516588518,0.31891091588662795,0.18621888903938202
Adamts14,0.41067214470850777,0.02401827225154483,3.405340526304141,0.007053119083398149,0.9943724718361857,0.9994961017325928,0.39909537459244193,0.5833333333333334,0.3556268290242966,0.44256392016058727,0.5707359472797243,0.22745480190515951
Adamts18,3.039153234158183,-0.5754209136256462,1.0997982768067185,-0.5232058694403394,0.6008309973548545,0.9994961017325928,1.506897107502313,1.0,1.5770667921524926,1.4367274228521334,1.33861773642606,1.6751764785785657
Adamts20,30.67132344692688,0.43450969367033104,0.40576992912517007,1.0708277338518484,0.2842468942436308,0.9994961017325928,15.985757090632825,1.0,14.148218577444274,17.823295603821382,15.100613184906384,16.870900996359268
Adamts3,39.02224323162256,0.417096064981274,0.3335225903880871,1.2505781527300466,0.21108842550785922,0.9994961017325928,23.08127508872309,1.0,22.004940873368906,24.157609304077273,24.71380815830038,21.4487420191458
Adamts5,5.387719725576495,-0.3283110287212223,0.8649579252322378,-0.37956878495918983,0.7042655356392535,0.9994961017325928,2.881822841578064,1.0,2.923998738576597,2.839646944579531,2.7945500562591508,2.9690956268969777
Adamts6,55.409501725797014,0.2236412881769902,0.28164824049370873,0.7940446841953047,0.4271694184434247,0.9994961017325928,30.314601240377016,1.0,30.924928852078196,29.70427362867584,30.201639301822976,30.427563178931063
Adar,460.039118105756,0.1038311161751453,0.1399886960812405,0.7417107172345426,0.45826262504011483,0.9994961017325928,248.5747588474035,1.0,236.48680554795362,260.6627121468534,244.40263217312292,252.7468855216841
Adarb1,807.059303380297,0.1596213600297922,0.13183399771237797,1.2107753902603928,0.22598149945949308,0.9994961017325928,428.7540573402794,1.0,416.90410056842785,440.604014112131,414.16315794850107,443.3449567320579
Adcy1,1301.2830439572374,-0.1002716785244412,0.12854545853868793,-0.780048394274954,0.43536239035203284,0.9994961017325928,679.3125750543091,1.0,683.9459091010713,674.6792410075468,643.1208029691862,715.5043471394318
Adcy2,278.28713108277213,-0.11048680400994891,0.2014080393648526,-0.5485719654407687,0.5832992293457132,0.9994961017325928,155.39150334415922,1.0,161.25797942733124,149.52502726098717,157.7206633132166,153.06234337510185
Adcy3,47.19623073754164,0.29436251716280704,0.29922851109340043,0.9837382009060142,0.32524425186786865,0.9994961017325928,27.08182310737962,1.0,23.76734653904063,30.39629967571862,28.24517823467153,25.918467980087712
Adcy8,73.38594986304086,-0.3333491024926012,0.2703063338610799,-1.2332271232087415,0.21749103865982944,0.9994961017325928,37.52378782466389,1.0,40.61524758450069,34.4323280648271,34.68516762292975,40.36240802639805
Adcyap1,86.82851889999552,-0.1384540119745593,0.31405319117656344,-0.4408616624969089,0.6593131495928981,0.9994961017325928,50.959097937810526,1.0,52.20481552246398,49.713380353157085,54.23525195248455,47.68294392313652
Adcyap1r1,440.7696991004304,0.12544200400625932,0.1573027500689153,0.7974558865074031,0.4251863129945723,0.9994961017325928,227.53397228499045,1.0,215.5012614554336,239.56668311454726,212.7373335157773,242.3306110542036
Add2,1148.0655839656906,-0.06208495135286781,0.1715446608879205,-0.3619171301019465,0.7174139585099211,0.9994961017325928,626.7930740203755,1.0,639.4328841657009,614.1532638750499,622.0760366959433,631.5101113448075
Adgra2,21.78108710643653,-0.482759494690005,0.44593496239892605,-1.0825782578091205,0.27899566219590777,0.9994961017325928,11.793840038526666,1.0,12.396830999880509,11.190849077172823,11.597777858390776,11.989902218662555
Adgra3,81.63654653132703,-0.048144392253280904,0.2592775177862992,-0.18568672156512353,0.8526904418821382,0.9994961017325928,43.4243083870513,1.0,43.65514635684008,43.19347041726252,41.971104417794585,44.877512356307996
Adgrb1,1114.6428117130881,-0.022968496302190573,0.1259498029725893,-0.18236230434746492,0.8552984065011354,0.9994961017325928,643.2909637917675,1.0,640.5303807954251,646.0515467881099,673.8453146036783,612.7366129798569
Adgre1,920.4872255319912,0.07210962336698468,0.14983469417198633,0.48126119097766723,0.6303308758261483,0.9994961017325928,532.5274615846652,1.0,520.9435826946797,544.1113404746507,559.4864218286239,505.5685013407065
Adgre5,60.08358756085681,-0.22875026078397268,0.29603745998780573,-0.7727071458909128,0.4396957166364551,0.9994961017325928,29.97339630616806,1.0,30.486821995382215,29.459970616953914,26.90442606646454,33.042366545871594
Adgrf1,0.09813746361180654,0.3777802343010835,4.4296716587889,0.08528402631186686,0.93203559041892,0.9994961017325928,0.08520517825201883,0.16666666666666666,0.0,0.17041035650403766,0.11624122378760404,0.05416913271643359
Adgrf5,336.495985352788,-0.46270597044458484,0.21376920861392226,-2.1645117809284433,0.030425093432456425,0.9994961017325928,166.01595162143576,1.0,183.0922634340146,148.93963980885687,146.8055510175497,185.22635222532185
Adgrg1,615.9424135646532,-0.22795128431520958,0.14624167212654252,-1.5587300186089499,0.11906029372679547,0.9994961017325928,425.8501281404395,1.0,462.05962780601476,389.6406284748644,513.0357451547453,338.6645111261336
Adgrg2,3.4366980632187434,-0.45115229488254893,1.0762684622376093,-0.41918193342261795,0.6750831746776973,0.9994961017325928,2.4230604783303185,1.0,2.480939630495198,2.365181326165439,2.957514693622169,1.8886062630384683
Adgrg5,70.46894061871804,1.0696360330436783,0.3992636179781253,2.6790220417786252,0.00738375331561679,0.5299229908982689,31.448163968466442,1.0,20.567856176567172,42.32847176036571,24.28966745653892,38.60666048039397
Adgrg6,7.136966897040371,0.4616802863965001,0.781146912293731,0.5910287541697363,0.5545011549458088,0.9994961017325928,3.6645311715809554,1.0,3.153397163775399,4.175665179386512,3.4013750774737948,3.927687265688116
Adgrg7,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
Adgrl1,759.3437924979295,-0.02172091061526622,0.14106719470557458,-0.15397563310591494,0.8776289484083467,0.9994961017325928,428.80013604969093,1.0,427.16424843343356,430.43602366594837,440.1098806202287,417.4903914791533
Adgrl2,138.9893899072106,0.24137588637230933,0.2026404594386394,1.1911534697511839,0.23359334225064288,0.9994961017325928,83.19550136418144,1.0,77.8767252387112,88.51427748965169,90.03186022094866,76.35914250741422
Adgrl3,425.88739373731715,0.07603197725346932,0.1803247955049168,0.42163905990064576,0.6732884914774924,0.9994961017325928,223.7176478094589,1.0,216.78554173144894,230.64975388746882,213.26689336473984,234.16840225417795
Adgrv1,4.108020676634078,0.5985161613456068,1.0095988542368393,0.5928257137316465,0.5532977972380297,0.9994961017325928,1.9726307977913935,1.0,1.4875983430285091,2.457663252554277,1.6897722901523509,2.255489305430436
Adh5,753.6372060256708,0.001755503354562884,0.12274816549666516,0.014301666729272447,0.9885893099102878,0.9994961017325928,400.77255216652196,1.0,410.9068289830413,390.63827535000263,387.36650238015847,414.17860195288523
Adipoq,0.5372191897962583,0.6719483851922697,2.7864792582406377,0.24114602080926056,0.8094419455533248,0.9994961017325928,0.20620679088625601,0.3333333333333333,0.11112466832064623,0.30128891345186576,0.11785642730026281,0.2945571544722492
Adipor1,752.3839209115764,0.3056070872645941,0.1712707331975813,1.7843509019841692,0.07436666383083798,0.9994961017325928,410.0085791199333,1.0,396.6778551052889,423.3393031345777,406.9999763943421,413.0171818455245
Adm,5.639382484858459,1.521431839088963,0.9041577196053906,1.6827062426154749,0.09243197266121926,0.9994961017325928,3.2192898714931246,1.0,1.9956753926446271,4.442904350341622,3.345622099924895,3.0929576430613537
Adora1,630.9800923733993,0.05882454741031053,0.16320180966928607,0.3604405338979588,0.7185177191036995,0.9994961017325928,331.0165415527931,1.0,328.26084332714555,333.7722397784406,315.0872851354447,346.9457979701415
Adora2a,75.71373370223408,0.5272398250515953,0.38774251018444716,1.359767916086348,0.17390337834243774,0.9994961017325928,50.64300691546666,1.0,55.29226853260004,45.99374529833329,59.63937180293033,41.64664202800299
Adora2b,28.204627210278204,-0.2571052367597147,0.4025738765569428,-0.6386535533766755,0.5230483343644048,0.9994961017325928,12.013091204490978,1.0,12.977741340996351,11.048441067985602,8.501662069309793,15.524520339672163
Adprhl1,0.707684050729581,2.6301772036642053,2.8385359178225866,0.9265964144226115,0.35413611726158145,0.9994961017325928,0.3590796167879962,0.4166666666666667,0.23112388147597562,0.4870353521000168,0.3312518851158288,0.38690734846016367
Adra1a,61.15103608539828,0.18053499396361472,0.33231037014400877,0.5432722243527301,0.586942385302297,0.9994961017325928,34.845530174467136,1.0,32.96844864942552,36.72261169950875,36.03926587846404,33.65179447047023
Adra1b,46.42536582460077,0.0017892104648670297,0.3107015284144445,0.005758614944695101,0.9954053154385837,0.9994961017325928,26.79594020750088,1.0,25.830179996948488,27.76170041805327,28.07486620724561,25.517014207756148
Adra2a,26.80115479904579,0.3995717243741508,0.3874376296808707,1.0313188337004715,0.3023913292122332,0.9994961017325928,13.581142231086625,1.0,13.030611330341465,14.131673131831791,12.442185468147228,14.720098994026026
Adrb1,408.7420009158963,-0.3518894822383544,0.17575575537447988,-2.00215054971366,0.04526854224616899,0.9994961017325928,245.0370286115782,1.0,241.8251053126021,248.24895191055433,265.33533342069853,224.73872380245794
Adrb2,469.94652147482105,-0.22353176780784156,0.17832857758472803,-1.2534825928370144,0.2100301301537688,0.9994961017325928,278.8512940333155,1.0,294.83152057505225,262.8710674915788,299.4275378219722,258.27505024465887
Adrb3,1.2354215054326732,2.1972849864632398,2.054763830046614,1.0693613321066648,0.2849068840514737,0.9994961017325928,0.6628528763529494,0.75,0.32761309400514604,0.9980926587007529,0.650842084052073,0.674863668653826
