,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Dlg3,0.0039670095133715385,0.13186836392363474,0.0,0.1864900287087552,0.0,1.0,1.0,252.25152650685698,1.0,253.84076488665093,250.66228812706302,262.07877922308546,242.42427379062852
Dlg4,-0.06433280114512432,0.12487162447863664,0.0,0.1765951448932481,0.0,1.0,1.0,1356.4041682279305,1.0,1374.5851430344308,1338.2231934214299,1263.7358854611746,1449.0724509946858
Dlg5,-0.10194136674711883,0.2191576983252139,0.0,0.3099357892699888,0.0,1.0,1.0,63.47013063126525,1.0,66.24217880342994,60.698082459100554,57.652342345285696,69.2879189172448
Dlgap4,-0.00299210114850822,0.1066194199389174,0.0,0.15078262968996936,0.0,1.0,1.0,723.0495192873692,1.0,716.3194694905515,729.7795690841872,716.6824042109735,729.4166343637653
Dlk1,0.42783059559521025,0.5112091954818716,0.0,0.7229589774603016,0.0,1.0,1.0,16.8308403088276,1.0,17.36339672652537,16.29828389112983,15.764088657636535,17.89759196001867
Dll1,0.41318199201645467,0.4039321194164067,0.0,0.5712462815567909,0.0,1.0,1.0,16.576531065336336,1.0,15.843352146976352,17.309709983696326,17.04826415418248,16.1047979764902
Dll3,0.0758780828705788,0.6201339723667122,0.0,0.8770018742093065,0.0,1.0,1.0,6.556111122381071,1.0,5.756590186012971,7.35563205874917,7.679458625487507,5.432763619274634
Dll4,0.774369319533339,0.7279223300217786,0.0,1.0294376314710234,0.0,1.0,1.0,5.346871723491785,1.0,5.208501655067944,5.485241791915624,5.584951597526293,5.108791849457275
Dlx1,0.5215846248919631,0.3599435819266593,0.0,0.5090370952498329,0.0,1.0,1.0,21.03681188601134,1.0,19.31510430504542,22.75851946697726,19.690052946222064,22.383570825800614
Dlx2,0.33674904536643147,0.44452689299429754,0.0,0.6286559609121092,0.0,1.0,1.0,14.547844508844932,1.0,13.185524760769935,15.910164256919927,13.481597029453235,15.614091988236629
Dlx3,1.6358379068590148,4.334482930834563,0.0,6.129884546660921,0.0,1.0,1.0,0.15099671921699334,0.16666666666666666,0.0,0.3019934384339867,0.20025600727970636,0.10173743115428034
Dlx4,-1.8723367313038468,3.8256213790939646,0.0,5.410245638819148,0.0,1.0,1.0,0.3006225802375465,0.3333333333333333,0.43873776232579226,0.16250739814930076,0.2164884256844998,0.3847567347905932
Dlx5,-0.09307598576426858,0.3407437067793715,0.0,0.4818843714206683,0.0,1.0,1.0,29.204885376839712,1.0,28.579176834608433,29.830593919070992,30.42723766946416,27.982533084215262
Dlx6,-0.5092663203700939,0.40557049036957066,0.0,0.5735632879789536,0.0,1.0,1.0,17.449479706035042,1.0,17.61306451243878,17.2858948996313,18.764540757144065,16.134418654926012
Dmap1,-0.08536463348028561,0.2045682855479167,0.0,0.2893032438532758,0.0,1.0,1.0,65.95333024904168,1.0,65.27828449948989,66.62837599859348,70.17854658920342,61.72811390887995
Dmbx1,-0.9838415663650872,3.1660915804639362,0.0,4.477529652807366,0.0,1.0,1.0,0.3962469372491085,0.5833333333333334,0.4613650862689142,0.33112878822930286,0.3312518851158288,0.46124198938238825
Dmc1,-0.08373858350474006,1.2524566091756795,0.0,1.7712411229800649,0.0,1.0,1.0,1.5501930022933588,0.9166666666666666,1.2259862704946813,1.8743997340920364,1.557399605317655,1.542986399269063
Dmd,0.17947291758700237,0.21310255332247338,0.0,0.30137252108497753,0.0,1.0,1.0,93.50753407671628,1.0,92.88610828412367,94.12895986930891,81.96488142509394,105.05018672833864
Dmp1,0.2575190704714092,0.43152059706359325,0.0,0.6102622808106691,0.0,1.0,1.0,19.33756821619174,1.0,19.422527521326874,19.25260891105661,16.478162766697007,22.196973665686482
Dmrt1,-1.0636962957311962,4.426515555134809,0.0,6.260038332127118,0.0,1.0,1.0,0.13287519108772972,0.16666666666666666,0.11556194073798781,0.1501884414374716,0.11556194073798781,0.1501884414374716
Dmrt2,-0.7600184808901673,1.317025068941987,0.0,1.8625547144831185,0.0,1.0,1.0,1.2521142322954362,0.9166666666666666,1.4326510126858107,1.0715774519050616,1.4204572316129298,1.0837712329779425
Dmrta1,-2.6181289581748155,3.265543686770067,0.0,4.618176170352067,0.0,1.0,1.0,0.2910848983723221,0.3333333333333333,0.37209410015749667,0.21007569658714753,0.37209410015749667,0.21007569658714753
Dmrta2,-0.454022789365143,0.42063672534722446,0.0,0.5948701618182515,0.0,1.0,1.0,15.720668459035137,1.0,16.689318705017552,14.752018213052724,14.231690701935031,17.209646216135244
Dnah11,-1.1073286044361792,1.8832450102430274,0.0,2.663310634757148,0.0,1.0,1.0,0.9223671176786873,0.8333333333333334,1.040296749657741,0.8044374856996335,0.7217536919833513,1.1229805433740232
Dnah12,-1.010524802415235,2.8286259891263033,0.0,4.000281236703429,0.0,1.0,1.0,0.6227933391093791,0.6666666666666666,0.6800529354633115,0.5655337427554469,0.35436671985226714,0.8912199583664911
Dnah5,0.8167755771123939,0.8802955106535888,0.0,1.2449258500624547,0.0,1.0,1.0,5.1442230497763335,1.0,5.2429639223073154,5.045482177245353,3.736940628998417,6.55150547055425
Dnajb1,0.19801170864173406,0.1367334626195648,0.0,0.19337031726682313,0.0,1.0,1.0,453.2677720377358,1.0,441.0196869093133,465.5158571661584,381.27406996403994,525.2614741114318
Dnajb6,-0.09593774062918775,0.12138992637799746,0.0,0.17167128021923553,0.0,1.0,1.0,413.3760789980577,1.0,417.4234189358949,409.3287390602207,406.9413100787236,419.81084791739204
Dnajc5,0.09179031931601558,0.11810500720573691,0.0,0.16702570297452526,0.0,1.0,1.0,321.9287414305957,1.0,314.0281421033121,329.82934075787927,327.44748712124,316.4099957399514
Dnajc7,-0.014974948322389539,0.1286082510494803,0.0,0.18187953286725886,0.0,1.0,1.0,500.32820822703866,1.0,493.37483186388494,507.28158459019227,534.7852910975082,465.8711253565689
Dner,-0.025674668073612118,0.14955255057056713,0.0,0.2114992453043842,0.0,1.0,1.0,515.5087359924917,1.0,514.7661119420507,516.2513600429327,518.5298981437188,512.4875738412644
Dnm1,0.09905732609627924,0.10919066699410562,0.0,0.15441892214762845,0.0,1.0,1.0,1662.3664197653773,1.0,1640.2643830139052,1684.468456516849,1713.8261463162146,1610.9066932145397
Dnm1l,0.12274609504933802,0.11156211141187565,0.0,0.1577726510056528,0.0,1.0,1.0,476.0949316104047,1.0,462.0518045289173,490.1380586918922,475.0961772838068,477.0936859370026
Dnm2,-0.09283932321221966,0.11889938082748254,0.0,0.16814911692398934,0.0,1.0,1.0,707.6311391016451,1.0,724.9016343054462,690.3606438978439,746.7290887532104,668.5331894500797
Dnmt1,-0.08550595705297329,0.2153749575718337,0.0,0.30458618599361714,0.0,1.0,1.0,87.52414870939191,1.0,89.1954503439756,85.85284707480822,93.0194712879716,82.02882613081222
Dnmt3a,0.11237005769827513,0.16222541755655512,0.0,0.22942138567011863,0.0,1.0,1.0,167.86413796174887,1.0,160.12938746002428,175.59888846347346,164.8685088595825,170.8597670639152
Dnmt3b,1.066753329887267,0.8675331599116451,0.0,1.2268771605554356,0.0,1.0,1.0,3.59354507457982,1.0,2.366528507256461,4.82056164190318,3.6058249379530616,3.581265211206579
Dnmt3l,-2.044128365525852,3.670698098849201,0.0,5.1911510347696765,0.0,1.0,1.0,0.23061072246531386,0.3333333333333333,0.2511457483434802,0.21007569658714753,0.2511457483434802,0.21007569658714753
Dnttip1,0.04822687515085572,0.16989416905775648,0.0,0.24026663804958664,0.0,1.0,1.0,103.39814815362053,1.0,102.87852767884583,103.91776862839525,107.42169968195641,99.37459662528465
Dnttip2,-0.04087390321715406,0.1908136173327829,0.0,0.2698512055174915,0.0,1.0,1.0,91.45531309850601,1.0,92.83971139184565,90.07091480516637,88.28754572063575,94.62308047637627
Doc2a,0.1886414741303749,0.18198802571970116,0.0,0.257369934162305,0.0,1.0,1.0,101.0355979115792,1.0,103.3360695831178,98.73512624004064,100.69880983380882,101.37238598934958
Dock2,0.061183823703721586,0.15452820935853417,0.0,0.21853588944406807,0.0,1.0,1.0,651.736450238435,1.0,620.6261134064802,682.84678707039,657.2620005676907,646.2108999091793
Dock3,-0.13055358226987357,0.19651648888311624,0.0,0.2779162838084446,0.0,1.0,1.0,102.34801611168162,1.0,106.22233200829446,98.4737002150688,93.68096172670279,111.01507049666047
Dock5,-0.7371237967740093,0.5204941261717672,0.0,0.736089852367646,0.0,1.0,1.0,9.922128242279502,1.0,11.401032519766282,8.443223964792724,11.02806798719687,8.816188497362134
Dock7,0.09542733751385847,0.18045053096660132,0.0,0.2551955882303938,0.0,1.0,1.0,96.41243250278866,1.0,92.37744356023386,100.44742144534348,99.18139935012846,93.64346565544885
Dock8,0.05509869347848713,0.1355078485932854,0.0,0.19163703728862416,0.0,1.0,1.0,483.9344434433336,1.0,481.4051806117127,486.46370627495435,492.3958557001129,475.4730311865542
Dot1l,0.1940195312626024,0.3142539273004758,0.0,0.4444221660173415,0.0,1.0,1.0,28.783829405633224,1.0,26.615225918060748,30.952432893205685,30.18787398094797,27.37978483031846
Dpf2,0.12480796130722059,0.13864680313409483,0.0,0.19607618937190946,0.0,1.0,1.0,240.35050897706853,1.0,237.84822604371,242.8527919104271,235.94400906766876,244.75700888646836
Dpf3,0.05676985049791202,0.3640129281739782,0.0,0.5147920199027832,0.0,1.0,1.0,22.122072073027088,1.0,22.211092795442777,22.0330513506114,20.70186369748011,23.542280448574065
Dpm1,-0.044127870564329146,0.14472385901289603,0.0,0.20467044421500924,0.0,1.0,1.0,157.5713294498156,1.0,157.36211169817474,157.78054720145644,166.21441205844323,148.92824684118798
Dpp10,0.06489490742125556,0.16443340658104183,0.0,0.2325439536941187,0.0,1.0,1.0,190.97378446500647,1.0,191.7943208227723,190.15324810724064,179.0700212045708,202.87754772544213
Dpp4,-0.7729045028071592,0.8058869011941987,0.0,1.1396961854076622,0.0,1.0,1.0,3.493458672338837,1.0,4.137791756912403,2.8491255877652706,4.108656866695678,2.8782604779819962
Dpp9,0.24985373807613695,0.18569326613477788,0.0,0.26260993540915945,0.0,1.0,1.0,87.14132722888839,1.0,82.6215156848943,91.66113877288247,91.52953202848512,82.75312242929164
Dppa3,0.7734520543946906,2.8809863530964526,0.0,4.074329973560806,0.0,1.0,1.0,0.25848942891485344,0.4166666666666667,0.11556194073798781,0.401416917091719,0.3335463716781038,0.18343248615160299
Dpy30,0.006794904755720125,0.15294595488437332,0.0,0.21629824370758427,0.0,1.0,1.0,206.41756880806614,1.0,209.27705448230088,203.55808313383133,206.6703666474375,206.1647709686947
Dpyd,-0.33624900755647774,0.3323580097739626,0.0,0.47002520498566763,0.0,1.0,1.0,32.55138287679305,1.0,34.717071196230144,30.385694557355958,28.98191274337054,36.12085301021556
Dpysl2,-0.007553501604953246,0.0947119243952117,0.0,0.1339428879981636,0.0,1.0,1.0,1792.671287560569,1.0,1795.8721390163955,1789.4704361047425,1726.034862270857,1859.307712850281
Dpysl3,0.15944632217977484,0.1945257799797862,0.0,0.27510099627861834,0.0,1.0,1.0,79.57917772340635,1.0,74.586898739413,84.57145670739969,83.59979905330313,75.55855639350956
Dpysl4,0.2075728856836876,0.2845264685149096,0.0,0.40238119062790656,0.0,1.0,1.0,57.20879236496918,1.0,56.940800152994164,57.47678457694417,61.69147314615535,52.72611158378297
Dpysl5,-0.005679562452469772,0.2073649322267914,0.0,0.2932582995157061,0.0,1.0,1.0,75.20464043446817,1.0,73.4645573491887,76.94472351974768,74.82423079380338,75.585050075133
Drc7,0.2839673727239568,0.8096727703629839,0.0,1.1450502129315285,0.0,1.0,1.0,4.623082219417366,1.0,4.353043283249063,4.8931211555856695,4.667969892792299,4.578194546042433
Drd1,-0.2846151188602236,0.3982332600045186,0.0,0.5631868772864412,0.0,1.0,1.0,34.86719069882009,1.0,33.00980477410142,36.72457662353876,35.704487476370005,34.02989392127017
Drd2,-0.7291512223023453,0.615341024758375,0.0,0.8702236226978525,0.0,1.0,1.0,17.168876434711844,1.0,17.735895301253027,16.601857568170654,20.091909622643968,14.24584324677972
Drd3,-0.7350178227901599,1.4511937433574615,0.0,2.052297873487103,0.0,1.0,1.0,1.2156554188107087,0.6666666666666666,1.4104925724978632,1.0208182651235542,1.734054493197247,0.69725634442417
Drd4,-0.026645551924558312,1.5336319021206428,0.0,2.16888303566706,0.0,1.0,1.0,0.9005076866935116,0.6666666666666666,0.970230428693659,0.8307849446933643,1.2887831140823716,0.5122322593046515
Drd5,0.032427255214453096,0.9150801779217818,0.0,1.2941187982757687,0.0,1.0,1.0,3.363794312159739,1.0,3.105056199868224,3.6225324244512556,3.1851155021541593,3.5424731221653203
Drosha,-0.046335195586085884,0.11921936964954628,0.0,0.1686016494559597,0.0,1.0,1.0,339.51063211145254,1.0,340.67650469449944,338.34475952840563,315.83131187187934,363.18995235102574
Dsc1,0.6870360358788551,3.2136797212098656,0.0,4.544829446858379,0.0,1.0,1.0,0.23586225594420404,0.3333333333333333,0.11556194073798781,0.3561625711504203,0.31581794801769414,0.15590656387071392
Dsc3,-1.070885332490429,2.802005433709985,0.0,3.962634086195767,0.0,1.0,1.0,0.5032582907879606,0.5,0.3592877838231517,0.6472287977527695,0.369002175643743,0.6375144059321783
Dscam,0.018932551659013006,0.20345632621140444,0.0,0.2877306958787728,0.0,1.0,1.0,77.94878030295173,1.0,77.35612085082941,78.54143975507407,74.01383587523729,81.88372473066619
Dscaml1,0.26163871775590997,0.35680769950231594,0.0,0.504602287795319,0.0,1.0,1.0,22.84887481362037,1.0,21.640915440768214,24.056834186472514,24.412044771054457,21.285704856186275
Dsg1a,0.843425884119375,2.804029821341042,0.0,3.9654970026391085,0.0,1.0,1.0,0.5016907166173649,0.6666666666666666,0.3548505114058102,0.6485309218289196,0.3696814586933592,0.6336999745413705
Dsg1b,-0.13412127238932361,2.339448265417819,0.0,3.3084794654240914,0.0,1.0,1.0,0.5480814808201968,0.5833333333333334,0.45875962919329677,0.6374033324470967,0.4528795199794615,0.643283441660932
Dsg2,0.5363975429422113,0.9028809719744163,0.0,1.2768665157748218,0.0,1.0,1.0,2.8457772374204358,1.0,2.5859926740693444,3.1055618007715275,3.0970900712294216,2.594464403611451
Dsp,0.5602972952418304,1.403537740972848,0.0,1.9849021085862977,0.0,1.0,1.0,1.589973855802266,0.8333333333333334,1.2831017078427784,1.8968460037617536,1.8286339896216657,1.3513137219828664
Dspp,-0.43416258754077275,1.6251022982739707,0.0,2.298241710462736,0.0,1.0,1.0,0.6443432354142916,0.6666666666666666,0.7089562388780898,0.5797302319504934,1.0482984490727676,0.24038802175581564
Dst,0.1591171880879319,0.0916869685595657,0.0,0.12966495442981338,0.0,1.0,1.0,1787.4806152463696,1.0,1691.9154552816615,1883.0457752110779,1771.7149884257624,1803.2462420669772
Dtl,0.9586740293129175,0.645550839419675,0.0,0.9129467523086403,0.0,1.0,1.0,7.376910726620866,1.0,5.829574549645582,8.924246903596153,8.171249014030366,6.5825724392113685
Dtnbp1,-0.052742211195093154,0.12879862002392245,0.0,0.18214875525277002,0.0,1.0,1.0,333.1413408956151,1.0,321.39497814658716,344.88770364464295,309.59998180509075,356.6826999861393
Dusp1,0.38584558717974027,0.33231335728093037,0.0,0.46996205682442765,0.0,1.0,1.0,34.79908582074984,1.0,35.504468533175114,34.09370310832457,24.174961324234143,45.423210317265536
Dusp11,0.12782863879711448,0.2630024590366902,0.0,0.3719416445071616,0.0,1.0,1.0,51.088352206985995,1.0,49.297007899504926,52.87969651446705,49.1660480802978,53.01065633367418
Dusp15,-0.13514536342275155,0.5379741856615637,0.0,0.7608103895692049,0.0,1.0,1.0,8.937100395048397,1.0,9.310482595937524,8.563718194159271,8.63559126836205,9.238609521734743
Dusp3,0.01858714420497173,0.14631244796684414,0.0,0.20691704825871876,0.0,1.0,1.0,254.2288407330885,1.0,251.71394086909106,256.74374059708595,251.6807216407519,256.7769598254251
Dusp4,0.3062037307431825,0.531127211672602,0.0,0.7511273060927994,0.0,1.0,1.0,12.789797381805931,1.0,11.32882740002667,14.250767363585188,10.520188961603864,15.059405802007992
Dusp5,0.4658489538630601,0.5044439996343857,0.0,0.7133915457406769,0.0,1.0,1.0,14.683859371459652,1.0,11.619841934220624,17.747876808698678,12.187007112434634,17.18071163048467
Dusp6,-0.15709546101966315,0.1416936548966376,0.0,0.2003850884570378,0.0,1.0,1.0,2038.0871035529235,1.0,2007.9915915504698,2068.182615555377,1924.0112670465685,2152.1629400592783
Dusp7,-0.17166081107577028,0.10555955227925878,0.0,0.14928375047135953,0.0,1.0,1.0,593.9042427110895,1.0,615.5180480767693,572.29043734541,647.7536409390749,540.0548444831046
Dut,0.4017280577372875,0.38566985452349656,0.0,0.5454195388655874,0.0,1.0,1.0,18.366799995529377,1.0,18.147750961664656,18.58584902939409,16.949879675465436,19.783720315593314
Duxbl1,-0.3740312965410269,1.6292420199489475,0.0,2.304096160999938,0.0,1.0,1.0,1.5294849509611035,0.8333333333333334,1.9094916584557442,1.1494782434664625,1.1824691747046507,1.8765007272175558
Dvl1,0.032780313581295295,0.137295491784455,0.0,0.1941651465342601,0.0,1.0,1.0,207.18290789861183,1.0,203.51386579967928,210.85194999754444,212.30214824286975,202.06366755435397
Dvl2,0.25367532992991015,0.24447063064282118,0.0,0.3457336814569813,0.0,1.0,1.0,49.609625214691256,1.0,43.426645630191786,55.792604799190734,53.301377058480206,45.91787337090232
Dvl3,0.2294696934873152,0.1808170698183073,0.0,0.255713952445613,0.0,1.0,1.0,91.19978552580191,1.0,87.19312857627415,95.20644247532967,94.58243140214988,87.81713964945395
Dxo,0.00348890550863984,0.25002543240812597,0.0,0.3535893574497693,0.0,1.0,1.0,41.967166788543416,1.0,43.28177661113785,40.65255696594899,43.72151574442956,40.21281783265727
Dydc2,0.38030524739629346,0.7797802712314714,0.0,1.1027758352465176,0.0,1.0,1.0,4.034419366730847,1.0,3.9810555421561165,4.087783191305577,4.277605525081159,3.791233208380534
Dync1h1,0.1200710348958819,0.09991856573738583,0.0,0.1413061907986787,0.0,1.0,1.0,683.4166245091714,1.0,663.7391137816602,703.0941352366823,657.0593509928555,709.7738980254871
Dync1i1,0.09235820609547393,0.21719984769702194,0.0,0.3071669703584991,0.0,1.0,1.0,71.52783057539254,1.0,70.52275448043308,72.532906670352,71.00033724239982,72.05532390838526
Dync1i2,-0.007605322260879007,0.11309945111137588,0.0,0.15994677765866058,0.0,1.0,1.0,390.80695063465924,1.0,390.60817602991347,391.0057252394051,380.3995206390288,401.21438063028967
Dync1li1,0.048021197153855465,0.14315908910152664,0.0,0.20245752538435732,0.0,1.0,1.0,249.7583217308754,1.0,244.2334086056982,255.28323485605256,251.93123070876368,247.58541275298708
Dync2h1,0.01206566020868997,0.22778788626033494,0.0,0.3221407180936657,0.0,1.0,1.0,62.40466859839805,1.0,62.988050556938276,61.82128663985782,60.45732265859514,64.35201453820095
Dyrk1a,-0.06563436708694506,0.1203105548809375,0.0,0.17014481840925438,0.0,1.0,1.0,328.02877223384615,1.0,328.96370441161986,327.09384005607234,324.9090371674708,331.14850730022135
Dysf,0.2598724932748412,0.7440717631435729,0.0,1.0522763788165022,0.0,1.0,1.0,5.380074137385663,1.0,5.4652092603010685,5.294939014470259,5.213262576978429,5.546885697792898
E2f1,0.4751019098282828,0.3024162684091311,0.0,0.4276811882664554,0.0,1.0,1.0,30.48187110792755,1.0,26.718552701276334,34.24518951457876,30.210818413551724,30.75292380230337
E2f2,-0.24027529720463697,0.4320292163608697,0.0,0.6109815771189622,0.0,1.0,1.0,14.16971947733761,1.0,14.11609040870956,14.223348545965665,17.142417305006,11.197021649669226
E2f3,-0.08350021305505864,0.14884827979451856,0.0,0.21050325602131328,0.0,1.0,1.0,170.41790848494412,1.0,175.37139512009912,165.46442184978915,173.95709767507472,166.87871929481355
E2f4,0.13384858503730776,0.14144368970383567,0.0,0.20003158429125611,0.0,1.0,1.0,175.11229599001402,1.0,169.76176108600782,180.46283089402024,173.22885585243645,176.9957361275916
E2f5,-0.0341869592446172,0.1769879541990822,0.0,0.2502987652050102,0.0,1.0,1.0,122.34154124762296,1.0,119.78876609658904,124.89431639865681,117.17111030111244,127.51197219413342
Ebf2,-0.4003673531100054,1.4067734262425895,0.0,1.989478058578337,0.0,1.0,1.0,1.5008163520176863,0.6666666666666666,1.51009903069112,1.4915336733442528,2.109969372466979,0.8916633315683936
Ebf3,-0.1599143234790713,0.24270518413319556,0.0,0.34323696305942447,0.0,1.0,1.0,58.3679728803887,1.0,60.466406111198836,56.269539649578576,66.91654490280588,49.81940085797155
Ebi3,0.30894786863312573,0.32309730941898945,0.0,0.45692859694659127,0.0,1.0,1.0,34.02677361195683,1.0,30.022893184736763,38.030654039176895,37.998159468786774,30.05538775512689
Ece1,0.018456040061429688,0.18804300963010134,0.0,0.26593297452834386,0.0,1.0,1.0,145.22768174838475,1.0,148.59088416020285,141.86447933656663,148.5206327104941,141.93473078627537
Ecel1,-0.22109335650423248,0.45043207899464366,0.0,0.6370071550421343,0.0,1.0,1.0,21.675163438750857,1.0,21.570848707267974,21.77947817023374,19.651802085615184,23.69852479188653
Echdc1,-0.06661195636567706,0.1673216343948143,0.0,0.2366285246395789,0.0,1.0,1.0,150.13959879689054,1.0,150.37814913621597,149.9010484575651,141.80844268421478,158.4707549095663
Echs1,0.04151281515396128,0.1471144440192209,0.0,0.20805124195295968,0.0,1.0,1.0,467.15384089545273,1.0,445.4921311906234,488.815550600282,426.98608908794284,507.3215927029625
Eci3,-0.03223026476344585,2.757063636867959,0.0,3.8990767875843573,0.0,1.0,1.0,0.3218341939747587,0.3333333333333333,0.23112388147597562,0.4125445064735418,0.4668367360765013,0.1768316518730161
Ecpas,0.011992700940917252,0.1390913976578397,0.0,0.19670494097714625,0.0,1.0,1.0,262.2774912287212,1.0,254.99983294195866,269.5551495154838,246.04226122006537,278.512721237377
Ecscr,-0.22932859873514436,0.20738467957925855,0.0,0.29328622648938607,0.0,1.0,1.0,61.59536707260886,1.0,68.22536717126358,54.96536697395413,72.70251318185358,50.488220963364135
Ect2,0.5772351600879518,0.8231326923023913,0.0,1.1640854170867214,0.0,1.0,1.0,6.113865596492725,1.0,5.304737869408132,6.922993323577317,5.278756625117349,6.948974567868099
Eda,0.3064484149236543,0.7654101600712808,0.0,1.0824534291509669,0.0,1.0,1.0,5.3052239643696275,1.0,5.521777763589545,5.088670165149711,4.583843823775457,6.026604104963799
Edar,0.9906603856326094,2.2106918785088983,0.0,3.1263904368153383,0.0,1.0,1.0,0.6744898656207067,0.5,0.645395612804331,0.7035841184370822,0.6345914247479384,0.714388306493475
Edc4,0.07825852237626112,0.12826457136846575,0.0,0.18139349640125604,0.0,1.0,1.0,251.19536638950737,1.0,245.29317661718957,257.0975561618252,250.978290664987,251.41244211402773
Edil3,0.05111740528294901,0.15839117138238906,0.0,0.22399894272913587,0.0,1.0,1.0,251.64507525365352,1.0,251.74384932594901,251.54630118135796,255.57608949845897,247.71406100884803
Edn1,-0.6450563700464532,0.5346530649941923,0.0,0.7561136156791306,0.0,1.0,1.0,12.684161489787078,1.0,14.56714549607945,10.801177483494712,14.103092172796053,11.265230806778108
Edn3,-0.3715205081865352,0.7655461901776348,0.0,1.0826458047722638,0.0,1.0,1.0,5.497066322950798,1.0,7.211834980682319,3.7822976652192786,4.497837632617831,6.496295013283767
Ednra,-0.2592515621449186,0.5310787166446562,0.0,0.7510587237665708,0.0,1.0,1.0,10.664413600022035,1.0,12.579796580458734,8.749030619585335,8.656346934153548,12.67248026589052
Ednrb,-0.1263614141254028,0.21010281163129765,0.0,0.2971302457017008,0.0,1.0,1.0,141.84847059774134,1.0,138.2582704517769,145.43867074370579,133.152487295302,150.54445390018068
Eea1,0.11726472650130833,0.16774817468637668,0.0,0.23723174370480501,0.0,1.0,1.0,112.92377903928501,1.0,106.94567116100318,118.90188691756684,115.20090340443203,110.64665467413799
Eed,0.23005389410113175,0.15168166989749365,0.0,0.21451027473243436,0.0,1.0,1.0,295.41261815800976,1.0,286.95846681895165,303.8667694970679,272.40809089492103,318.41714542109844
Eepd1,-0.0470671730181234,0.16017470179283474,0.0,0.226521235624493,0.0,1.0,1.0,144.23492446089008,1.0,144.41426291935556,144.05558600242463,144.6883969769576,143.7814519448226
Efcab14,-0.06597510759175747,0.13935103523227482,0.0,0.19707212395621407,0.0,1.0,1.0,234.4289367064827,1.0,234.89107213939826,233.96680127356717,219.87562797168013,248.9822454412853
Efcab3,0.35586963299790475,2.122745566977752,0.0,3.002015570287302,0.0,1.0,1.0,0.8178154693984254,0.6666666666666666,0.8118777926093426,0.8237531461875086,0.6053932699387047,1.0302376688581463
Efemp1,0.07441675479609275,0.565293539093297,0.0,0.7994457897076261,0.0,1.0,1.0,9.37830927920235,1.0,9.120187016729682,9.636431541675018,8.282399662372297,10.474218896032403
Efna1,-1.3042043690216312,0.6580946657590652,0.0,0.9306864016418589,0.0,1.0,1.0,6.3355335430909525,1.0,7.052961199512404,5.6181058866694995,6.362942933060997,6.3081241531209065
Efna2,0.2092378532671688,0.5921729186785484,0.0,0.837458972865263,0.0,1.0,1.0,8.201826787436508,1.0,7.858670426979475,8.544983147893545,8.128632663641445,8.275020911231573
Efna3,0.09720532105034378,0.22787484187703974,0.0,0.32226369190613413,0.0,1.0,1.0,98.15362926975702,1.0,95.34062027948023,100.9666382600338,93.57929803058782,102.72796050892623
Efna5,0.41888980389922226,0.28810220628828287,0.0,0.40743804748250084,0.0,1.0,1.0,52.62988048784732,1.0,49.06896799002508,56.19079298566957,51.904186391207475,53.35557458448718
Efnb1,-0.06153977040827015,0.17710313690649065,0.0,0.25046165815197813,0.0,1.0,1.0,96.31012483650056,1.0,99.5053763452512,93.11487332774992,99.12243515741943,93.49781451558165
Efnb2,0.03268278965843155,0.2731613598376873,0.0,0.38630849979873466,0.0,1.0,1.0,65.22898976845893,1.0,67.33481888805794,63.123160648859944,65.02944808676052,65.42853145015737
Efnb3,-0.21966479594610783,0.19848952700530276,0.0,0.28070658107991986,0.0,1.0,1.0,103.89057322894818,1.0,104.36376049927317,103.4173859586232,116.08693869399798,91.69420776389838
Egfl7,-0.03977862061481884,0.19469611777021004,0.0,0.2753418902920204,0.0,1.0,1.0,75.7508804269184,1.0,80.21612396007684,71.28563689375994,88.19759530833744,63.30416554549935
Egfr,0.13608928634834117,0.33493239920833384,0.0,0.4736659414385854,0.0,1.0,1.0,32.46905543369008,1.0,34.672378320300005,30.26573254708016,30.47291180607046,34.465199061309704
Egln1,-0.20158327174247093,0.13337146841934475,0.0,0.18861573947225227,0.0,1.0,1.0,324.8651397205578,1.0,329.29669593882267,320.4335835022929,292.0951319000472,357.6351475410684
Egln2,-0.05795557582778284,0.12982172823705698,0.0,0.18359564876356016,0.0,1.0,1.0,301.39507144803713,1.0,304.19648323059545,298.5936596654789,280.29057457742306,322.4995683186513
Egln3,0.06486047212753945,0.3553833272496708,0.0,0.5025879212377603,0.0,1.0,1.0,31.616543555221313,1.0,27.872936134943032,35.36015097549961,24.595107771370277,38.63797933907236
Egr1,0.1859752935468341,0.2204909917696247,0.0,0.3118213509416977,0.0,1.0,1.0,285.86306969912494,1.0,264.3671536368509,307.3589857613991,227.58764212997173,344.1384972682783
Egr2,1.665134742923447,0.5558573070446905,0.0,0.7861009423667871,0.0,1.0,1.0,28.372507852812618,1.0,17.019305523534587,39.72571018209065,16.10729215421598,40.63772355140926
Egr3,-0.006964772766754974,0.16881762509897952,0.0,0.23874417498259345,0.0,1.0,1.0,222.95548267931224,1.0,214.4191281188229,231.49183723980158,227.364546763789,218.54641859483544
