,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Casp3,0.08987322957509068,0.288737025399177,0.0,0.40833581727878093,0.0,1.0,1.0,25.543613402811047,1.0,24.39946010941218,26.68776669620992,28.35270731636902,22.734519489253078
Casp4,-1.7690505535458998,1.8684578878313747,0.0,2.6423984856941174,0.0,1.0,1.0,0.8347163503298082,0.75,1.103075659908079,0.5663570407515373,0.8212074457887507,0.8482252548708659
Casp7,-0.2879883483749383,0.297123728572799,0.0,0.42019640665051466,0.0,1.0,1.0,29.457105844366765,1.0,31.45785139617467,27.456360292558852,32.9095794581528,26.00463223058072
Casp8,-0.2654184408009453,0.679948014271444,0.0,0.9615917034913309,0.0,1.0,1.0,6.257154920397333,1.0,6.623225928939408,5.891083911855258,4.970598064505141,7.543711776289524
Casp9,-0.23296440448461186,0.20558526749292802,0.0,0.2907414735125994,0.0,1.0,1.0,64.95755574469266,1.0,70.07617241110665,59.838939078278656,62.3406842377406,67.5744272516447
Casq1,-0.3572649513054072,2.0297094446866732,0.0,2.870442624352657,0.0,1.0,1.0,0.5514302420444053,0.4166666666666667,0.580295314885625,0.5225651692031854,0.8064200184289877,0.29644046565982274
Casq2,-0.7357517086232496,0.9873427089022201,0.0,1.3963134496397105,0.0,1.0,1.0,2.6434634316014054,1.0,2.916220859436321,2.37070600376649,2.6795589879667445,2.6073678752360667
Casr,0.42666081937001127,0.6576973992440008,0.0,0.9301245819483782,0.0,1.0,1.0,5.852884993246339,1.0,6.477677295814188,5.22809269067849,5.667936189780586,6.037833796712092
Casz1,0.7852350931337732,0.6861117376291149,0.0,0.970308524658465,0.0,1.0,1.0,4.923794937074454,1.0,3.927774709010022,5.919815165138885,5.447699128140376,4.399890746008531
Cat,0.005371696629083453,0.12057884302992039,0.0,0.17052423514816997,0.0,1.0,1.0,255.55036617582877,1.0,258.45796778220944,252.6427645694482,254.86252765277206,256.2382046988855
Cav1,0.017927388515355927,0.10506143833225111,0.0,0.14857931097189409,0.0,1.0,1.0,418.9269158503616,1.0,413.4091217667972,424.44470993392605,389.5635845187796,448.29024718194364
Cav2,-0.16875546829177812,0.09972908998478945,0.0,0.14103823161961604,0.0,1.0,1.0,791.6991730559745,1.0,819.0426611952827,764.3556849166662,762.4487074792106,820.9496386327381
Cav3,-1.8326588880258214,3.6529569701186935,0.0,5.166061289907185,0.0,1.0,1.0,0.4339320294386398,0.5,0.44247342074705015,0.4253906381302294,0.2078627419382804,0.6600013169389992
Cavin1,-0.09809673408964749,0.4339126946732301,0.0,0.6136452176927379,0.0,1.0,1.0,13.316760208645205,1.0,12.98746584214169,13.64605457514872,13.502107891425517,13.131412525864894
Cbfb,-0.033740837450866264,0.12029089636837058,0.0,0.17011701707416615,0.0,1.0,1.0,235.43270048654168,1.0,243.14215039051018,227.7232505825732,226.49057562527742,244.37482534780597
Cbl,0.03922650600247534,0.10835444422078015,0.0,0.15323632456042632,0.0,1.0,1.0,296.0601893873031,1.0,296.83951436276885,295.2808644118374,285.84732352806884,306.27305524653747
Cblb,0.2088514339258371,0.36350470202730417,0.0,0.5140732795934042,0.0,1.0,1.0,17.674128348990372,1.0,17.437409498419964,17.91084719956078,17.613798628002918,17.734458069977826
Cblc,1.366204456294839,1.6142326959927464,0.0,2.2828697714990276,0.0,1.0,1.0,0.8133201290179176,0.6666666666666666,0.7312091900104405,0.8954310680253946,1.0381023767968849,0.5885378812389502
Cblif,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.28147219163813486,0.25,0.33458826237608524,0.22835612090018445,0.12204665404216077,0.44089772923410897
Cbln1,0.42950397147747726,0.22292965514497773,0.0,0.3152701417611845,0.0,1.0,1.0,52.38000488343646,1.0,46.673343729844305,58.08666603702861,54.61373907605809,50.14627069081484
Cbln2,0.09179967855049205,0.22453761973329409,0.0,0.31754414708979717,0.0,1.0,1.0,68.22614863282034,1.0,68.16351815647504,68.28877910916567,67.33443849439955,69.11785877124116
Cbln3,-1.471730845693448,1.521363927868639,0.0,2.1515335000970324,0.0,1.0,1.0,1.0483775042624106,0.8333333333333334,1.6392244974957837,0.45753051102903736,1.111938700584853,0.984816307939968
Cbln4,0.3995483189437507,0.28140826552002013,0.0,0.3979713856623015,0.0,1.0,1.0,31.504189752804994,1.0,27.95119201142818,35.05718749418182,34.2264103591855,28.78196914642449
Cbr2,-2.4407635054386585,1.2679489726985642,0.0,1.7931506335873428,0.0,1.0,1.0,1.695483188414202,0.8333333333333334,2.341573317893509,1.0493930589348948,2.0793034058003674,1.311662971028036
Cbs,-0.21541982193577996,0.2017218229820498,0.0,0.28527773788783956,0.0,1.0,1.0,80.13043972403472,1.0,82.17693940500811,78.08394004306132,75.14996717987894,85.11091226819049
Cbx1,0.203169068388755,0.27969731233742423,0.0,0.39555173246688896,0.0,1.0,1.0,33.563046601074184,1.0,32.86124884982633,34.264844352322044,33.66378353909908,33.46230966304929
Cbx2,0.6919852183034483,0.7570417570525261,0.0,1.07061872010644,0.0,1.0,1.0,4.513614487677472,1.0,3.404214587939324,5.62301438741562,4.71459333053114,4.3126356448238035
Cbx3,-0.05280401066613381,0.07375074812579108,0.0,0.10429930823465587,0.0,1.0,1.0,1575.5871791069467,1.0,1605.3365017124995,1545.8378565013938,1520.1054679307817,1631.0688902831116
Cbx5,0.15194765068535732,0.12460534693946179,0.0,0.1762185715859917,0.0,1.0,1.0,205.25885980088546,1.0,200.0447731861204,210.47294641565043,200.5351104633796,209.9826091383912
Cbx7,-0.1673074851402621,0.1313753302882063,0.0,0.18579277385482623,0.0,1.0,1.0,173.27676368088063,1.0,182.51739129212967,164.03613606963154,175.39214001336245,171.16138734839876
Ccar2,0.00026445071204599124,0.1234005618131582,0.0,0.17451474812062778,0.0,1.0,1.0,201.0937894634403,1.0,202.77504874820147,199.41253017867916,206.96201610638172,195.22556282049882
Ccdc130,-0.1457561866342632,0.19410245278364988,0.0,0.27450232121652096,0.0,1.0,1.0,79.40098076518454,1.0,81.54602773870658,77.25593379166249,73.34872030122007,85.45324122914901
Ccdc184,-0.16385717166757746,0.28329692938193357,0.0,0.40064235971058343,0.0,1.0,1.0,31.357313460226592,1.0,32.58942696917126,30.125199951281925,29.758018021975477,32.956608898477704
Cckbr,0.15667947618256903,0.23526320004687812,0.0,0.3327124082335896,0.0,1.0,1.0,53.32042867173141,1.0,50.83957768904861,55.80127965441421,49.743047263638466,56.89781007982435
Ccl1,-0.006507494854848369,2.375506261943026,0.0,3.3594731731420415,0.0,1.0,1.0,0.5832735191087931,0.6666666666666666,0.7794997284992027,0.38704730971838347,0.4039369436861641,0.7626100945314221
Ccl11,-1.4764505668420076,2.4098327612241923,0.0,3.4080181739742574,0.0,1.0,1.0,0.4784220120419899,0.75,0.543576858316001,0.4132671657679788,0.44103880640113485,0.515805217682845
Ccl12,1.5040192082906663,1.4781437996382398,0.0,2.0904110085860976,0.0,1.0,1.0,0.9804155838518492,0.8333333333333334,0.8877848972415022,1.0730462704621961,1.1866692359475637,0.7741619317561349
Ccl17,0.212254899931513,0.560790560320711,0.0,0.7930776160563566,0.0,1.0,1.0,10.27538857788613,1.0,9.796058336150798,10.754718819621464,8.678391694547992,11.872385461224269
Ccl19,-0.7246221820155748,3.161125821259496,0.0,4.470507008792968,0.0,1.0,1.0,0.5607790791267209,0.5,0.6305119487438163,0.49104620950962535,0.2657560679136103,0.8558020903398315
Ccl2,-0.18152853380600914,0.788087115126955,0.0,1.1145234865440266,0.0,1.0,1.0,3.8011392276402503,1.0,4.356870206186499,3.2454082490940013,4.320772601012112,3.281505854268389
Ccl20,-0.8124533438572568,1.7357919893526719,0.0,2.4547805728011234,0.0,1.0,1.0,0.6382248898354312,0.5833333333333334,0.6793005991009079,0.5971491805699546,0.8876301769262099,0.3888196027446526
Ccl21a,0.1780731091106852,0.3699263931476911,0.0,0.5231549222692263,0.0,1.0,1.0,19.49398515901527,1.0,19.348064173647796,19.63990614438275,21.221974887603242,17.765995430427296
Ccl21b,-0.1371342752808622,0.5550573935313217,0.0,0.7849696938274553,0.0,1.0,1.0,6.8352460265350095,1.0,6.964414210806829,6.706077842263187,7.834872424541452,5.8356196285285655
Ccl24,0.009993360073421251,1.8131078822343738,0.0,2.564121757101412,0.0,1.0,1.0,0.7041761573392619,0.9166666666666666,0.6636063875868021,0.7447459270917213,0.643175071251724,0.7651772434267996
Ccl25,-0.3494646623292845,0.369599724508807,0.0,0.5226929430497145,0.0,1.0,1.0,17.844572352393957,1.0,19.123235952825695,16.565908751962223,18.93470906402503,16.75443564076289
Ccl3,0.2810687412152236,1.0828019098307555,0.0,1.5313131462461436,0.0,1.0,1.0,2.949674135677745,0.8333333333333334,1.113386071629613,4.785962199725877,2.195500981922155,3.7038472894333356
Ccl5,0.9816360186821131,1.126440256290954,0.0,1.5930270876496921,0.0,1.0,1.0,1.724430131637958,0.9166666666666666,1.5112873934213331,1.9375728698545827,1.8433155126419287,1.605544750633987
Ccl7,0.8691841233016502,2.797144082319788,0.0,3.9557590971282894,0.0,1.0,1.0,0.6121573127465861,0.5833333333333334,0.5833611023949984,0.6409535230981739,0.32365165864940765,0.9006629668437646
Ccl8,2.0029553439894374,3.509670053237034,0.0,4.963422988742517,0.0,1.0,1.0,0.23642710112235088,0.3333333333333333,0.23308481443579965,0.23976938780890214,0.23976938780890214,0.23308481443579965
Ccn1,-0.14295640785558777,0.15117762805174084,0.0,0.21379745191816715,0.0,1.0,1.0,196.4519249168286,1.0,209.23197712634297,183.67187270731424,211.4375597104805,181.4662901231767
Ccn2,-0.2795176892931232,0.38157660328733706,0.0,0.5396308074532102,0.0,1.0,1.0,17.6013552439428,1.0,17.644753101894363,17.55795738599124,16.726203278406402,18.476507209479202
Ccna1,0.30409801247827845,0.8794937848788131,0.0,1.2437920385984629,0.0,1.0,1.0,3.2545461215644167,1.0,2.96478052407623,3.5443117190526046,2.9974286919534197,3.511663551175415
Ccna2,0.06268378387553149,0.2320256326169841,0.0,0.32813379646513613,0.0,1.0,1.0,68.97735704270605,1.0,68.27523729804417,69.6794767873679,70.94659824991265,67.00811583549944
Ccnb1,0.07749252180489484,0.3922371556224122,0.0,0.5547071051478616,0.0,1.0,1.0,22.29254710851467,1.0,21.96135321128206,22.62374100574728,23.623603386785774,20.961490830243566
Ccnb3,-0.6542121082479916,2.2561585084313793,0.0,3.19068996148711,0.0,1.0,1.0,0.3022598323123332,0.3333333333333333,0.3333882312620811,0.27113143336258533,0.5398484163880897,0.06467124823657673
Ccnd1,0.0018840358309632536,0.10887253192914996,0.0,0.1539690112241017,0.0,1.0,1.0,805.0708443984095,1.0,818.5489843015092,791.5927044953099,826.0014155241165,784.1402732727025
Ccnd2,-0.04890489053598718,0.1402722894974795,0.0,0.19837497423246056,0.0,1.0,1.0,170.66873861414183,1.0,170.39041817164892,170.94705905663477,158.48636782127986,182.8511094070038
Ccnd3,-0.007801515727025769,0.11733856380808386,0.0,0.165941788326773,0.0,1.0,1.0,340.6673410054979,1.0,345.3074307173584,336.0272512936374,321.7806217054653,359.5540603055304
Ccne1,0.04024122299197505,0.33115729995165427,0.0,0.46832714487048455,0.0,1.0,1.0,22.436394734326285,1.0,21.560513381786194,23.31227608686638,21.379428071838515,23.493361396814063
Ccnt1,0.11865843432173313,0.15589015981053622,0.0,0.22046197824456953,0.0,1.0,1.0,128.83811518988549,1.0,127.49719940225008,130.1790309775209,129.97576353028026,127.70046684949075
Ccp110,-0.06703332405493904,0.13266326258121183,0.0,0.18761418517101291,0.0,1.0,1.0,227.74941691914594,1.0,235.79015243080661,219.7086814074854,235.47290846064888,220.02592537764312
Ccr1,-1.0172832503957507,1.4868256683834198,0.0,2.1026890251122743,0.0,1.0,1.0,1.2211825948677146,0.8333333333333334,1.487972251083234,0.9543929386521955,1.3577749658839962,1.0845902238514336
Ccr10,-2.4668922389842995,3.185913489628837,0.0,4.505562065580496,0.0,1.0,1.0,0.45388477570173086,0.5,0.6812202879142205,0.2265492634892413,0.32505421546167956,0.5827153359417823
Ccr2,0.007872184734328982,3.730928211743855,0.0,5.276329277288558,0.0,1.0,1.0,0.25984951736327855,0.3333333333333333,0.4352855036427093,0.08441353108384779,0.17508479949872902,0.3446142352278281
Ccr3,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.14651368456838063,0.25,0.0,0.29302736913676125,0.12204665404216077,0.17098071509460044
Ccr4,-0.8715109762228682,2.795923252940737,0.0,3.954032583663092,0.0,1.0,1.0,0.1627927378525109,0.25,0.2078627419382804,0.11772273376674136,0.3255854757050218,0.0
Ccr5,-0.8983604491680449,0.7847234535548373,0.0,1.1097665507295045,0.0,1.0,1.0,4.4568989332093,1.0,5.193826510539603,3.719971355878998,4.223393065866195,4.690404800552405
Ccr6,0.8691841233016502,2.797144082319788,0.0,3.9557590971282894,0.0,1.0,1.0,0.1941614534429922,0.3333333333333333,0.11719147352339915,0.27113143336258533,0.32365165864940765,0.06467124823657673
Ccr7,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.15188914155343503,0.25,0.11305528516499853,0.1907229979418715,0.08441353108384779,0.21936475202302227
Ccr9,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.1196390637052563,0.16666666666666666,0.12155539364377123,0.11772273376674136,0.11772273376674136,0.12155539364377123
Ccser2,-0.17588731184335454,0.14189050120293645,0.0,0.20066347117310868,0.0,1.0,1.0,177.3314663535141,1.0,185.20226959927996,169.46066310774822,167.34377951003987,187.3191531969883
Cct3,-0.13105849859008198,0.11577211196308618,0.0,0.1637264908827729,0.0,1.0,1.0,378.1407437927425,1.0,388.3770055166073,367.9044820688777,396.2168381406155,360.06464944486953
Cct5,-0.010970025794104771,0.07834955231529812,0.0,0.11080299949015494,0.0,1.0,1.0,1010.3583014030766,1.0,1005.5652859261248,1015.1513168800283,963.9344525990142,1056.782150207139
Cct7,0.012074904826024847,0.09596125834393904,0.0,0.1357097130123869,0.0,1.0,1.0,509.3953972005408,1.0,504.65252947052755,514.1382649305542,524.9711881684376,493.81960623264405
Cct8,-0.03403350405110655,0.0735244605689767,0.0,0.1039792893028127,0.0,1.0,1.0,1305.5856469632856,1.0,1306.973755193311,1304.1975387332602,1268.1048693189025,1343.0664246076688
Cd109,-0.5655312947979315,1.1099408959164205,0.0,1.5696934684375459,0.0,1.0,1.0,2.207462203507893,1.0,2.40986528090893,2.0050591261068558,2.0512067309158266,2.3637176760999585
Cd14,-0.12351835493283525,0.6808847274176694,0.0,0.9629164159267759,0.0,1.0,1.0,7.201638040232532,1.0,6.652682511917447,7.750593568547619,6.016687225404815,8.386588855060252
Cd151,-0.14451164757422164,0.17103563708336414,0.0,0.24188091761241623,0.0,1.0,1.0,95.09456276564589,1.0,95.51015544136413,94.67897008992765,96.508795761903,93.68032976938879
Cd160,1.0237975992890005,2.7212077702791393,0.0,3.8483689347638084,0.0,1.0,1.0,0.2950228378840504,0.4166666666666667,0.3502762879591988,0.23976938780890214,0.35696086133230126,0.23308481443579965
Cd163,-1.7063561760427797,1.2612437527516018,0.0,1.783668020599654,0.0,1.0,1.0,1.6462054116849278,0.8333333333333334,2.525975456301653,0.7664353670682029,1.9241919858076422,1.3682188375622137
Cd177,-2.4396044479210874,3.048771134121126,0.0,4.311613486445699,0.0,1.0,1.0,0.1918317002977754,0.3333333333333333,0.3189921523589741,0.06467124823657673,0.3189921523589741,0.06467124823657673
Cd180,-0.6487029377153701,1.0474561644220457,0.0,1.4813267137169597,0.0,1.0,1.0,2.3832751160045307,1.0,2.6682894345492527,2.09826079745981,2.1497054913667237,2.6168447406423376
Cd19,1.852110912585306,2.305490634731263,0.0,3.260456123561107,0.0,1.0,1.0,0.3143051074323162,0.4166666666666667,0.09067126841488125,0.5379389464497512,0.49926771839147893,0.12934249647315346
Cd1d1,-0.5899679328130636,0.5283813482904598,0.0,0.7472440688573503,0.0,1.0,1.0,9.29003237429938,1.0,10.586632864412598,7.993431884186163,9.501288867036978,9.07877588156178
Cd2,0.007872521202022743,3.6038149263770376,0.0,5.096563945165004,0.0,1.0,1.0,0.13010709487055913,0.25,0.1111294104206937,0.14908477932042452,0.19554294150454146,0.06467124823657673
Cd200,0.04892314860272838,0.10541407159873782,0.0,0.1490780097199035,0.0,1.0,1.0,300.5589463969432,1.0,292.27698783276605,308.8409049611205,327.99097747419256,273.12691531969404
Cd200r1,-1.064887418379044,1.61897966978093,0.0,2.2895830062105063,0.0,1.0,1.0,0.7971284280704977,0.75,0.753477635259014,0.8407792208819814,0.922795957825099,0.6714608983158962
Cd209a,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.3229566435222671,0.4166666666666667,0.45919538476579674,0.18671790227873752,0.12204665404216077,0.5238666330023735
Cd209b,-0.9539182051565599,4.427946903845501,0.0,6.2620625648862625,0.0,1.0,1.0,0.22915539727194964,0.3333333333333333,0.22265883121272212,0.2356519633311772,0.1111294104206937,0.3471813841232056
Cd22,0.007872714687639584,3.5286305493179864,0.0,4.990237179449521,0.0,1.0,1.0,0.32378109969345564,0.3333333333333333,0.09067126841488125,0.5568909309720301,0.20839400218162263,0.4391681972052887
Cd226,0.00787312482189058,3.363662775691693,0.0,4.756937516632721,0.0,1.0,1.0,0.42249324656123605,0.5,0.4733575459759401,0.3716289471465318,0.23923812756555993,0.605748365556912
Cd244a,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.14651368456838063,0.25,0.0,0.29302736913676125,0.12204665404216077,0.17098071509460044
Cd247,0.3747111460095278,1.7130159521850568,0.0,2.4225703921415684,0.0,1.0,1.0,0.7236511889476375,0.8333333333333334,0.6551062791080294,0.7921960987872456,0.7275886023355719,0.7197137755597032
Cd248,0.04605115929303673,0.38482309737318204,0.0,0.5442220434195763,0.0,1.0,1.0,15.55179851977242,1.0,17.23558295853898,13.868014081005867,17.257241131392757,13.846355908152091
Cd24a,0.010715547612844276,0.27433683525566877,0.0,0.3879708730770802,0.0,1.0,1.0,34.34264588265941,1.0,34.02157005894989,34.66372170636893,33.62188993168488,35.06340183363393
Cd27,-0.9539182051565599,4.427946903845501,0.0,6.2620625648862625,0.0,1.0,1.0,0.1722122461084549,0.25,0.22418469558569223,0.12023979663121757,0.1111294104206937,0.23329508179621614
Cd274,0.48043518605990493,0.5457863051842179,0.0,0.771858394949022,0.0,1.0,1.0,8.214834745187902,1.0,7.45690615489151,8.972763335484295,8.68233027801511,7.747339212360693
Cd276,-0.2195020578125202,0.1999985050655187,0.0,0.2828405983180007,0.0,1.0,1.0,66.08325823559954,1.0,70.0649150445397,62.10160142665938,64.92746363954912,67.23905283164994
Cd28,0.007872184734328982,3.730928211743855,0.0,5.276329277288558,0.0,1.0,1.0,0.44587999724225313,0.4166666666666667,0.5668668701382232,0.3248931243462829,0.17508479949872902,0.7166751949857773
Cd2ap,-0.13720741263413772,0.17239140165220615,0.0,0.2437982582530575,0.0,1.0,1.0,98.12648234391389,1.0,103.38126405950207,92.87170062832571,102.49215987624244,93.76080481158537
Cd2bp2,0.16330431352027833,0.1847161123245801,0.0,0.26122803123825317,0.0,1.0,1.0,78.44276786828225,1.0,74.16986874937523,82.71566698718927,78.05194256786875,78.83359316869574
Cd300a,0.10362720636693606,1.3270527046861227,0.0,1.8767359329510125,0.0,1.0,1.0,1.3071305973935832,0.9166666666666666,1.0776337284810298,1.5366274663061372,1.297463060353243,1.3167981344339237
Cd300lb,-1.9005859907744602,3.843408151425587,0.0,5.435399933481372,0.0,1.0,1.0,0.2601125754370901,0.3333333333333333,0.33531410600638595,0.1849110448677943,0.2222588208413874,0.2979663300327929
Cd300ld,1.0237975992890005,2.7212077702791393,0.0,3.8483689347638084,0.0,1.0,1.0,0.27093595310004776,0.4166666666666667,0.11719147352339915,0.4246804326766964,0.35696086133230126,0.1849110448677943
Cd300lf,0.007872184734328982,3.730928211743855,0.0,5.276329277288558,0.0,1.0,1.0,0.2529894861568898,0.4166666666666667,0.31525597437190817,0.1907229979418715,0.17508479949872902,0.3308941728150507
Cd320,-0.3321587897523726,0.5447169865657441,0.0,0.7703461500562783,0.0,1.0,1.0,9.175892017089586,1.0,9.885928475204388,8.465855558974786,9.086339365002688,9.265444669176482
Cd33,-0.5209153382909018,0.620691694291032,0.0,0.8777906121187123,0.0,1.0,1.0,5.8993425351779125,1.0,6.774694402415247,5.023990667940578,6.212465678289301,5.586219392066525
Cd34,-0.14547391084505484,0.32244974962705364,0.0,0.45601280910638814,0.0,1.0,1.0,21.809844210332574,1.0,22.383081064142516,21.236607356522633,22.722017636267267,20.897670784397885
Cd36,-0.19695491982001379,0.63091559882357,0.0,0.8922493965690353,0.0,1.0,1.0,5.961792164370184,1.0,6.329322973738644,5.5942613550017235,5.924039923858782,5.999544404881585
Cd37,0.22904673811160053,1.994643070870175,0.0,2.8208512829181203,0.0,1.0,1.0,0.6149862407272686,0.5833333333333334,0.688028439341652,0.5419440421128852,0.7043515582803659,0.5256209231741713
Cd38,-0.27299089136360993,0.30335091096378497,0.0,0.4290029724432179,0.0,1.0,1.0,26.515331703857935,1.0,26.610631635320733,26.420031772395138,25.525626483349896,27.50503692436598
Cd3d,2.118382626744139,2.283967981456749,0.0,3.2300184954020357,0.0,1.0,1.0,0.47374071758974406,0.4166666666666667,0.458795374394462,0.48868606078502613,0.5998154712057198,0.3476659639737683
Cd3e,0.9696559469615652,4.4278623964229755,0.0,6.261943053343206,0.0,1.0,1.0,0.07454238966021226,0.16666666666666666,0.0,0.14908477932042452,0.08441353108384779,0.06467124823657673
Cd3eap,0.05953110385588651,0.3992880345706865,0.0,0.5646785537831621,0.0,1.0,1.0,13.861865785215095,1.0,14.23176311041425,13.49196846001594,15.01799954019692,12.70573203023327
Cd4,-0.3729750913789844,0.6492035856004876,0.0,0.9181125154974522,0.0,1.0,1.0,7.397423573056694,1.0,7.723898115378364,7.070949030735025,8.414486252651804,6.380360893461584
Cd40,0.8702121798177418,0.8587714990419031,0.0,1.2144863009245328,0.0,1.0,1.0,3.773171544220069,1.0,2.736084539651555,4.810258548788584,3.6221327302798803,3.9242103581602574
Cd40lg,1.791840640063109,3.7011697679810576,0.0,5.234244482524093,0.0,1.0,1.0,0.1568328428213088,0.25,0.11152942079202842,0.20213626485058914,0.20213626485058914,0.11152942079202842
Cd44,-0.6742289109327462,1.1470869065891338,0.0,1.6222258605189526,0.0,1.0,1.0,1.6771723825180487,0.8333333333333334,2.079944322107892,1.274400442928205,2.042870450354958,1.3114743146811396
Cd47,-0.08161201227900648,0.08293977493870537,0.0,0.11729455457848928,0.0,1.0,1.0,825.5312622317948,1.0,838.079643306667,812.9828811569226,796.4743354253836,854.5881890382058
Cd48,-0.24447928600458763,1.223851760655607,0.0,1.7307877582533504,0.0,1.0,1.0,2.1906432551134247,1.0,1.553774097676888,2.8275124125499627,1.629108334400503,2.752178175826348
Cd5,1.791840640063109,3.7011697679810576,0.0,5.234244482524093,0.0,1.0,1.0,0.10106813242529457,0.16666666666666666,0.0,0.20213626485058914,0.20213626485058914,0.0
Cd53,-0.3374198635981778,0.4511711537956985,0.0,0.6380523646493943,0.0,1.0,1.0,14.656685654177657,1.0,14.72549115293041,14.58788015542491,11.677671670028888,17.63569963832643
Cd55,-0.0903944488035953,0.3519037250333986,0.0,0.49766702059184476,0.0,1.0,1.0,16.64862944280067,1.0,16.737892383341492,16.559366502259845,20.225862496616482,13.071396388984859
Cd59a,-0.38304044544561866,0.8063955538846236,0.0,1.1404155289409987,0.0,1.0,1.0,3.0674019933862073,1.0,3.2649572242591165,2.869846762513298,3.7677054374383663,2.3670985493340475
Cd59b,0.49927183421974153,0.6746785368344481,0.0,0.9541395370333123,0.0,1.0,1.0,5.81969141740294,1.0,5.568148495817859,6.071234338988024,5.186290642450268,6.453092192355615
Cd5l,0.0869718916726684,1.9010284282095615,0.0,2.6884601856307695,0.0,1.0,1.0,0.5123123762975287,0.6666666666666666,0.515530788834513,0.5090939637605442,0.6166548661432061,0.4079698864518511
Cd6,0.07180572467218897,0.9160367394273243,0.0,1.2954715805301509,0.0,1.0,1.0,3.0064359828688905,0.9166666666666666,3.2557929112336432,2.7570790545041377,3.372783062504764,2.6400889032330164
Cd68,0.02351703792827069,0.29180911821207967,0.0,0.4126804125996568,0.0,1.0,1.0,33.39555997228289,1.0,30.466793478594294,36.32432646597149,29.77474311047987,37.01637683408591
Cd69,-0.9663413732570697,2.8260582295479124,0.0,3.996649876282755,0.0,1.0,1.0,0.21213191790998454,0.3333333333333333,0.33985030473612127,0.08441353108384779,0.3127344150279406,0.11152942079202842
Cd70,-0.7527556831822034,0.6280301385638127,0.0,0.8881687395359982,0.0,1.0,1.0,7.907902467012534,1.0,8.090655753827948,7.725149180197121,7.789706689535886,8.026098244489186
Cd72,-0.813612666180002,1.2401901912859377,0.0,1.753893788438656,0.0,1.0,1.0,1.5372156190363961,0.9166666666666666,1.1976491989883975,1.8767820390843948,1.5269908268812797,1.5474404111915125
Cd74,0.7850424091821896,0.5384064858854082,0.0,0.7614217544087826,0.0,1.0,1.0,11.665416535808726,1.0,5.2928147115422455,18.03801836007521,9.150744792957887,14.180088278659566
Cd79a,-0.9638199594985268,2.7339782375534094,0.0,3.866429102780923,0.0,1.0,1.0,0.5577723907065267,0.6666666666666666,0.5729351191719209,0.5426096622411322,0.35036753798625364,0.7651772434267996
Cd79b,-1.5009807834129503,2.509817938903424,0.0,3.54941856828451,0.0,1.0,1.0,0.7733313538254375,0.75,0.6711943150624777,0.8754683925883971,0.4471008695038403,1.0995618381470347
Cd80,0.4365775409021655,1.4899328879920815,0.0,2.1070832972241154,0.0,1.0,1.0,1.7943207436813753,0.9166666666666666,1.6228520226715446,1.9657894646912055,1.1701994282021564,2.418442059160594
Cd81,-0.02316415591534,0.07354973336090026,0.0,0.10401503042791004,0.0,1.0,1.0,1735.2714074854248,1.0,1745.7876438907836,1724.7551710800656,1785.4573291174765,1685.085485853373
Cd82,-0.18012752407322144,0.43138452012143336,0.0,0.6100698389535404,0.0,1.0,1.0,11.131844853237908,1.0,11.056480248127789,11.20720945834803,12.826655565524076,9.43703414095174
Cd83,-0.009986197915921232,0.16755374923954075,0.0,0.23695678460101918,0.0,1.0,1.0,122.45879635178646,1.0,121.45324112110347,123.46435158246946,118.82995787179816,126.08763483177478
Cd84,0.1032358528263514,0.25532040253468147,0.0,0.3610775760151045,0.0,1.0,1.0,39.17204466998647,1.0,38.496520094473816,39.84756924549912,40.62980775283136,37.71428158714158
Cd86,0.6537347141016657,1.0408372680019602,0.0,1.471966180631732,0.0,1.0,1.0,2.2505918935538154,0.9166666666666666,1.6826451311634036,2.818538655944227,2.284356583803531,2.2168272033040997
Cd8a,0.6616109903992625,3.095901817201249,0.0,4.3782663376615165,0.0,1.0,1.0,0.2545386886375757,0.25,0.340250315107456,0.16882706216769558,0.2860185356910947,0.22305884158405684
Cd8b1,0.8689812530755964,2.866230804175086,0.0,4.053462476155949,0.0,1.0,1.0,0.24557259912531001,0.3333333333333333,0.09067126841488125,0.40047392983573876,0.29713145354088977,0.1940137447097302
Cd9,0.0038182879786301956,0.09707973015529144,0.0,0.1372914710171335,0.0,1.0,1.0,949.2511839031769,1.0,920.827344416598,977.6750233897563,965.103584723092,933.3987830832621
Cd93,-0.018839024804653604,0.5844882774558101,0.0,0.8265912490260953,0.0,1.0,1.0,6.130347803044202,1.0,6.27299545080638,5.987700155282027,7.384569488904603,4.876126117183803
