,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Gstp1,0.48787059370188113,0.258295524108505,0.0,0.3652850332945145,0.0,1.0,1.0,1588.6725556133924,1.0,1235.235061756133,1942.1100494706523,1452.4504197861613,1724.8946914406235
Gsx1,0.41121210157649485,0.4020116128776283,0.0,0.5685302751630243,0.0,1.0,1.0,2.9272288488796208,1.0,2.9510534522560357,2.903404245503206,3.260979205774469,2.593478491984772
Gsx2,-0.7626406778620913,0.8958023985482653,0.0,1.2668559012333054,0.0,1.0,1.0,0.7414226578653554,1.0,0.8295056608466661,0.6533396548840448,0.6601538114558261,0.8226915042748848
Gtf2a1,-0.0006113642911799548,0.09570378972670554,0.0,0.13534559740200985,0.0,1.0,1.0,759.3017194782939,1.0,742.0027715590868,776.6006673975008,752.4356865738572,766.1677523827306
Gtf2a2,-0.052744747611643425,0.10637442050828229,0.0,0.1504361481723915,0.0,1.0,1.0,215.5401473774394,1.0,211.98961418348176,219.09068057139703,223.6807542967531,207.39954045812567
Gtf2b,-0.010604265139731641,0.11139169247740358,0.0,0.1575316422372372,0.0,1.0,1.0,86.68272454875354,1.0,85.82250276408622,87.54294633342086,84.8349978667109,88.5304512307962
Gtf2e1,0.07774125296752456,0.12606241398367868,0.0,0.1782791755612101,0.0,1.0,1.0,65.77060475738647,1.0,62.99958781929906,68.54162169547386,62.96932001365715,68.57188950111578
Gtf2e2,0.14452698739910202,0.17246415874747348,0.0,0.24390115232394347,0.0,1.0,1.0,34.07414756576804,1.0,32.4923421887165,35.65595294281957,33.552953044232524,34.59534208730355
Gtf2h1,0.00487320801638571,0.12848643339458107,0.0,0.1817072566875639,0.0,1.0,1.0,109.46567706030059,1.0,105.74857275082736,113.18278136977379,108.75829295295675,110.1730611676444
Gtf2i,0.05016729252297999,0.12353596744820725,0.0,0.17470624060613588,0.0,1.0,1.0,892.1493155118336,1.0,863.9314814058151,920.3671496178525,895.6048057766375,888.6938252470301
Gtpbp2,0.14616726912511377,0.16898881386457232,0.0,0.23898627245662069,0.0,1.0,1.0,163.26897980463892,1.0,150.23445168442598,176.30350792485186,160.2584593207551,166.27950028852277
Gtse1,-0.005050491921944446,0.43086673113070845,0.0,0.6093375747404097,0.0,1.0,1.0,3.0930264376489904,1.0,2.808460025721832,3.37759284957615,3.361409414946387,2.8246434603515937
Gucy1a1,0.07027873266438613,0.19515632493510948,0.0,0.2759927215061225,0.0,1.0,1.0,132.63266808720383,1.0,126.6802395009445,138.5850966734631,122.86981110734024,142.39552506706735
Gucy2e,-0.14364480682599218,0.619040364050764,0.0,0.8754552784969686,0.0,1.0,1.0,1.2824229235106976,1.0,1.2606377023992752,1.30420814462212,1.2990602285219357,1.2657856184994594
Gucy2f,0.4718972260840983,0.7745829069307634,0.0,1.0954256521638623,0.0,1.0,1.0,0.745225090789892,1.0,0.7158313124410607,0.7746188691387234,0.7743065995798638,0.7161435819999201
Gusb,0.186235730016585,0.16994677700241317,0.0,0.24034103691840872,0.0,1.0,1.0,31.38311618025098,1.0,28.938503401780405,33.82772895872156,28.45628338843036,34.309948972071595
Gyg,-0.010357201735941181,0.14601331184313754,0.0,0.20649400589557718,0.0,1.0,1.0,76.66986287899488,1.0,78.17911958121434,75.1606061767754,72.49891489150188,80.84081086648786
Gys2,0.6262523563556494,1.485021439995496,0.0,2.1001374608564536,0.0,1.0,1.0,0.24739065381317552,0.75,0.25087285186545843,0.2439084557608926,0.30689898720107694,0.1878823204252741
Gzma,-3.063063649022275,1.6184397251041773,0.0,2.2888194091257112,0.0,1.0,1.0,0.5445369291208532,0.9166666666666666,0.7499418568948797,0.33913200134682664,0.56765095294271,0.5214229052989964
Gzmb,-3.0909395651969014,2.378958919896635,0.0,3.364355968846271,0.0,1.0,1.0,0.2772152174303401,0.75,0.4274016525000747,0.1270287823606055,0.2097239657786234,0.34470646908205677
Gzmk,0.3193032335618643,0.6409596168949102,0.0,0.9064537831462453,0.0,1.0,1.0,1.5408147921605515,1.0,1.3285456403530358,1.7530839439680672,1.4280023782822615,1.6536272060388422
H19,-2.353560024296336,0.9448408352967907,0.0,1.3362067235606452,0.0,1.0,1.0,1.2855939667051024,1.0,1.8629742157009268,0.7082137177092781,1.6259766959800304,0.945211237430175
H1foo,-0.23589129972352785,1.881165949521371,0.0,2.660370398887584,0.0,1.0,1.0,0.12795656784877593,0.8333333333333334,0.12200479988526762,0.13390833581228426,0.13279904036152057,0.12311409533603129
H2-Aa,-0.9336298063720844,0.4246591642444675,0.0,0.6005587494605497,0.0,1.0,1.0,6.880405224747345,1.0,6.957008802078207,6.803801647416482,6.543842994285458,7.2169674552092316
H2-Ab1,-0.6161168323716355,0.43557969938820207,0.0,0.6160027183691911,0.0,1.0,1.0,8.100408431047954,1.0,7.876517436930743,8.324299425165169,7.798355019892244,8.402461842203667
H2-D1,0.830716064633535,0.4828061505799182,0.0,0.6827910061472671,0.0,1.0,1.0,500.12402606869364,1.0,346.8167757964561,653.4312763409313,406.2936956225985,593.9543565147889
H2-DMa,-0.0489113697318969,0.18949897304166274,0.0,0.267992017731293,0.0,1.0,1.0,20.37699077914345,1.0,20.425379104873553,20.328602453413346,20.64026073821169,20.113720820075212
H2-DMb2,0.31883323971338173,0.8378904486320842,0.0,1.1849560362383704,0.0,1.0,1.0,0.7042484378040036,1.0,0.6374474812408195,0.771049394367188,0.7083512089864649,0.7001456666215428
H2-Eb1,-0.7441398830455802,0.30376275360247496,0.0,0.4295854058884168,0.0,1.0,1.0,6.2964517753953935,1.0,6.4696442671519145,6.123259283638871,6.305170830479931,6.287732720310854
H2-K1,0.49411356669067713,0.21452952898596472,0.0,0.3033905694214633,0.0,1.0,1.0,332.83185726295915,1.0,288.3185990179775,377.3451155079408,248.7510844733306,416.91263005258776
H2-T23,0.0024687725098341447,0.1058183973287196,0.0,0.14964981265086016,0.0,1.0,1.0,256.56869829723354,1.0,249.49457506900362,263.6428215254635,245.31821472920618,267.8191818652609
H2afv,-0.2282870494306131,0.13311238924077037,0.0,0.18824934618418393,0.0,1.0,1.0,52.30655050780385,1.0,53.48457495305743,51.128526062550264,49.110094647304635,55.50300636830306
H2afx,0.08655791835258413,0.12866798454827158,0.0,0.1819640087913775,0.0,1.0,1.0,51.05538473804369,1.0,50.166443859509094,51.94432561657829,52.178418395064206,49.93235108102317
H2afy,-0.00950144720250602,0.10540067412002224,0.0,0.14905906282380232,0.0,1.0,1.0,280.25928892033863,1.0,271.0324061993811,289.4861716412963,276.5501816440465,283.96839619663086
H2afz,0.11639534165895213,0.1262257259755008,0.0,0.1785101335949431,0.0,1.0,1.0,174.19433236006782,1.0,159.93593541456366,188.45272930557192,167.42032797521006,180.96833674492552
Hace1,-0.09637330370851199,0.13792056371306238,0.0,0.19504913173315538,0.0,1.0,1.0,107.51974432393281,1.0,107.99793242656061,107.04155622130503,111.38811285425383,103.65137579361182
Hacl1,-0.04464698956172012,0.22487756136002532,0.0,0.31802489714873566,0.0,1.0,1.0,71.1231373751826,1.0,73.89453865079837,68.35173609956685,65.87125667445754,76.37501807590769
Hadh,0.0013202738644522431,0.10719308483455725,0.0,0.1515939143656406,0.0,1.0,1.0,381.9186743742759,1.0,386.68639250130485,377.15095624724694,365.296695888129,398.54065286042265
Hadhb,-0.009261155286964029,0.15883437325902872,0.0,0.22462572483394885,0.0,1.0,1.0,414.8605493613954,1.0,387.0337310988525,442.6873676239382,375.1080857779978,454.6130129447929
Hal,-0.08540856671699106,1.2172453443646236,0.0,1.7214448747359592,0.0,1.0,1.0,0.4614921219248787,0.9166666666666666,0.4395537433146401,0.48343050053511744,0.4440745893762042,0.4789096544735532
Hamp,0.1403708809472131,0.8342535533022053,0.0,1.1798126895379244,0.0,1.0,1.0,0.6135124442459695,1.0,0.5587968902157294,0.6682279982762097,0.737680404525165,0.48934448396677416
Hand1,0.0913995280018098,1.6487491319770304,0.0,2.3316833833927846,0.0,1.0,1.0,0.16516811323203795,0.9166666666666666,0.14767797100305186,0.18265825546102402,0.1891127930880255,0.14122343337605042
Hand2,0.19502939144505374,1.9487101080348148,0.0,2.7558922639163743,0.0,1.0,1.0,0.14289965442037286,0.6666666666666666,0.10770995831209386,0.17808935052865182,0.15495284356796277,0.1308464652727829
Hao1,0.35000893747655315,0.8391497024117139,0.0,1.1867368900119926,0.0,1.0,1.0,0.6954872423837881,1.0,0.6125308110936057,0.7784436736739705,0.6853480579893092,0.705626426778267
Hap1,0.23182257096152253,0.14591618781430404,0.0,0.20635665177676854,0.0,1.0,1.0,180.57298313985095,1.0,169.622456754985,191.52350952471696,176.34827191167903,184.7976943680229
Hapln1,-0.022674269773589092,0.22357155918495714,0.0,0.3161779311602655,0.0,1.0,1.0,29.320615648003074,1.0,28.237223374597374,30.404007921408777,28.432212941491695,30.209018354514455
Has2,0.07039089646222091,0.5460503638224135,0.0,0.77223183025642,0.0,1.0,1.0,1.4336716713436652,1.0,1.3744650268375718,1.4928783158497587,1.5475297127074121,1.3198136299799181
Haspin,0.19365561484279348,1.010610514169159,0.0,1.4292190954148716,0.0,1.0,1.0,0.6842774835762134,1.0,0.7290251529167139,0.6395298142357128,0.5889337293218431,0.7796212378305835
Hat1,-0.013046516295089487,0.12550100069093573,0.0,0.1774852172685165,0.0,1.0,1.0,196.36691911928168,1.0,191.77315731345448,200.96068092510893,194.9238931018924,197.80994513667108
Havcr1,0.31852242855914625,1.6800259074976414,0.0,2.3759154235213313,0.0,1.0,1.0,0.2083599016298624,0.8333333333333334,0.18911522212166218,0.22760458113806262,0.18610912916799674,0.23061067409172806
Havcr2,0.15503600092268477,0.3464423268521447,0.0,0.4899434372143957,0.0,1.0,1.0,6.928321379865281,1.0,6.151435609225956,7.705207150504606,5.99595280951992,7.860689950210642
Hba-x,-0.858478538791506,4.42627811128621,0.0,6.2597025358161265,0.0,1.0,1.0,0.07160254577349774,0.4166666666666667,0.1034595438858588,0.03974554766113671,0.02149140000137545,0.12171369154562005
Hbegf,-0.1165703162327896,0.20719599319593224,0.0,0.2930193836470509,0.0,1.0,1.0,26.436226820518716,1.0,26.474624336130635,26.397829304906796,23.44984796759653,29.422605673440902
Hc,-0.17457804852491524,1.135606129393265,0.0,1.6059895897019714,0.0,1.0,1.0,0.38504170399356036,1.0,0.3721516915658336,0.3979317164212872,0.4036423812595931,0.3664410267275277
Hcar2,0.6830358587677672,1.064501901642053,0.0,1.5054330264741418,0.0,1.0,1.0,0.4003627816093715,1.0,0.28176009412886277,0.5189654690898803,0.400217797495142,0.4005077657236011
Hcfc1,-0.006147580065538945,0.10495636008713921,0.0,0.14843070789254648,0.0,1.0,1.0,363.535752349496,1.0,363.4492203780738,363.62228432091814,362.19663616117754,364.8748685378144
Hck,0.35805874757871264,0.4431591290427619,0.0,0.6267216505817225,0.0,1.0,1.0,2.523927869701243,1.0,2.2852992355209465,2.7625565038815396,2.5332162505966576,2.514639488805828
Hcn1,-0.34006184707365555,0.19562909140246432,0.0,0.27666131425609086,0.0,1.0,1.0,33.40162698475328,1.0,34.54560335312217,32.25765061638439,31.784592805687762,35.01866116381879
Hcn2,0.07454057538589332,0.14663405996126114,0.0,0.20737187630304513,0.0,1.0,1.0,871.938036308979,1.0,826.1006614051711,917.7754112127872,921.2160079155697,822.6600647023885
Hcn3,0.14619762740149164,0.19972692567945227,0.0,0.2824565270669646,0.0,1.0,1.0,18.2255015442981,1.0,17.10737775728422,19.343625331311994,17.727916011315767,18.723087077280443
Hcn4,0.21683984553261063,0.2666917340853788,0.0,0.3771590673163417,0.0,1.0,1.0,29.559049445540268,1.0,29.85545425453778,29.262644636542756,27.06247092223011,32.05562796885042
Hcrt,4.197941567162148,1.3375870190587529,0.0,1.891633703207088,0.0,1.0,1.0,27.753208832475156,1.0,25.255475627149334,30.250942037800982,30.723241460822177,24.783176204128136
Hcrtr1,0.018877336334949858,0.6152388717886458,0.0,0.8700791565826246,0.0,1.0,1.0,1.5232019032051418,1.0,1.3485392925553328,1.6978645138549504,1.3078465924481832,1.7385572139621
Hcrtr2,0.046045835386126215,0.363686422651497,0.0,0.5143302713647007,0.0,1.0,1.0,5.371313449056415,1.0,4.8689708968718755,5.873656001240955,5.073283303367369,5.6693435947454605
Hdac1,-0.062321676109261454,0.13420983919130478,0.0,0.18980137478825534,0.0,1.0,1.0,102.38929958057389,1.0,104.32412997858808,100.45446918255975,93.18743241849639,111.59116674265141
Hdac2,0.016555401624437836,0.10400705166036753,0.0,0.1470881830405309,0.0,1.0,1.0,155.52455542319703,1.0,153.41765452406938,157.63145632232462,157.58052220731233,153.46858863908173
Hdac3,0.020219219727069537,0.10349010988132704,0.0,0.14635711696565457,0.0,1.0,1.0,315.71011127923936,1.0,312.58293550660346,318.83728705187525,310.1057026818267,321.31451987665207
Hdac4,0.009184348520231558,0.11745283960202711,0.0,0.1661033987044185,0.0,1.0,1.0,157.88612347242545,1.0,153.2012924521375,162.57095449271335,154.63502707534735,161.13721986950347
Hdac5,-0.045183314388994096,0.1342349316859206,0.0,0.18983686093445482,0.0,1.0,1.0,247.00985579596613,1.0,246.50094634593867,247.51876524599368,249.67377613819426,244.3459354537381
Hdac6,0.09326684171796747,0.12932485636784186,0.0,0.18289296582735448,0.0,1.0,1.0,148.7526200469492,1.0,144.52266193661896,152.9825781572794,139.63468338403416,157.8705567098642
Hdac8,0.06356170320234818,0.15014140253972158,0.0,0.21233200774539251,0.0,1.0,1.0,47.88266606890297,1.0,47.272727739418656,48.492604398387265,48.443475953046224,47.3218561847597
Hdac9,-0.2906037453902057,0.1588256285936637,0.0,0.22461335800959126,0.0,1.0,1.0,41.1561450822643,1.0,43.16372725026127,39.14856291426735,39.839241215437845,42.47304894909076
Hdc,-0.027008182172446778,0.9053293795579204,0.0,1.2803290869856305,0.0,1.0,1.0,2.5003737451336776,1.0,3.1528459791186685,1.8479015111486856,2.0918505980145525,2.908896892252802
Hdgfl2,0.28839183382515093,0.1701431728045519,0.0,0.24061878252538646,0.0,1.0,1.0,233.8307815907773,1.0,222.5209617002645,245.14060148129008,236.72972480727026,230.93183837428433
Hecw2,0.13237549664016407,0.16938990324538597,0.0,0.23955349849869118,0.0,1.0,1.0,225.605653470019,1.0,215.19205966916297,236.01924727087507,235.35747613595697,215.853830804081
Hells,0.1983057201883039,0.23556986802033525,0.0,0.33314610224079816,0.0,1.0,1.0,12.48292411006006,1.0,10.601976289470871,14.363871930649251,13.026122446584429,11.93972577353569
Herc6,0.08551330471297218,0.15173657793785153,0.0,0.2145879264277918,0.0,1.0,1.0,40.64074718362918,1.0,40.01154445376224,41.26994991349611,36.37460353793099,44.906890829327374
Hes1,0.14799938884858727,0.22327371659977077,0.0,0.31575671813684264,0.0,1.0,1.0,25.472469735551993,1.0,23.947485561593822,26.99745390951016,22.789218756428323,28.155720714675667
Hes2,0.7333344655481399,2.2739648645708037,0.0,3.215871951835929,0.0,1.0,1.0,0.1309990150267046,0.75,0.11048990355355863,0.15150812649985057,0.10340199124549536,0.15859603880791387
Hes5,-0.11112161563907885,0.2492719119313083,0.0,0.3525237185719279,0.0,1.0,1.0,16.22338588274427,1.0,16.661076480457453,15.785695285031087,15.928962844577748,16.517808920910788
Hes6,0.11436996889795914,0.17916274605425495,0.0,0.25337438534193407,0.0,1.0,1.0,34.27182387306948,1.0,32.37925892091758,36.16438882522139,31.87441041215618,36.669237333982785
Hesx1,2.9954817100731788,3.450442716263881,0.0,4.879662885531841,0.0,1.0,1.0,0.07707968397809432,0.5,0.03740793500155438,0.11675143295463426,0.08510552987981258,0.06905383807637606
Hexa,0.2179019214889495,0.15562903297870853,0.0,0.22009268913749927,0.0,1.0,1.0,151.5444285518417,1.0,135.24332572864145,167.84553137504193,138.97601067265228,164.11284643103113
Hexb,-0.015362113999740289,0.12644099004399406,0.0,0.17881456296009787,0.0,1.0,1.0,396.08433830093526,1.0,367.2776671387296,424.89100946314085,388.0129381418528,404.15573846001763
Hey1,0.11697628391787072,0.14731628650318482,0.0,0.2083366903312445,0.0,1.0,1.0,112.61347264753512,1.0,106.9706765261249,118.25626876894536,108.73399557586328,116.49294971920699
Hey2,0.09479091340932491,0.2712475223299101,0.0,0.38360192483905786,0.0,1.0,1.0,10.006812276041916,1.0,8.857108223575494,11.156516328508333,9.778847854939302,10.234776697144527
Heyl,-0.2891500706954606,0.2428086552722738,0.0,0.34338329334762313,0.0,1.0,1.0,9.454358064325051,1.0,9.644010711635948,9.26470541701416,9.901426851384793,9.007289277265311
Hfe,0.2456371007516566,0.48662310971258843,0.0,0.6881890015197132,0.0,1.0,1.0,4.075847884251255,1.0,3.820707206303568,4.3309885621989395,4.325712009974327,3.8259837585281815
Hfm1,0.09026373001598403,0.3783362077306272,0.0,0.5350481961094576,0.0,1.0,1.0,3.3439615473795548,1.0,3.3389641715374494,3.3489589232216606,3.3848843590902913,3.3030387356688187
Hgf,-0.2117756854950276,0.3405086840056247,0.0,0.48155199902656903,0.0,1.0,1.0,7.845137798324152,1.0,8.602292093810712,7.087983502837591,6.895535461820248,8.794740134828057
Hgs,-0.00736420691646694,0.10068875405640038,0.0,0.1423954015650104,0.0,1.0,1.0,225.28539476717114,1.0,222.24056808109842,228.33022145324387,218.2720838333748,232.29870570096747
Hhex,-0.27077099139064914,0.33866210070504216,0.0,0.47894053587883356,0.0,1.0,1.0,5.934797267363142,1.0,5.964302488760083,5.905292045966202,5.83519242163932,6.034402113086965
Hibadh,-0.12812668718074635,0.12037282104205674,0.0,0.17023287605878612,0.0,1.0,1.0,343.6689058807765,1.0,337.4652979808831,349.87251378066986,329.4391677600341,357.8986440015189
Hic1,-0.12553601564586478,0.3565159108820452,0.0,0.5041896363711861,0.0,1.0,1.0,6.369450606144988,1.0,6.471975034370172,6.266926177919804,5.537977467020855,7.200923745269122
Hif1a,0.0023940123035358363,0.1082659510648693,0.0,0.15311117633916,0.0,1.0,1.0,506.8694383324041,1.0,500.432959129957,513.3059175348513,510.36510913237936,503.37376753242893
Hif1an,-0.03593691347339045,0.1526314209370778,0.0,0.21585342553349218,0.0,1.0,1.0,89.81448713145129,1.0,87.82667995107538,91.80229431182717,83.6185409505077,96.01043331239485
Hif3a,0.9051639295204443,0.4847384431069351,0.0,0.6855236804454465,0.0,1.0,1.0,11.431699949421471,1.0,8.294192541283222,14.56920735755972,11.359816180195843,11.503583718647098
Hikeshi,0.20220434484914504,0.17635726347909533,0.0,0.24940683383514195,0.0,1.0,1.0,29.435020219904587,1.0,27.873745978598553,30.99629446121062,26.877057632432756,31.99298280737641
Hip1r,-0.23751690877938897,0.1694902709865336,0.0,0.23969543991944692,0.0,1.0,1.0,216.56998634714114,1.0,234.60206332497935,198.53790936930292,257.71096927878756,175.42900341549475
Hipk2,-0.06867926198376124,0.14952596945853297,0.0,0.21146165393524252,0.0,1.0,1.0,837.8738392574342,1.0,862.8308731599094,812.9168053549587,777.9530744376995,897.7946040771685
Hira,0.07494608090921309,0.13538820456927791,0.0,0.19146783508721585,0.0,1.0,1.0,61.606130802250966,1.0,59.77132071493448,63.440940889567464,61.485687143048644,61.72657446145329
Hist1h2ba,-0.8103167584842904,2.3044632948690422,0.0,3.2590032455947884,0.0,1.0,1.0,0.16885442394756076,0.75,0.1848085311779073,0.15290031671721416,0.1673734960752522,0.17033535181986928
Hist1h2bc,-0.2681924405945254,0.12767074338552448,0.0,0.18055369681406383,0.0,1.0,1.0,460.57515508345995,1.0,481.11228289396325,440.0380272729565,454.2537355887427,466.8965745781772
Hist1h4h,-0.060645992564314855,0.30606029106598026,0.0,0.4328346145293663,0.0,1.0,1.0,26.59675163371423,1.0,27.544590870767582,25.64891239666088,37.19523824096732,15.998265026461135
Hist2h2bb,-0.08942218821058555,0.18748797632520384,0.0,0.26514803890098904,0.0,1.0,1.0,160.72996575345076,1.0,155.77997489992893,165.6799566069726,171.76166640434647,149.69826510255504
Hist2h2be,0.11907148737576624,0.24765365221681743,0.0,0.3502351537362529,0.0,1.0,1.0,27.252014550406187,1.0,25.770670815231995,28.73335828558038,25.690461927949645,28.813567172862722
Hivep2,0.0398047361518968,0.1556483569557801,0.0,0.2201200173679529,0.0,1.0,1.0,393.861093787126,1.0,382.0583874212775,405.66380015297455,365.7451585575947,421.9770290166573
Hjv,-0.30509603243888544,0.906847239225071,0.0,1.282475664712694,0.0,1.0,1.0,0.539628652828883,1.0,0.592293330463959,0.4869639751938068,0.5825663591472253,0.4966909465105404
Hk1,-0.02075343458107374,0.12912995578040254,0.0,0.18261733477328332,0.0,1.0,1.0,283.00281889043094,1.0,275.26269129685573,290.74294648400615,282.3665009684021,283.6391368124598
Hk2,0.6251818479227351,0.3891540664602153,0.0,0.5503469586406773,0.0,1.0,1.0,14.041159715532608,1.0,9.796292245242375,18.286027185822842,14.877143115059441,13.205176316005776
Hkdc1,0.3188208696779661,0.3681240064694446,0.0,0.5206059625842095,0.0,1.0,1.0,7.117369375310198,1.0,7.236270144292882,6.998468606327514,6.858005222562224,7.376733528058171
Hlf,0.032352250871166784,0.12761087872373536,0.0,0.1804690353974548,0.0,1.0,1.0,199.86765232077516,1.0,202.16667414734243,197.56863049420784,195.6425869093304,204.09271773221988
Hmcn1,0.033644112062592484,0.4381195064913248,0.0,0.6195945480202388,0.0,1.0,1.0,3.598505406224467,1.0,3.7589629181463042,3.43804789430263,3.437732657895794,3.75927815455314
Hmcn2,0.8880512399212894,0.552127723151833,0.0,0.7808265142434997,0.0,1.0,1.0,1.6340811084488995,1.0,1.4860072345486366,1.7821549823491623,1.7479937998974497,1.5201684170003489
Hmga1,0.3345469672563666,0.2523546001274222,0.0,0.3568832980274397,0.0,1.0,1.0,80.60989403164788,1.0,63.71383496215389,97.50595310114187,69.18493653855292,92.03485152474282
Hmga1b,0.23232890164537687,0.28291759865875254,0.0,0.40010590505723603,0.0,1.0,1.0,16.48976471804556,1.0,13.412990908822332,19.566538527268794,15.22858015816921,17.750949277921915
Hmga2,0.2791311106342826,0.31294230431243353,0.0,0.4425672509989318,0.0,1.0,1.0,8.337604453719512,1.0,7.815707122451323,8.8595017849877,7.90647843639901,8.76873047104001
Hmgcr,-0.19077122274880676,0.16240377801294148,0.0,0.2296736254465313,0.0,1.0,1.0,441.35402907657954,1.0,461.4471122132133,421.26094593994566,450.38014326478515,432.3279148883739
Hmox1,0.6556036114003788,0.303189116040899,0.0,0.42877415986894946,0.0,1.0,1.0,27.717837602251823,1.0,21.00935411150883,34.426321092994826,23.876993551863464,31.55868165264019
Hmx2,1.006669576785775,0.7624870389368346,0.0,1.0783195115981736,0.0,1.0,1.0,2.037280789720279,1.0,1.8968017007570255,2.1777598786835326,1.6101816254655816,2.464379953974976
Hmx3,1.2652082474009794,1.8566471855314444,0.0,2.6256956303204046,0.0,1.0,1.0,0.1632843313322174,0.6666666666666666,0.12051779023366709,0.2060508724307677,0.20979501877359472,0.11677364389084009
Hnf1a,0.8662569880835302,1.5431956062804115,0.0,2.182408155796329,0.0,1.0,1.0,0.16737468922131538,0.75,0.12068138126820845,0.2140679971744223,0.22783046798963458,0.10691891045299619
Hnf1b,0.05458224609192684,0.6769836869937362,0.0,0.9573995116518841,0.0,1.0,1.0,1.2614213376231411,1.0,1.2998838708213813,1.222958804424901,1.0709268009838293,1.451915874262453
Hnf4a,0.3976067211686509,1.1153142196643102,0.0,1.5772924957568328,0.0,1.0,1.0,0.3998886635435162,1.0,0.3850463407906047,0.41473098629642785,0.3589313002705487,0.4408460268164838
Hnrnpa1,0.028517333031040006,0.1125342759943723,0.0,0.1591474993430783,0.0,1.0,1.0,1753.9367151813549,1.0,1693.1048371243294,1814.7685932383802,1722.2911580551915,1785.582272307518
Hnrnpdl,-0.023510803134355128,0.12095056361696768,0.0,0.17104992744378553,0.0,1.0,1.0,353.07414121524545,1.0,361.38911316943523,344.7591692610556,357.48056854690975,348.66771388358114
Hnrnph1,0.06446907713831364,0.1324974292371702,0.0,0.18737966140677553,0.0,1.0,1.0,837.2396770866868,1.0,817.5352881776602,856.9440659957132,847.2955684820753,827.1837856912981
Hnrnpk,-0.00798121499685,0.0965588254356372,0.0,0.1365548004978943,0.0,1.0,1.0,329.121189071073,1.0,319.8001156862128,338.4422624559333,331.5376068703769,326.7047712717691
Hnrnpm,0.053528321600506266,0.14242863089104205,0.0,0.20142450147634322,0.0,1.0,1.0,694.0349841025487,1.0,662.2288344740374,725.8411337310599,694.4051068720573,693.66486133304
Homer1,0.01636695389208774,0.13483781290927144,0.0,0.19068946373701767,0.0,1.0,1.0,297.685404803755,1.0,287.1453086388971,308.22550096861283,257.36164536235805,338.00916424515185
Homer3,-0.2605168059841509,0.13731296459448908,0.0,0.19418985681918308,0.0,1.0,1.0,87.48153230243376,1.0,95.16851116410146,79.79455344076604,89.19108273338672,85.7719818714808
Hopx,-0.24576728867349487,0.14864956437884397,0.0,0.21022222998541365,0.0,1.0,1.0,161.00415770735341,1.0,160.2247004357831,161.7836149789238,167.08712954015178,154.9211858745551
Hoxa1,-0.40642992932579725,0.7191419527243623,0.0,1.0170203028142644,0.0,1.0,1.0,1.2490450511249227,1.0,1.2191461834005797,1.278943918849266,1.298887228196468,1.1992028740533776
Hoxa10,-0.13769314162944488,1.2772880341655506,0.0,1.8063580609737908,0.0,1.0,1.0,0.23109996748356618,0.9166666666666666,0.2566981252043942,0.2055018097627381,0.2593552838449283,0.20284465112220398
Hoxa11,0.07956943127609307,2.7395873696391697,0.0,3.8743616134497474,0.0,1.0,1.0,0.14553176840345447,0.6666666666666666,0.138515276779378,0.15254826002753094,0.08426929722734422,0.20679423957956475
Hoxa13,-0.8764798614637588,3.062993197368449,0.0,4.331726521174991,0.0,1.0,1.0,0.06305893889339013,0.5,0.07294279403894521,0.05317508374783506,0.061680652423857514,0.06443722536292276
Hoxa2,-4.195304861277102,2.220008823091203,0.0,3.1395665862035127,0.0,1.0,1.0,0.337098815010541,0.5833333333333334,0.48507692900384786,0.18912070101723422,0.4251676978576146,0.24902993216346755
Hoxa3,-1.7724673806774345,1.6970026005740704,0.0,2.3999240931142625,0.0,1.0,1.0,0.4558709122821265,0.8333333333333334,0.43448259700119557,0.4772592275630574,0.4354440908514568,0.4762977337127961
Hoxa4,-1.8795393302761303,1.5170246516186505,0.0,2.1453968367734153,0.0,1.0,1.0,0.5229397178399705,0.9166666666666666,0.6194547192136441,0.4264247164662969,0.596045669170611,0.44983376650933016
Hoxa5,-1.9505867780315576,1.5979495194430557,0.0,2.2598418823839395,0.0,1.0,1.0,0.3523698909230826,0.6666666666666666,0.41950444626341504,0.2852353355827501,0.5097434956721905,0.1949962861739747
Hoxa7,-0.5532408354861229,2.267511362098723,0.0,3.206745321115104,0.0,1.0,1.0,0.228877065262464,0.8333333333333334,0.23066064369279818,0.2270934868321298,0.10523096516348301,0.35252316536144496
Hoxa9,0.2715574463967304,0.535954157006474,0.0,0.7579536376487946,0.0,1.0,1.0,1.7208220662801041,1.0,1.5672955652207647,1.874348567339444,1.9367587386635468,1.5048853938966618
Hoxb1,-1.3283417174975414,1.5531558067001372,0.0,2.196494006313859,0.0,1.0,1.0,0.2523019000709434,0.9166666666666666,0.3200575803498509,0.18454621979203586,0.21050159485525788,0.29410220528662884
Hoxb13,-1.1294177392444802,1.6028297577864898,0.0,2.266743581636837,0.0,1.0,1.0,0.16880730996103832,0.9166666666666666,0.19066077100580278,0.14695384891627383,0.19736813083383908,0.1402464890882375
Hoxb2,-1.6675911536308727,2.37178361772776,0.0,3.3542085592049222,0.0,1.0,1.0,0.24146485736287682,0.6666666666666666,0.19960236692029745,0.28332734780545626,0.16940637234632852,0.31352334237942514
