,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Dpysl5,-0.1089164669959593,0.16679204421963537,0.0,0.23587957103134133,0.0,1.0,1.0,129.0622343108413,1.0,131.8367687032248,126.28769991845775,113.6755755438093,144.44889307787327
Drc7,0.8134536283422021,0.7942369038050551,0.0,1.1232206010983241,0.0,1.0,1.0,3.4452489558293067,1.0,3.5204711471761496,3.3700267644824624,2.9576999850184773,3.9327979266401343
Drd1,-0.04365662617605779,0.7802241950750666,0.0,1.1034036383667907,0.0,1.0,1.0,4.34866348276458,1.0,3.752171829770207,4.945155135758953,3.9475603154177326,4.749766650111428
Drd2,-0.08897431009888142,0.40540565519391725,0.0,0.5733301758379883,0.0,1.0,1.0,8.868461874837317,1.0,8.37102902412711,9.365894725547525,9.28767975370837,8.449243995966265
Drd3,1.006737072979128,1.5062958242089834,0.0,2.130223983542304,0.0,1.0,1.0,1.0142373695746933,1.0,0.5904786437516103,1.4379960953977768,0.6641403471999817,1.3643343919494055
Drd4,1.842862689780616,2.523364608283436,0.0,3.5685764518467074,0.0,1.0,1.0,0.5130685446229867,0.5833333333333334,0.6512302172677258,0.37490687197824757,0.3396008130449599,0.6865362762010134
Drd5,-0.17324480390201527,0.5095495935390804,0.0,0.7206119458846655,0.0,1.0,1.0,6.200612626071334,1.0,5.1207147571465805,7.280510494996086,5.991233189817826,6.409992062324843
Drosha,0.1117265516710536,0.13912984140903256,0.0,0.1967593086514717,0.0,1.0,1.0,328.4537498596339,1.0,318.1416041197728,338.76589559949497,292.77266523965744,364.13483447961033
Dsc1,1.7522127818210251,3.970869407267861,0.0,5.615657370170623,0.0,1.0,1.0,0.22327464634427963,0.5833333333333334,0.18126085669177797,0.2652884359967813,0.13342111847153224,0.31312817421702704
Dsc3,0.3090122419439929,1.371784644399262,0.0,1.9399964487645898,0.0,1.0,1.0,0.6527552584143537,0.9166666666666666,0.6000674075505027,0.7054431092782046,0.8154752468955957,0.4900352699331117
Dscam,-0.07332906160757384,0.1997216462750395,0.0,0.2824490608616428,0.0,1.0,1.0,76.81524253303304,1.0,76.10507789068728,77.5254071753788,71.57373635267903,82.05674871338705
Dscaml1,-0.09853821397538616,0.4666001455781206,0.0,0.6598722540818387,0.0,1.0,1.0,7.982768984963677,1.0,8.264969656649443,7.700568313277908,8.554760408536113,7.410777561391239
Dsg1a,-0.5336238664809363,1.4262100765276784,0.0,2.0169656330186125,0.0,1.0,1.0,0.6877286388528155,0.75,0.8012443821519234,0.5742128955537079,0.9441590757711626,0.4312982019344685
Dsg1b,0.17284637177537016,1.0393931801613212,0.0,1.4699239320222421,0.0,1.0,1.0,1.1180805127666893,1.0,1.193129623859309,1.0430314016740698,1.4022880961681359,0.8338729293652429
Dsg2,-0.7257121371391022,0.9624270329716708,0.0,1.3610773628230348,0.0,1.0,1.0,1.6364681885178596,1.0,1.810877050077906,1.4620593269578126,1.7124995207936182,1.5604368562421003
Dsp,-0.25436976545667084,1.319583417372369,0.0,1.8661727655306408,0.0,1.0,1.0,0.7501940053603461,1.0,0.856889503542989,0.6434985071777034,0.8159096148227377,0.6844783958979545
Dspp,0.3519191718283312,1.09618776358692,0.0,1.5502436021720543,0.0,1.0,1.0,1.0621092473986822,1.0,1.092076577971056,1.0321419168263084,1.283036310963015,0.8411821838343494
Dst,0.05263336816502025,0.09962903275133696,0.0,0.140896729323054,0.0,1.0,1.0,1380.3994511813082,1.0,1321.692214934005,1439.1066874286116,1345.4803937967547,1415.3185085658617
Dtl,0.5439310052990703,1.69175243728895,0.0,2.3924992409917722,0.0,1.0,1.0,0.943227036999362,0.8333333333333334,0.7133924212827257,1.173061652715998,0.674427532758575,1.2120265412401487
Dtnbp1,-0.00130603422750133,0.14276132991360124,0.0,0.20189500894623472,0.0,1.0,1.0,186.2386288794589,1.0,183.48013997903374,188.997117779884,176.06387567385823,196.4133820850595
Dusp1,0.15183747074506473,0.28876398844050355,0.0,0.40837394877750777,0.0,1.0,1.0,29.767981957708894,1.0,30.55364969148251,28.98231422393528,25.497124300963254,34.038839614454524
Dusp11,0.0384536146099479,0.20473603470521784,0.0,0.28954047698660773,0.0,1.0,1.0,64.8205805892988,1.0,65.15421685366145,64.48694432493618,67.43758240533181,62.203578773265804
Dusp15,-0.08465940517400426,0.3365132010592417,0.0,0.4759015328555638,0.0,1.0,1.0,14.326551953341486,1.0,14.686792211702185,13.966311694980783,16.038397898862634,12.614706007820336
Dusp3,-0.08012771161145234,0.25724355976320495,0.0,0.36379733105025824,0.0,1.0,1.0,156.26214687520692,1.0,155.12897521364945,157.39531853676445,144.40441695457304,168.1198767958409
Dusp4,-0.08791921817869255,0.4082282999877786,0.0,0.5773219983872289,0.0,1.0,1.0,11.310106056542224,1.0,9.372470504857256,13.247741608227187,9.531607589796806,13.088604523287637
Dusp5,0.5808251763951746,0.5512089623750858,0.0,0.7795271902924473,0.0,1.0,1.0,7.164533378472412,1.0,7.027030887002236,7.302035869942592,5.125246747534294,9.203820009410533
Dusp6,0.009516157926849499,0.25081513562045094,0.0,0.3547061664428889,0.0,1.0,1.0,385.65702343807635,1.0,381.70279996894715,389.6112469072056,364.26361265385003,407.0504342223027
Dusp7,0.12029284896208131,0.15714633063567077,0.0,0.22223847206213218,0.0,1.0,1.0,201.56877990571078,1.0,197.63852663485,205.49903317657163,195.32542063164829,207.81213917977337
Dut,-0.19902418343006048,0.4025555054011289,0.0,0.5692994553462322,0.0,1.0,1.0,20.50371797793646,1.0,21.640990858902512,19.36644509697042,18.451177559684766,22.556258396188166
Duxbl1,-0.19649776105557681,0.23760047925805663,0.0,0.33601782019309095,0.0,1.0,1.0,31.29778295018626,1.0,34.27232434247086,28.323241557901657,36.32226895792679,26.273296942445736
Dvl1,0.013009524577314262,0.1316441797659207,0.0,0.18617298443244681,0.0,1.0,1.0,222.82268012555411,1.0,227.00948690902285,218.63587334208532,232.33026060446454,213.31509964664363
Dvl2,0.04165367334520529,0.22003839740342207,0.0,0.3111812858507603,0.0,1.0,1.0,53.76821714567774,1.0,57.68658601886181,49.84984827249367,58.7059142334054,48.83052005795006
Dvl3,0.10078822511186407,0.14063244904579822,0.0,0.19888431675031107,0.0,1.0,1.0,141.554223175913,1.0,141.59986204681684,141.50858430500912,146.78146547206424,136.32698087976175
Dxo,-0.1101750364598348,0.23316481181613694,0.0,0.32974483913855135,0.0,1.0,1.0,43.34977901757185,1.0,45.17632320184052,41.52323483330318,42.09516035760166,44.60439767754204
Dydc2,1.0023870985758399,0.6581104340935744,0.0,0.9307087014343778,0.0,1.0,1.0,4.655483681706284,1.0,4.0005807830659785,5.310386580346588,3.691121392530475,5.619845970882093
Dync1h1,0.03430418577497638,0.104624784318313,0.0,0.14796178894331816,0.0,1.0,1.0,523.855448628813,1.0,519.311733412187,528.399163845439,489.8548897635821,557.8560074940439
Dync1i1,0.033591808989077515,0.24339010677788134,0.0,0.34420558995271555,0.0,1.0,1.0,50.362242321146226,1.0,47.57895419934062,53.14553044295181,47.69292151711026,53.031563125182174
Dync1i2,-0.08416017919716635,0.11050551061394984,0.0,0.15627839182721187,0.0,1.0,1.0,293.3309847033083,1.0,296.198385640572,290.4635837660445,278.08298790198165,308.5789815046348
Dync1li1,0.10113927513439536,0.13388746452497463,0.0,0.18934546816296577,0.0,1.0,1.0,171.55432257665151,1.0,165.59377661926604,177.514868534037,170.18516672213647,172.9234784311665
Dync2h1,0.03771184913755675,0.139937948322042,0.0,0.1979021444076971,0.0,1.0,1.0,129.97917862934636,1.0,133.110624867611,126.84773239108178,137.05635726295898,122.90199999573376
Dyrk1a,-0.006612944642067658,0.1311305821047511,0.0,0.18544664765441768,0.0,1.0,1.0,280.20483449825963,1.0,287.02525489101566,273.38441410550354,270.74827323517815,289.6613957613411
Dysf,0.45181161561685806,0.6047761649869553,0.0,0.8552826547245408,0.0,1.0,1.0,5.175358414685789,1.0,4.805851005158333,5.544865824213247,5.270752052929317,5.079964776442262
E2f1,0.24874815095958822,0.30199126709616786,0.0,0.4270801456456364,0.0,1.0,1.0,23.54833507946537,1.0,24.394413278049644,22.702256880881095,20.68733615984505,26.409333999085693
E2f2,1.3609745923477088,0.9745448972867435,0.0,1.3782146108844076,0.0,1.0,1.0,1.9664219632055622,1.0,1.5805856235455884,2.3522583028655366,1.839690104899903,2.0931538215112218
E2f3,-0.1640658395516021,0.19043527779931166,0.0,0.2693161526180745,0.0,1.0,1.0,83.31920960821981,1.0,85.67139448820035,80.96702472823927,79.29956711624845,87.33885210019115
E2f4,0.2346563294358248,0.14538021683887398,0.0,0.20559867435427698,0.0,1.0,1.0,124.22161340235749,1.0,117.91785977861718,130.52536702609777,119.84981371048627,128.59341309422868
E2f5,0.02779541771824688,0.12116763846918847,0.0,0.1713569176438463,0.0,1.0,1.0,250.46190697023488,1.0,257.9194187930542,243.00439514741564,248.28759029915878,252.63622364131106
Ebf2,-1.03046292686405,0.7790087728268356,0.0,1.1016847717393323,0.0,1.0,1.0,2.6002679765585732,1.0,2.9482962369864842,2.252239716130662,2.6972777267240597,2.5032582263930867
Ebf3,-0.8665224825236116,0.6365486171975947,0.0,0.9002156875506779,0.0,1.0,1.0,6.043243590980541,1.0,7.6827723548806075,4.403714827080477,6.110258917322519,5.976228264638565
Ebi3,0.1978915320271663,0.8532248194820355,0.0,1.2066421114648305,0.0,1.0,1.0,1.9713940676100645,1.0,1.9864113287080316,1.956376806512097,2.010794429561572,1.9319937056585568
Ece1,-0.040406585262075204,0.17202334312778014,0.0,0.24327774489606724,0.0,1.0,1.0,473.99133655360856,1.0,500.58799740036926,447.39467570684775,535.5591646631666,412.4235084440506
Ecel1,0.3103901740444361,0.505636769333482,0.0,0.7150783768259266,0.0,1.0,1.0,24.913751621892487,1.0,23.928235021986904,25.899268221798078,24.707850825628714,25.119652418156264
Echdc1,0.004921615903666019,0.12598061582878098,0.0,0.17816349550117666,0.0,1.0,1.0,344.4551531259586,1.0,354.65879578171695,334.25151047020023,339.09932726128153,349.81097899063565
Echs1,-0.08327639261912884,0.09509559142141694,0.0,0.1344854751100584,0.0,1.0,1.0,776.8496742172855,1.0,795.7125228643835,757.9868255701875,752.091633651367,801.6077147832038
Eci3,-0.9823814666711461,1.5894938812296828,0.0,2.247883804144067,0.0,1.0,1.0,0.7058072819114897,0.9166666666666666,0.7332432236327033,0.6783713401902761,0.6577178106736232,0.7538967531493562
Ecpas,0.030049421629228454,0.11612686890171724,0.0,0.1642281929567309,0.0,1.0,1.0,263.6781251739352,1.0,264.59642892658053,262.7598214212899,264.1135357124211,263.2427146354494
Ecscr,1.3675512631308284,1.259064752200203,0.0,1.7805864484674472,0.0,1.0,1.0,0.9295822096626333,0.9166666666666666,0.7165751742935312,1.1425892450317354,1.0302879727389442,0.8288764465863222
Ect2,0.6071994598157877,1.0298076507963825,0.0,1.4563679463918204,0.0,1.0,1.0,2.214170425071083,0.9166666666666666,2.2074114840527854,2.220929366089381,1.9827829869815838,2.445557863160582
Eda,0.2582382906567983,0.3268731550452455,0.0,0.46226844904066966,0.0,1.0,1.0,15.610638469243248,1.0,14.746447475611548,16.474829462874943,16.132424708618064,15.088852229868428
Edar,0.3473709340252863,1.758233862972439,0.0,2.486518174839261,0.0,1.0,1.0,0.5013221656303778,0.5,0.4916596744155946,0.510984656845161,0.5858918643442665,0.4167524669164892
Edc4,0.1354074783283222,0.12142428916785303,0.0,0.17171987654269025,0.0,1.0,1.0,260.5543357795954,1.0,258.4261910281198,262.6824805310711,252.5407496937487,268.56792186544214
Edil3,0.03094739582620982,0.21039148925832993,0.0,0.2975384975170035,0.0,1.0,1.0,261.95459928293434,1.0,265.62957903290413,258.2796195329645,249.7391123339321,274.1700862319365
Edn1,-0.27152859093453635,0.34133569250969675,0.0,0.48272156566922564,0.0,1.0,1.0,17.803777779658944,1.0,18.460716003064757,17.14683955625313,18.45447195362134,17.153083605696548
Edn3,0.03471961455414869,0.5370407186413226,0.0,0.759490267849152,0.0,1.0,1.0,5.2260544564464375,1.0,5.117073388942727,5.335035523950148,5.843236994636819,4.608871918256056
Ednra,-0.007820700865023867,0.2778263836369105,0.0,0.39290583972438936,0.0,1.0,1.0,56.59474218594752,1.0,64.08962246557411,49.09986190632089,57.580289016279345,55.609195355615675
Ednrb,-0.09505391287679736,0.24483286511851246,0.0,0.346245958365263,0.0,1.0,1.0,1902.5534268365311,1.0,1962.3847714067358,1842.722082266326,2127.752616523916,1677.354237149146
Eea1,-0.019023721607998086,0.15655633913680278,0.0,0.22140409808274825,0.0,1.0,1.0,116.79009723262436,1.0,116.02116396776115,117.55903049748758,121.63914759876394,111.9410468664848
Eed,-0.06626961543167402,0.12888916978873446,0.0,0.18227681195823686,0.0,1.0,1.0,156.24229879122018,1.0,159.3473551710452,153.13724241139522,150.53340321087506,161.95119437156532
Eepd1,-0.1423576335836253,0.2529893272185969,0.0,0.35778093768818453,0.0,1.0,1.0,49.48284504404271,1.0,51.7196168934421,47.24607319464334,52.67900954698638,46.28668054109906
Efcab14,-0.0641452142342097,0.12375180974306935,0.0,0.1750114877068636,0.0,1.0,1.0,227.55941767731534,1.0,229.9920129282701,225.12682242636072,215.81793646570182,239.30089888892897
Efcab3,-2.798043395272797,2.0095046460909596,0.0,2.841868724153582,0.0,1.0,1.0,0.4079567970974809,0.5,0.7303526825263358,0.08556091166862602,0.6362612874047037,0.17965230679025804
Efemp1,-0.06488216767452194,0.3279986628550484,0.0,0.46386015744984976,0.0,1.0,1.0,29.2202445596041,1.0,25.867693395508212,32.5727957237,29.91775337403293,28.522735745175265
Efna1,-0.5323219402171754,0.6418980221566271,0.0,0.9077808885943675,0.0,1.0,1.0,4.152107106493779,1.0,4.006255708538423,4.297958504449135,3.7268266762712865,4.57738753671627
Efna2,-0.20571482222037182,0.219757304900654,0.0,0.3107837610210643,0.0,1.0,1.0,45.94817409886633,1.0,49.20261907704852,42.69372912068414,49.02115082107366,42.875197376658996
Efna3,0.1899427570652636,0.2696948494098478,0.0,0.38140611373757627,0.0,1.0,1.0,56.08044735555604,1.0,54.09943361785906,58.06146109325303,49.167993480379884,62.99290123073221
Efna5,-0.3472956896592932,0.25169797680029465,0.0,0.35595469241284533,0.0,1.0,1.0,42.81373560158668,1.0,46.2006073430843,39.42686386008906,41.069568598773884,44.55790260439948
Efnb1,-0.009875865190547504,0.27606682369834257,0.0,0.3904174461954582,0.0,1.0,1.0,38.37457060379341,1.0,39.74546720504326,37.00367400254356,38.03676252353731,38.712378684049504
Efnb2,-0.29073766980816346,0.3495158972092123,0.0,0.4942901220982686,0.0,1.0,1.0,13.855230732861633,1.0,14.007359300467158,13.70310216525611,13.031933594202608,14.678527871520659
Efnb3,-0.30088478260512685,0.22112435690548032,0.0,0.312717064506759,0.0,1.0,1.0,88.33381882450084,1.0,94.32449763008348,82.34314001891819,98.97794879427158,77.6896888547301
Egfl7,-0.19463332796117322,0.23696898827506793,0.0,0.335124757080432,0.0,1.0,1.0,43.872371931684995,1.0,45.10452426161381,42.640219601756186,47.774106643924455,39.97063721944554
Egfr,0.024242539235679168,0.15036379336929265,0.0,0.21264651587271932,0.0,1.0,1.0,365.4329469828269,1.0,377.38110850834187,353.48478545731194,397.16596809274705,333.6999258729067
Egln1,0.046811710928433975,0.13846491093182273,0.0,0.19581895495256632,0.0,1.0,1.0,299.49859256884,1.0,299.3785010519238,299.6186840857562,265.5136041775213,333.4835809601587
Egln2,0.00810613846021302,0.1331312557314251,0.0,0.18827602743114222,0.0,1.0,1.0,310.54669994627596,1.0,312.26637929518074,308.82702059737125,288.5783210153343,332.5150788772176
Egln3,-0.1426166828791307,0.2934403060062609,0.0,0.41498726050096535,0.0,1.0,1.0,30.53249809542952,1.0,32.9348225015184,28.130173689340655,30.89720154182037,30.167794649038683
Egr1,0.2707074656867062,0.21354213452477905,0.0,0.30199418278304246,0.0,1.0,1.0,54.16273796315813,1.0,48.69500660698774,59.63046931932851,47.79964808368707,60.525827842629205
Egr2,3.666408982977613,1.8449487029425553,0.0,2.609151477584012,0.0,1.0,1.0,1.1898418414813206,0.8333333333333334,0.5599873607674691,1.819696322195172,1.062262931324775,1.3174207516378662
Egr3,-0.2746428187884959,0.40721474209917496,0.0,0.5758886110749154,0.0,1.0,1.0,10.977917269010474,1.0,11.646821922010117,10.309012616010827,9.638921692911348,12.316912845109597
Egr4,0.154356706371038,0.6741224853807447,0.0,0.9533531615261076,0.0,1.0,1.0,4.279158381340809,1.0,3.738404524890267,4.819912237791352,3.966116089737366,4.592200672944252
Ehd4,0.03687381784121274,0.3946069874488431,0.0,0.5580585534573436,0.0,1.0,1.0,15.001142139128012,1.0,14.269077502443603,15.73320677581242,14.786586552872558,15.215697725383462
Ehhadh,0.07149346636346991,0.1736148424367851,0.0,0.24552846480336946,0.0,1.0,1.0,70.6849699176239,1.0,73.22156087400485,68.14837896124294,73.14555759740009,68.2243822378477
Ehmt1,-0.09410909848528615,0.248408844436235,0.0,0.3513031568151519,0.0,1.0,1.0,32.60207605033467,1.0,32.07747175471651,33.12668034595282,35.170510250307295,30.03364185036204
Ehmt2,-0.003283682672629897,0.12274975413121239,0.0,0.1735943670703234,0.0,1.0,1.0,370.1071617474575,1.0,371.3581305576974,368.85619293721766,350.55976373770415,389.65455975721085
Eif2a,0.08173338543533655,0.18455598073941853,0.0,0.26100157097875337,0.0,1.0,1.0,143.98820628959254,1.0,139.13299667471017,148.8434159044749,139.75480112041419,148.22161145877092
Eif2ak2,0.0027107766285266164,0.19553640649123083,0.0,0.27653023799759713,0.0,1.0,1.0,99.10826064332718,1.0,99.13344641217519,99.08307487447917,109.32336805805697,88.8931532285974
Eif2ak3,-0.0771784345374725,0.15775304753890385,0.0,0.22309649933520542,0.0,1.0,1.0,91.53754174608629,1.0,92.0610490428038,91.01403444936881,94.45808236517536,88.61700112699724
Eif2ak4,-0.028253104666387807,0.20690928921592677,0.0,0.29261392299014083,0.0,1.0,1.0,39.72130020894996,1.0,41.74473609245364,37.69786432544629,42.469068876542195,36.97353154135774
Eif2b1,0.17684053559439167,0.14579936097857601,0.0,0.2061914336812328,0.0,1.0,1.0,110.1708822810329,1.0,107.24288544134599,113.0988791207198,103.5663023155667,116.77546224649909
Eif2s1,0.30268900848925695,0.2172751169146677,0.0,0.3072734171069229,0.0,1.0,1.0,36.720312354529575,1.0,36.11431766592663,37.32630704313252,38.538481460625604,34.902143248433546
Eif2s2,0.1093945490831731,0.14648689890123784,0.0,0.207163759136107,0.0,1.0,1.0,108.33353839605302,1.0,110.26520994257898,106.40186684952702,101.03084480115534,115.63623199095066
Eif3i,-0.0930816401624241,0.14407029728381143,0.0,0.2037461683538898,0.0,1.0,1.0,178.28310129701595,1.0,180.52329964711382,176.04290294691808,169.09755561190497,187.46864698212687
Eif4a3,-0.09810743778608794,0.11018263045247773,0.0,0.1558217703238368,0.0,1.0,1.0,506.0548455120608,1.0,523.5469964608211,488.56269456330034,499.5187325880638,512.5909584360577
Eif4e,0.07437834115624761,0.1524242318270848,0.0,0.2155604158841641,0.0,1.0,1.0,205.45476300714222,1.0,201.51777724258434,209.3917487717001,198.1618931915442,212.74763282274026
Eif4ebp1,0.6931216671970682,0.6052990910840302,0.0,0.856022183903143,0.0,1.0,1.0,4.799272798614894,1.0,4.478758570042028,5.11978702718776,4.517800727534802,5.080744869694985
Eif4ebp2,-0.02455021658040677,0.12581393675543812,0.0,0.1779277756950914,0.0,1.0,1.0,233.6468087039534,1.0,235.20209855575453,232.09151885215226,213.4295743938591,253.86404301404772
Eif4enif1,-0.01666792985335607,0.11374528567794492,0.0,0.16086012566175187,0.0,1.0,1.0,230.46003130785888,1.0,235.93898378463845,224.98107883107926,226.02111244510107,234.89895017061667
Eif4g1,0.07053206914099829,0.09860757311600918,0.0,0.13945216725335677,0.0,1.0,1.0,555.980839671959,1.0,551.707488447462,560.2541908964562,558.5808449622717,553.3808343816464
Eif4g3,-0.0561397470105407,0.13255474973897016,0.0,0.18746072483782308,0.0,1.0,1.0,316.33014031753777,1.0,320.3836307089134,312.27664992616207,320.91958755386736,311.74069308120806
Eipr1,0.1321220956228283,0.17041912901247688,0.0,0.24100904353725502,0.0,1.0,1.0,71.16522973536065,1.0,69.34990516893937,72.98055430178191,67.27053079398102,75.05992867674027
Elac2,0.04684640463140022,0.2081051894410537,0.0,0.29430518130776034,0.0,1.0,1.0,50.838923213996964,1.0,51.7318504531414,49.94599597485251,51.04862792157136,50.62921850642254
Elavl1,-0.016319834273225062,0.09590103543287327,0.0,0.13562454495479212,0.0,1.0,1.0,779.1314958789147,1.0,786.8698810603505,771.3931106974792,771.1068330327802,787.1561587250497
Elavl2,-0.15715027288725297,0.14362370225024412,0.0,0.20311458760053044,0.0,1.0,1.0,198.7302872103221,1.0,189.16419639633295,208.29637802431128,178.97675931046126,218.48381511018297
Elavl3,-0.06282792197280453,0.16737296135969962,0.0,0.2367011119294352,0.0,1.0,1.0,149.61462454612254,1.0,145.6402212042079,153.58902788803724,139.44759817280882,159.78165091943632
Elavl4,-0.055205044259147455,0.2316889343016722,0.0,0.32765763314119384,0.0,1.0,1.0,68.75642890148407,1.0,65.16457885285855,72.34827895010956,65.62014073233378,71.89271707063435
Elf2,0.06554516318016058,0.153986714558946,0.0,0.21777010015453596,0.0,1.0,1.0,116.20818236227485,1.0,117.51923152330026,114.89713320124946,120.7810864265712,111.6352782979785
Elf3,0.0708980223879419,1.0948371286341168,0.0,1.5483335159039846,0.0,1.0,1.0,1.156559553652145,1.0,1.0906302960732166,1.2224888112310734,1.2697221195847503,1.0433969877195397
Elk1,0.057657298223094997,0.17113437457571506,0.0,0.24202055351321364,0.0,1.0,1.0,68.97682496640141,1.0,68.87744626538428,69.07620366741854,71.44578785331579,66.50786207948704
Elmo1,-0.08393756229604084,0.19285850308597202,0.0,0.27274311068315504,0.0,1.0,1.0,108.42919518856422,1.0,102.6504311409285,114.20795923619995,100.06725300593847,116.79113737118998
Elmo3,0.010269828041937466,0.5499105318258183,0.0,0.7776909321998737,0.0,1.0,1.0,7.654340984924985,1.0,7.41209496994276,7.896586999907208,6.754953170445987,8.553728799403983
Eln,0.050338823510255745,0.30852332195079374,0.0,0.4363178662112133,0.0,1.0,1.0,14.50617609555123,1.0,14.141542464974792,14.870809726127666,17.22284333565763,11.78950885544483
Elob,-0.07848321230208982,0.2145555295041134,0.0,0.3034273397068579,0.0,1.0,1.0,51.2830870612033,1.0,50.32412046729979,52.242053655106794,46.59172165439019,55.9744524680164
Eloc,-0.12534191850537404,0.20516249967022876,0.0,0.29014358952400315,0.0,1.0,1.0,156.25900529010642,1.0,153.03914419631712,159.47886638389565,146.91643984206803,165.60157073814474
Elovl1,-0.039885964706147206,0.2016913226881222,0.0,0.28523460395851075,0.0,1.0,1.0,49.161333592655865,1.0,50.6481855268137,47.674481658498046,53.218056607559966,45.10461057775177
Elovl4,-0.21743068906527224,0.1553632356297607,0.0,0.21971679492177446,0.0,1.0,1.0,78.4480519723707,1.0,83.32606692345679,73.5700370212846,85.71417065807685,71.18193328666456
Elp2,0.13237056621545365,0.14509390064211872,0.0,0.20519376210569862,0.0,1.0,1.0,134.72580029068519,1.0,132.86787761814256,136.5837229632278,136.52293633373506,132.9286642476353
Emc1,0.011330436862461202,0.12381343121381788,0.0,0.17509863362652955,0.0,1.0,1.0,775.2516043666145,1.0,773.0551657751868,777.4480429580422,789.8526437467173,760.6505649865117
Emc10,-0.03084020120822398,0.1302844376176478,0.0,0.18425001864502896,0.0,1.0,1.0,204.96323258597252,1.0,204.5055053705148,205.4209598014302,220.40503848192304,189.52142669002197
Emc2,-0.010129091968034687,0.14021144401070368,0.0,0.19828892571985302,0.0,1.0,1.0,223.7565884892159,1.0,222.21944325080764,225.2937337276242,221.81285337191625,225.70032360651558
Emc3,-0.026358186980354022,0.10594367021483932,0.0,0.14982697526540828,0.0,1.0,1.0,469.5433031468876,1.0,477.9462295997843,461.1403766939907,487.22231456003755,451.86429173373745
Emc4,0.013953945474538171,0.13035774008155268,0.0,0.1843536839836386,0.0,1.0,1.0,196.15258339531442,1.0,190.25915061250222,202.0460161781266,195.0891159247146,197.21605086591424
Emc6,-0.02466478908109985,0.1530250019450499,0.0,0.2164100331328588,0.0,1.0,1.0,158.55864980730865,1.0,160.78889033221756,156.3284092823998,148.94971888380834,168.16758073080902
Emd,-0.018625936860424686,0.18399479366675542,0.0,0.26020793260956476,0.0,1.0,1.0,71.48246547131488,1.0,72.07122846219384,70.89370248043593,71.70022738829901,71.26470355433077
Eme1,1.0317267125145297,2.02213352010317,0.0,2.859728649059151,0.0,1.0,1.0,0.3566578359145341,0.6666666666666666,0.2569500172039325,0.45636565462513573,0.4284390833868688,0.2848765884421993
Emilin1,0.6915604958137114,0.7067007148909595,0.0,0.9994257355375569,0.0,1.0,1.0,3.5143754746246674,1.0,2.9279302617390464,4.100820687510288,3.3384065452238474,3.6903444040254882
Emsy,0.026089754437103634,0.12721757315270116,0.0,0.17991281732474132,0.0,1.0,1.0,163.2849660525381,1.0,168.51073564564155,158.05919645943467,163.84644528326416,162.72348682181203
Emx1,-1.0496465838995714,0.9458133361562701,0.0,1.3375820474655402,0.0,1.0,1.0,1.5988464670850344,1.0,1.936154848062016,1.2615380861080532,1.9515401858257968,1.246152748344273
Emx2,-0.7302620515560249,0.48792332820523676,0.0,0.6900277881460647,0.0,1.0,1.0,18.45969972984052,1.0,22.552077392982284,14.367322066698755,19.0896072410762,17.829792218604833
En1,-2.5727616146601595,1.3096183963657417,0.0,1.8520800976737357,0.0,1.0,1.0,1.358958810611778,0.9166666666666666,1.630240364701353,1.0876772565222028,1.4668933922395677,1.2510242289839881
En2,-1.8924830773801242,1.0012746585249521,0.0,1.4160162017464768,0.0,1.0,1.0,1.4657435044008171,0.75,2.3942349281888746,0.5372520806127593,2.3203674244338695,0.6111195843677643
Enah,0.016136284898498176,0.10863533228363095,0.0,0.15363356026841862,0.0,1.0,1.0,818.0771437416543,1.0,809.4740667718567,826.6802207114519,786.8266049310627,849.3276825522461
Eng,-0.059117781231086006,0.3404849838409716,0.0,0.48151848193228614,0.0,1.0,1.0,32.85210668146336,1.0,32.30772431664417,33.396489046282554,31.49891583647214,34.20529752645458
Eno1,0.0696935905873389,0.15750227433444144,0.0,0.22274185246837494,0.0,1.0,1.0,231.20519939337603,1.0,231.0984200337614,231.31197875299077,216.5258030559851,245.88459573076702
Eno2,-0.09323760393744322,0.11309299410701684,0.0,0.15993764607552374,0.0,1.0,1.0,1356.89262024974,1.0,1323.0615346740517,1390.7237058254286,1316.882569767957,1396.9026707315234
Enpp1,-0.18877637139224804,0.5080345938550123,0.0,0.7184694127844654,0.0,1.0,1.0,9.053473188232669,1.0,8.880932672841721,9.226013703623613,8.187946872536239,9.918999503929095
Enpp6,0.13505514544083028,0.4224812093412962,0.0,0.5974786560982478,0.0,1.0,1.0,8.414710796576783,1.0,8.585421851391583,8.24399974176198,10.397332124102535,6.4320894690510295
Entpd1,-0.02804200119773074,0.17592893511358737,0.0,0.24880108605149148,0.0,1.0,1.0,76.44350738081195,1.0,77.25452815346155,75.63248660816235,85.30300797193881,67.58400678968509
Eomes,-2.411992358960288,2.6773061443205695,0.0,3.786282659922968,0.0,1.0,1.0,0.3379844158538019,0.3333333333333333,0.47812325196094857,0.19784557974665526,0.48981906789450447,0.18614976381309936
Ep300,0.058599984565197494,0.13109222238400167,0.0,0.185392398817085,0.0,1.0,1.0,218.145025583397,1.0,216.12394383725982,220.16610732953419,229.42810251050673,206.86194865628727
