,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,delta_log2FC,se_delta,z,p_delta,q_delta,mean_cpm_all,detect_rate_all,mean_cpm_cond_control,mean_cpm_cond_mtDSB,mean_cpm_age_21,mean_cpm_age_60
Aqp6,0.5829335951753697,0.9091954565906942,0.0,1.2857965455585583,0.0,1.0,1.0,1.0778036310735428,0.9166666666666666,1.0247222615185911,1.130885000628494,1.3757682947678564,0.7798389673792289
Ar,0.21022352490961027,0.18182621953074873,0.0,0.2571411056554126,0.0,1.0,1.0,48.74941586452553,1.0,45.72561299463712,51.773218734413945,45.54667723163714,51.952154497413915
Araf,0.02085233855460838,0.09312970861978279,0.0,0.13170529698995134,0.0,1.0,1.0,370.22091545696304,1.0,363.88530616428125,376.5565247496449,380.81857007304933,359.62326084087687
Arap1,0.011903268243120477,0.14447996594608645,0.0,0.20432552733215836,0.0,1.0,1.0,120.27452902712967,1.0,123.01037635383561,117.53868170042371,125.7359637348071,114.81309431945222
Arc,0.8437036346778128,0.4124996000174521,0.0,0.5833625288181578,0.0,1.0,1.0,571.6075772142251,1.0,500.4544353748186,642.7607190536319,272.2963097493966,870.9188446790539
Arf2,0.02866814707055578,0.16979820788038405,0.0,0.24013092845108527,0.0,1.0,1.0,76.37649461722383,1.0,75.93833511925565,76.81465411519197,77.43331081957338,75.31967841487426
Arf6,0.12544282795101022,0.19620988230373818,0.0,0.27748267662557524,0.0,1.0,1.0,33.72368194724363,1.0,32.4980475431714,34.94931635131585,33.51406511705976,33.933298777427495
Arfip2,0.06018117846043536,0.10367947057775873,0.0,0.14662491343072867,0.0,1.0,1.0,264.0034319576313,1.0,257.3225315546355,270.684332360627,270.12482434232015,257.88203957294235
Arg1,0.17372354892712147,0.9611027543802743,0.0,1.3592045500787215,0.0,1.0,1.0,1.0330154674831442,0.8333333333333334,1.0220890680212749,1.0439418669450136,1.24489779056246,0.8211331444038286
Arg2,1.243615663963557,0.9378989867798176,0.0,1.3263894672400023,0.0,1.0,1.0,1.6580123851113553,1.0,1.2771067246355245,2.0389180455871863,1.7275379480779824,1.588486822144728
Arhgap17,0.08999956588950153,0.15326845613812562,0.0,0.2167543293545231,0.0,1.0,1.0,91.26914654850587,1.0,89.32490868865277,93.21338440835895,87.11308654015635,95.42520655685537
Arhgap31,0.17927987826224914,0.1685486972780951,0.0,0.23836385361099927,0.0,1.0,1.0,76.41881956731747,1.0,70.8030571829156,82.03458195171935,76.31154090063389,76.52609823400107
Arhgap35,0.011632318365779172,0.10632185377808014,0.0,0.15036180758961,0.0,1.0,1.0,406.9780194097641,1.0,408.30814823321765,405.6478905863105,372.2360316839338,441.72000713559436
Arhgap44,0.062240328219605005,0.11750056582583467,0.0,0.16617089377740799,0.0,1.0,1.0,262.6581358297092,1.0,257.15407287537306,268.16219878404524,239.75900551074196,285.55726614867643
Arhgef1,0.06845646654442855,0.1359545905282784,0.0,0.19226882579197205,0.0,1.0,1.0,174.9131787600112,1.0,173.85525877344602,175.97109874657642,191.0240370224285,158.8023204975939
Arhgef11,0.10344363499616435,0.11592640663979167,0.0,0.1639446965071718,0.0,1.0,1.0,142.45016791073553,1.0,139.0865211517335,145.81381466973755,144.09051386065408,140.80982196081698
Arhgef12,-0.09327005803956637,0.09297342739957373,0.0,0.1314842819687875,0.0,1.0,1.0,807.2024068304887,1.0,825.6602737833396,788.7445398776381,822.6464166376627,791.7583970233148
Arhgef15,-0.11665929306714608,0.3146730384373548,0.0,0.44501487867125733,0.0,1.0,1.0,16.64665086906918,1.0,15.960987312946486,17.33231442519188,15.720736218353927,17.572565519784437
Arhgef28,-0.5266682663067467,0.23037072829300484,0.0,0.3257934083257347,0.0,1.0,1.0,109.64984731173617,1.0,121.67532177366395,97.62437284980838,117.09606158178379,102.20363304168852
Arhgef3,0.15259987826213078,0.16165315918861928,0.0,0.22861209012500228,0.0,1.0,1.0,73.66740336410984,1.0,70.42428521041006,76.91052151780963,68.92552045645662,78.40928627176307
Arhgef6,-0.18902094339009437,0.261570294025845,0.0,0.3699162573252681,0.0,1.0,1.0,19.78591358250434,1.0,20.549654972503564,19.02217219250511,20.13933050432968,19.432496660678996
Arhgef7,0.11600727350001087,0.11925450642732958,0.0,0.16865134036363894,0.0,1.0,1.0,191.57292949510875,1.0,183.62648730761512,199.51937168260244,190.3978952278765,192.74796376234107
Arid1a,-0.04306520631858726,0.09786885010413605,0.0,0.1384074551511287,0.0,1.0,1.0,366.82998149682317,1.0,372.9832443044789,360.67671868916733,352.6927983896115,380.9671646040347
Arid1b,0.10816011992787802,0.12310967385668656,0.0,0.17410337042745458,0.0,1.0,1.0,132.92476691123593,1.0,129.00055749568415,136.84897632678772,131.53518524776422,134.31434857470762
Arid2,0.09682296207189915,0.11817028930500191,0.0,0.16711802580468602,0.0,1.0,1.0,187.0523119296092,1.0,186.31874429717467,187.78587956204373,190.5185392609045,183.58608459831385
Arid3a,-0.16526811996925825,0.3658025648028202,0.0,0.5173229482950114,0.0,1.0,1.0,7.647420392004427,1.0,7.945589222139888,7.349251561868962,8.705375303682299,6.589465480326552
Arid3b,0.2621462468515456,0.32030297084321196,0.0,0.4529768054348644,0.0,1.0,1.0,14.723243222447516,1.0,14.474962383995765,14.97152406089927,15.013474143064961,14.43301230183007
Arid5b,0.06895931214689442,0.16662782339229262,0.0,0.2356473277100891,0.0,1.0,1.0,68.88268472304468,1.0,65.49178538405464,72.27358406203471,66.57766064241032,71.18770880367902
Arl13b,-0.15086775699516544,0.13034308807341932,0.0,0.1843329629150204,0.0,1.0,1.0,92.71959586345638,1.0,97.60530510223828,87.83388662467445,96.14432743956229,89.29486428735044
Armc12,0.9984389980029152,4.425808298263116,0.0,6.259038119867087,0.0,1.0,1.0,0.04787698869316223,0.16666666666666666,0.0,0.09575397738632446,0.05008435708263428,0.045669620303690185
Arnt,0.12522897470649652,0.13277174575198528,0.0,0.18776760354240993,0.0,1.0,1.0,197.06494940297748,1.0,195.85852596009428,198.2713728458607,211.5843998099784,182.54549899597657
Arnt2,0.03177066273630916,0.09604218520078243,0.0,0.13582416087089508,0.0,1.0,1.0,354.84829959085636,1.0,348.2212069902275,361.47539219148535,350.7058831451215,358.9907160365912
Arntl,-0.2129335530270731,0.2043528156538531,0.0,0.288998523406808,0.0,1.0,1.0,108.74877197921593,1.0,117.01574202928278,100.48180192914907,113.36888020725057,104.1286637511813
Arr3,0.9226486922423696,1.3822399558928844,0.0,1.954782492077706,0.0,1.0,1.0,0.7670937615922441,0.9166666666666666,0.7707522810688462,0.7634352421156422,0.7110467002976292,0.8231408228868592
Arrb1,0.05752387747382462,0.09500427168491513,0.0,0.1343563295001852,0.0,1.0,1.0,543.1913607991883,1.0,528.2605970348158,558.1221245635608,552.9686889578057,533.4140326405709
Arrb2,0.053632251099044154,0.16159158191492387,0.0,0.22852500670940828,0.0,1.0,1.0,53.319658604381196,1.0,52.054993199383716,54.58432400937866,55.67404653711168,50.9652706716507
Arrdc2,0.38272405656233566,0.16606725989101112,0.0,0.23485457120400544,0.0,1.0,1.0,159.17235280562372,1.0,147.73453071300247,170.61017489824496,154.50947200597383,163.83523360527363
Arrdc3,0.12915040779395567,0.12668934441494306,0.0,0.1791657890797686,0.0,1.0,1.0,201.11047345859592,1.0,192.91182253367046,209.30912438352144,188.95350670826778,213.26744020892409
Arx,0.08570788066994205,0.13712058149837103,0.0,0.1939177860354816,0.0,1.0,1.0,167.95989265240527,1.0,169.63966854272456,166.280116762086,170.05660635557825,165.86317894923232
Asap1,0.10097016693974804,0.11119988399413099,0.0,0.1572603840788149,0.0,1.0,1.0,248.9637598093569,1.0,247.55012191708,250.37739770163384,245.42734662914953,252.50017298956425
Asap2,0.04807290379512566,0.09767024480691233,0.0,0.13812658484623577,0.0,1.0,1.0,319.22687043235754,1.0,311.17197000686315,327.2817708578519,319.90576774835995,318.54797311635514
Ascc2,0.000258675521795306,0.18687721300945553,0.0,0.2642842891364578,0.0,1.0,1.0,53.692221726471445,1.0,54.90124453302667,52.48319891991622,54.913074440275466,52.47136901266743
Ascl1,-0.0738434638672859,0.2527103946081134,0.0,0.3573864674074506,0.0,1.0,1.0,34.47295785583715,1.0,34.93249150833655,34.01342420333777,41.38145634355138,27.564459368122936
Ascl2,-0.3624682734206641,0.40682579532458807,0.0,0.5753385572712534,0.0,1.0,1.0,7.284570712969795,1.0,7.67528381858492,6.893857607354669,7.351159820336556,7.2179816056030335
Asf1a,-0.12542622901140654,0.1075135307006795,0.0,0.15204709325551707,0.0,1.0,1.0,216.74266630133522,1.0,225.96629239419357,207.51904020847692,210.34896809854808,223.13636450412238
Ash1l,0.06328181249059296,0.10016374420436037,0.0,0.14165292551187594,0.0,1.0,1.0,370.32921532025176,1.0,370.2834361809781,370.37499445952545,359.0602453778233,381.59818526268026
Ash2l,0.007089679002696343,0.0942441935932273,0.0,0.13328141675445762,0.0,1.0,1.0,285.34952684313913,1.0,286.99841724822517,283.7006364380531,288.7656463722178,281.9334073140605
Asic1,-0.020642206613550356,0.2180753201896811,0.0,0.30840507543110224,0.0,1.0,1.0,33.990705193363716,1.0,33.705162257974706,34.276248128752734,32.87632904814581,35.10508133858162
Asic3,0.3286184013617829,0.7500564409811541,0.0,1.060739991380843,0.0,1.0,1.0,1.4774493897674728,1.0,1.4528419961098988,1.5020567834250464,1.9940968504728958,0.9608019290620495
Asna1,0.0030682440123583677,0.10114680369542307,0.0,0.14304318157675638,0.0,1.0,1.0,448.20200758612737,1.0,434.62941455935965,461.77460061289486,425.1538667326243,471.2501484396303
Aspa,-0.30844389611178163,0.1561364702028952,0.0,0.22081031374199703,0.0,1.0,1.0,77.09144088069878,1.0,85.18337260026725,68.99950916113029,79.13063097070547,75.05225079069209
Asxl3,0.6161289548929203,0.4821296251883976,0.0,0.6818342547632888,0.0,1.0,1.0,4.720239204825936,1.0,4.529325277313086,4.911153132338787,4.864267867967902,4.576210541683971
Atad3a,0.0054925406440940435,0.17247456649504625,0.0,0.24391587110171462,0.0,1.0,1.0,118.93126425721194,1.0,118.3706624002184,119.49186611420551,118.18329753594618,119.67923097847769
Atf1,0.050220071728468346,0.13515563382443113,0.0,0.19113893038564234,0.0,1.0,1.0,101.28279185074992,1.0,102.72241363114794,99.84317007035186,100.57360931057447,101.99197439092534
Atf2,0.048267485648296825,0.1287057648342915,0.0,0.1820174381842572,0.0,1.0,1.0,114.92247915895071,1.0,110.98128468339519,118.86367363450627,115.95160595943925,113.89335235846221
Atf4,0.022929332578269745,0.10862472111515323,0.0,0.1536185538100448,0.0,1.0,1.0,713.9106553237152,1.0,733.3770832404048,694.4442274070257,609.1894857407584,818.631824906672
Atf5,-0.0643423532231775,0.16943835893064674,0.0,0.23962202518596104,0.0,1.0,1.0,214.79876764002373,1.0,202.6560253811762,226.94150989887132,216.50349507853147,213.09404020151598
Atf6,0.06959939690573214,0.2050785979920149,0.0,0.29002493463276724,0.0,1.0,1.0,50.83314938845658,1.0,51.04482617014369,50.62147260676948,50.8259123471742,50.84038642973897
Atf6b,-0.07090286886061575,0.12363378675987304,0.0,0.17484457800335562,0.0,1.0,1.0,185.07998125061263,1.0,189.43851527838663,180.72144722283863,199.56679034409157,170.59317215713372
Atg101,0.09130700499606981,0.12032176548483065,0.0,0.17016067259732245,0.0,1.0,1.0,150.82735526306328,1.0,148.69256008161304,152.96215044451353,147.5568863930573,154.09782413306922
Atg13,-0.042011527825265,0.12329734135285321,0.0,0.17436877234575007,0.0,1.0,1.0,331.0817866074645,1.0,337.57906774352847,324.5845054714006,322.81072035858347,339.35285285634563
Atg14,0.019837909445624476,0.13890716669617995,0.0,0.19644439905255798,0.0,1.0,1.0,100.17028615101339,1.0,99.6769519934593,100.66362030856747,103.32269779189966,97.0178745101271
Atg16l1,0.12713812669857139,0.12337151368293653,0.0,0.1744736678609067,0.0,1.0,1.0,124.9045939323485,1.0,125.68692502246175,124.12226284223532,121.76565516105332,128.0435327036437
Atg3,0.020175793987464448,0.11141936615320437,0.0,0.1575707787248754,0.0,1.0,1.0,180.86425690920058,1.0,178.5326420157464,183.19587180265475,180.24620243524717,181.48231138315396
Atg5,-0.026281765918142633,0.10779806559801904,0.0,0.1524494863663031,0.0,1.0,1.0,200.6776858871998,1.0,201.72625254671405,199.62911922768555,188.30940062346178,213.0459711509378
Atg7,-0.04338647026529225,0.12896628690914144,0.0,0.18238587203580758,0.0,1.0,1.0,99.59089936451788,1.0,99.35668298062899,99.82511574840679,98.49962521441928,100.68217351461648
Atg9a,-0.026764419980131512,0.10442246082114731,0.0,0.1476756603096397,0.0,1.0,1.0,266.3170933480852,1.0,263.78545659190564,268.8487301042647,272.21438655959764,260.4198001365728
Atl1,0.12412530189109656,0.11128997111184794,0.0,0.1573877865024853,0.0,1.0,1.0,185.4105886274432,1.0,178.46453731293073,192.35663994195565,189.0257053990803,181.79547185580608
Atm,0.06654714971403886,0.20551802190822877,0.0,0.290646373894708,0.0,1.0,1.0,39.327041248397386,1.0,38.68431811958777,39.96976437720699,41.79400527376833,36.860077223026444
Atn1,-0.08210494995496599,0.10012714555309227,0.0,0.141601167202888,0.0,1.0,1.0,346.48407289472516,1.0,352.9894243713342,339.9787214181163,355.024124646326,337.94402114312453
Atoh1,-0.6772804399697497,1.6918904595966677,0.0,2.3926944340112564,0.0,1.0,1.0,0.29581180482400743,0.6666666666666666,0.38519366625876234,0.20642994338925236,0.40488957409809556,0.1867340355499192
Atoh7,0.695165767421865,0.6904943260425462,0.0,0.9765064406310386,0.0,1.0,1.0,2.153197982198401,1.0,1.7150008350897104,2.5913951293070916,2.4516141837112286,1.8547817806855729
Atp1b2,-0.037855448288156776,0.09679656328411435,0.0,0.13689101258750008,0.0,1.0,1.0,10659.28442769592,1.0,10762.863459318005,10555.705396073836,11387.629233789581,9930.93962160226
Atp2a2,0.012253671145019204,0.08494756713640385,0.0,0.12013400153490134,0.0,1.0,1.0,2265.0027126509312,1.0,2252.9652122006323,2277.0402131012297,2298.3520136771176,2231.6534116247444
Atp2a3,-0.04400269165190287,0.48792403428358716,0.0,0.6900287866916439,0.0,1.0,1.0,7.393521526406526,1.0,7.624738804998681,7.162304247814372,7.405028433328307,7.382014619484745
Atp2b2,-0.09847252546650156,0.1432081230513249,0.0,0.20252686986117877,0.0,1.0,1.0,1293.4156896807638,1.0,1302.4938900818142,1284.3374892797128,1266.3375168417872,1320.49386251974
Atp2b3,0.048075849034969045,0.16360792756050715,0.0,0.2313765500678241,0.0,1.0,1.0,57.087699578425394,1.0,57.184232892897775,56.991166263952984,57.2173071165038,56.95809204034697
Atp2b4,-0.0004715024466267547,0.17295483986090984,0.0,0.2445950802093655,0.0,1.0,1.0,159.44980781496716,1.0,159.6868974358051,159.21271819412922,168.75527369237514,150.1443419375592
Atp4a,0.15123500403934864,0.9275201271466893,0.0,1.3117115431848656,0.0,1.0,1.0,1.5280169287439005,1.0,1.3376914939019324,1.7183423635858686,1.6559193888942305,1.4001144685935702
Atp4b,0.0366549936744264,3.8363917520002513,0.0,5.425477246255035,0.0,1.0,1.0,0.07624673072267293,0.25,0.09746794831592827,0.055025513129417586,0.0994785399715777,0.05301492147376816
Atp5f1,-0.03935375381425054,0.08657358813712684,0.0,0.12243354248682728,0.0,1.0,1.0,1510.6597580187208,1.0,1489.6875880968091,1531.6319279406323,1472.3983240179934,1548.9211920194475
Atp5o,-0.012530239038204279,0.08963795902212243,0.0,0.1267672173525293,0.0,1.0,1.0,1461.1504984115393,1.0,1438.5755457102284,1483.7254511128504,1388.8889066491158,1533.4120901739627
Atp6ap2,0.05132655077714194,0.09103849055555156,0.0,0.12874786804163593,0.0,1.0,1.0,438.0666181853882,1.0,436.8567873429133,439.2764490278632,469.1331606757599,407.0000756950166
Atp6v0a1,-0.028902444945269917,0.0848216436488644,0.0,0.11995591883100173,0.0,1.0,1.0,736.6794320408121,1.0,744.6322031856016,728.7266608960227,735.5100159113766,737.8488481702478
Atp6v0d2,2.512655500926692,1.5350190127063235,0.0,2.170844706269841,0.0,1.0,1.0,0.4778208519101876,0.6666666666666666,0.15094607474613392,0.8046956290742412,0.6654684888851671,0.2901732149352081
Atp6v1a,0.08696265426509872,0.09687261320492563,0.0,0.1369985634169288,0.0,1.0,1.0,826.1592662091534,1.0,809.9125594008257,842.4059730174812,811.3008253947279,841.017707023579
Atp6v1b2,0.07499452243038394,0.09507340504846455,0.0,0.13445409884052925,0.0,1.0,1.0,1010.4702969896813,1.0,994.3692661372564,1026.5713278421063,971.2126546983095,1049.7279392810533
Atp7a,0.08424052301465013,0.13239514670256636,0.0,0.1872350120591449,0.0,1.0,1.0,101.42992119840058,1.0,101.63205990844502,101.22778248835613,100.03018518809675,102.82965720870442
Atp7b,-0.012287569022753107,0.28012100211751084,0.0,0.3961509203001263,0.0,1.0,1.0,66.23536985190857,1.0,66.11980664712938,66.35093305668774,75.96300246141251,56.50773724240462
Atr,0.12972269036509487,0.1738649954402348,0.0,0.24588223457351638,0.0,1.0,1.0,65.13515064875554,1.0,64.8850030616463,65.38529823586477,69.60696679530425,60.66333450220683
Atraid,0.03244246295765036,0.09803737713087378,0.0,0.1386457883579676,0.0,1.0,1.0,307.1314138941547,1.0,302.518140427366,311.7446873609434,319.1501027125949,295.1127250757145
Atrx,0.05598324306708732,0.12114581312545525,0.0,0.1713260519467353,0.0,1.0,1.0,231.1638062450979,1.0,231.28489292459687,231.042719565599,243.52417722724292,218.80343526295295
Atxn1,0.023419292447286178,0.1213295205800554,0.0,0.1715858535205399,0.0,1.0,1.0,146.495415714764,1.0,143.1877459149393,149.8030855145887,148.62976958853048,144.36106184099754
Atxn10,-0.037328287199250354,0.09025460768252373,0.0,0.127639290251288,0.0,1.0,1.0,1302.3849942089194,1.0,1294.0461747165389,1310.7238137013,1283.1963834996914,1321.5736049181478
Atxn3,-0.024141276804368245,0.1398870355648391,0.0,0.19783014289596296,0.0,1.0,1.0,93.11809838499686,1.0,97.57832282214962,88.65787394784407,90.82392215565874,95.41227461433495
Aurka,-0.6335169175860642,0.5355891539800544,0.0,0.7574374454185249,0.0,1.0,1.0,3.7122208437181166,1.0,4.2028912403565375,3.221550447079698,4.142735039916869,3.2817066475193664
Aurkb,-0.5782947182083653,0.5950171627338656,0.0,0.8414813413829917,0.0,1.0,1.0,2.6413718910833768,1.0,2.983771490303418,2.298972291863336,3.645258307059729,1.637485475107025
Avil,0.2809912341273009,0.6435120113280027,0.0,0.9100634139700502,0.0,1.0,1.0,3.2374228281569963,1.0,3.2787979444046784,3.1960477119093156,3.7405694654779023,2.734276190836091
Avpr1b,0.939945723831738,2.9088160397773724,0.0,4.113687093901556,0.0,1.0,1.0,0.1595826765598715,0.5833333333333334,0.14492611270806313,0.17423924041167985,0.157010388400603,0.16215496471914
Avpr2,0.9984389980029146,4.425808298263116,0.0,6.259038119867087,0.0,1.0,1.0,0.06217824023329651,0.25,0.05301492147376816,0.07134155899282484,0.048506748840979746,0.07584973162561326
Axin1,-0.047499552465652024,0.24308435717186913,0.0,0.34377319471320283,0.0,1.0,1.0,27.23501274634305,1.0,26.838430095545988,27.631595397140117,27.888145547363347,26.581879945322758
Axin2,-0.05100267806016255,0.1369481145619451,0.0,0.19367388095492713,0.0,1.0,1.0,214.10919167882852,1.0,223.2502570722789,204.96812628537808,228.36593335938406,199.85244999827293
Axl,0.014674818002510054,0.11277296013551144,0.0,0.15948504969260066,0.0,1.0,1.0,248.9052268038022,1.0,246.70822231718606,251.10223129041842,268.431520936391,229.3789326712135
Azi2,-0.05338287238411325,0.13752215791939099,0.0,0.19448570085641725,0.0,1.0,1.0,147.60982631333476,1.0,149.6894778747008,145.5301747519687,151.26978519615542,143.9498674305141
Azin2,0.6862213674747794,0.5730737615859787,0.0,0.8104486858750566,0.0,1.0,1.0,3.04698509953608,1.0,2.5740596208791993,3.519910578192961,3.463602839223199,2.630367359848961
B2m,0.02916941309441214,0.17897119433200967,0.0,0.25310349029843887,0.0,1.0,1.0,1027.8914205571741,1.0,980.481567851139,1075.3012732632094,1042.753973804328,1013.02886731002
B3glct,0.0931872732131077,0.17602916408215857,0.0,0.24894283121818755,0.0,1.0,1.0,61.855111186950246,1.0,60.18581967821831,63.52440269568218,67.05321300155047,56.657009372350025
B3gnt2,-0.36819587952487576,0.16717554893451653,0.0,0.2364219286003603,0.0,1.0,1.0,64.55056433384792,1.0,68.29361959223836,60.80750907545748,68.77074262839012,60.330386039305715
B3gnt6,-0.42861290615875053,0.9616885852531272,0.0,1.360033040044367,0.0,1.0,1.0,1.2591227992282212,1.0,1.279136908216273,1.2391086902401698,1.4335129997242617,1.084732598732181
B4galnt1,0.07578832105258972,0.15763419345173493,0.0,0.22292841427318769,0.0,1.0,1.0,119.50754771752764,1.0,113.94863224437837,125.06646319067693,114.86288050173756,124.15221493331774
B4galnt2,-0.9251351541152105,4.425803753669679,0.0,6.259031692841413,0.0,1.0,1.0,0.0554200607993889,0.25,0.044453026842160105,0.06638709475661769,0.044453026842160105,0.06638709475661769
B9d2,0.14958790347425882,0.20920584325586705,0.0,0.2958617408601471,0.0,1.0,1.0,35.61729775964866,1.0,33.922923015954176,37.31167250334314,36.7738275157894,34.46076800350791
Babam2,-0.1391608828986416,0.13637863775479983,0.0,0.19286851913080535,0.0,1.0,1.0,141.33943909774732,1.0,144.68646331024522,137.9924148852494,134.68164156907014,147.9972366264245
Bace1,0.08568435805203763,0.13915751992563916,0.0,0.1967984519850431,0.0,1.0,1.0,83.79772007547207,1.0,80.83981309128558,86.75562705965858,84.95191587510787,82.64352427583627
Bace2,-0.44710956197003493,0.8293535835501911,0.0,1.172883085859408,0.0,1.0,1.0,17.339074323126617,1.0,18.371046198438847,16.307102447814387,22.324271385799346,12.353877260453892
Bach1,0.13855779220478354,0.14872355441987745,0.0,0.21032686770492376,0.0,1.0,1.0,69.07746996657066,1.0,69.0451214878622,69.10981844527912,72.32373019547711,65.83120973766421
Bach2,0.06659478902906145,0.16973871094423182,0.0,0.24004678707705912,0.0,1.0,1.0,108.80990346480887,1.0,110.73201056838188,106.88779636123586,114.40542588299193,103.21438104662577
Bad,-0.09046355959909931,0.12532970658262976,0.0,0.17724297081739557,0.0,1.0,1.0,120.94656224472084,1.0,122.18641337478327,119.70671111465838,124.38217771272612,117.51094677671553
Bag2,-0.013273197970220354,0.3067326812411661,0.0,0.4337855178343205,0.0,1.0,1.0,15.964273995260776,1.0,15.140651505552116,16.787896484969437,14.306531516760494,17.622016473761054
Baiap2,0.046005397465507025,0.10767505644578693,0.0,0.1522755251549204,0.0,1.0,1.0,235.823610005659,1.0,226.45949268302445,245.18772732829356,247.57976442422247,224.06745558709554
Bak1,-0.11012628451534358,0.21748225597512374,0.0,0.30756635597551707,0.0,1.0,1.0,31.063896318183634,1.0,31.743746261951625,30.384046374415647,31.16658449205859,30.96120814430868
Banp,0.18819028681790329,0.15741233452813874,0.0,0.22261465837450445,0.0,1.0,1.0,94.71711590267641,1.0,89.89985621911653,99.5343755862363,85.42275220786156,104.01147959749123
Bap1,0.0739149491512622,0.15313666606735082,0.0,0.21656795004904728,0.0,1.0,1.0,209.99098934611197,1.0,211.10533588145134,208.87664281077255,193.44383885374202,226.5381398384819
Bard1,-0.007919030899678409,0.4122912025973764,0.0,0.5830678103603232,0.0,1.0,1.0,6.117766732769604,1.0,6.01465792227275,6.220875543266458,6.743532870480447,5.49200059505876
Barhl1,-0.8475866923646002,2.955868849626547,0.0,4.180229815738022,0.0,1.0,1.0,0.16698563688964155,0.5,0.19835995572875817,0.13561131805052495,0.14643790211334548,0.18753337166593761
Barhl2,0.3947108312994049,0.5830521217663052,0.0,0.8245602181723181,0.0,1.0,1.0,5.370538873802296,1.0,4.705155811611999,6.035921935992593,5.870917875031393,4.8701598725732
Barx1,1.8364347386501858,4.328315705493297,0.0,6.121162772941091,0.0,1.0,1.0,0.11293907539067045,0.25,0.10602984294753633,0.11984830783380458,0.09701349768195949,0.12886465309938142
Batf,-0.09906778781594165,1.0774332689150827,0.0,1.523720741451688,0.0,1.0,1.0,1.3365255367444062,1.0,1.4128748875270103,1.260176185961802,1.043318014355487,1.6297330591333254
Batf3,-0.15560203868171774,0.40444816877787904,0.0,0.5719760855626391,0.0,1.0,1.0,9.587516121008962,1.0,9.54143708201988,9.633595159998045,10.735669922371597,8.439362319646328
Bax,0.04687742512071362,0.1314752099795192,0.0,0.18593402506888654,0.0,1.0,1.0,159.3931432126299,1.0,158.85817775395057,159.92810867130913,166.14840649178248,152.63787993347725
Baz1a,0.050007683517034086,0.27970570304154696,0.0,0.3955635987144572,0.0,1.0,1.0,18.174136260210016,1.0,18.477927925045197,17.870344595374835,18.952734718088795,17.395537802331237
Baz1b,0.05629092947546401,0.09162865004504543,0.0,0.12958247959564134,0.0,1.0,1.0,338.6602528157121,1.0,339.3144846910077,338.0060209404165,340.8111095336097,336.5093960978145
Bbc3,-0.0254525231018064,0.5402862843358055,0.0,0.7640801908718624,0.0,1.0,1.0,3.5162250537794386,1.0,2.986894633091243,4.045555474467634,4.04564441033411,2.986805697224767
Bbox1,-0.6237890425791495,0.30603118351791464,0.0,0.4327934502401245,0.0,1.0,1.0,42.90389115047349,1.0,46.248109445373736,39.55967285557324,41.61231950410493,44.195462796842044
Bbs1,0.10757967021334233,0.1417294437841145,0.0,0.2004357015870899,0.0,1.0,1.0,82.85440694783792,1.0,79.30963319589968,86.39918069977618,83.81200354174908,81.8968103539268
Bbs2,0.06330255658510647,0.10922328218886714,0.0,0.1544650469983996,0.0,1.0,1.0,158.73830978729708,1.0,159.2844297754704,158.19218979912378,169.13285587172285,148.3437637028713
Bbs4,0.1367858768099341,0.13125197913360478,0.0,0.18561832897905436,0.0,1.0,1.0,116.53996001645321,1.0,110.75653605757259,122.32338397533381,116.21903369516887,116.86088633773754
Bbs5,-0.029700896473139657,0.20157869601774683,0.0,0.285075325793781,0.0,1.0,1.0,32.96876760199996,1.0,33.085483876210496,32.85205132778942,32.68494368347136,33.25259152052855
Bbs7,-0.0011578023889966904,0.13421795894290905,0.0,0.18981285785109722,0.0,1.0,1.0,94.23346081140824,1.0,96.70745105946666,91.75947056334984,103.52136367081353,84.94555795200294
Bbs9,-0.08685049622058708,0.11642943177530429,0.0,0.1646560814760283,0.0,1.0,1.0,202.22949359466483,1.0,202.84132779154007,201.6176593977896,195.5921582296119,208.86682895971774
Bcam,-0.0330776641709937,0.19038356408350426,0.0,0.269243018379819,0.0,1.0,1.0,38.17143473891768,1.0,39.01823565706409,37.3246338207713,38.00712331321487,38.335746164620524
Bcar1,0.10091139825314228,0.17530079923854822,0.0,0.24791276777799803,0.0,1.0,1.0,107.34888480688791,1.0,104.39946040219552,110.29830921158032,112.88775058175843,101.8100190320174
Bcl10,-0.12066803273792699,0.13218220280829548,0.0,0.1869338639158425,0.0,1.0,1.0,127.21576547117495,1.0,131.05712281958586,123.37440812276405,111.56196057867929,142.86957036367062
Bcl11a,0.02761221592372722,0.18173504193914558,0.0,0.25701216106878294,0.0,1.0,1.0,65.20720501145986,1.0,64.296962991716,66.11744703120371,66.47274494159224,63.94166508132747
Bcl11b,-0.06734089036172004,0.18191164903196397,0.0,0.25726192121465796,0.0,1.0,1.0,75.29077146131094,1.0,73.33219314540186,77.24934977722005,75.06391160570358,75.5176313169183
Bcl2,-0.1835290260808889,0.14448245556678505,0.0,0.20432904818751552,0.0,1.0,1.0,97.59539803062033,1.0,102.4292080735775,92.76158798766319,106.86597584151501,88.32482021972568
Bcl2a1a,0.29507043014533874,0.40774336025631297,0.0,0.5766361900420566,0.0,1.0,1.0,8.423676232762775,1.0,6.235055158902189,10.61229730662336,6.736666540967448,10.110685924558101
