,baseMean,log2FC_mtDSB_vs_control,lfcSE_mtDSB_vs_control,stat,pvalue_mtDSB_vs_control,padj_mtDSB_vs_control
Dach1,161.65029473412366,-0.1597939121559974,0.18931528033005407,-0.8440624120642093,0.39863453051134257,0.9995545441197232
Dact2,450.2400013462854,-0.30729263036332993,0.20192731334628675,-1.5217982415105549,0.12805964225059993,0.9995545441197232
Dag1,1062.901389024482,-0.017385673197730912,0.11238211742224775,-0.1547014204440426,0.8770567101245313,0.9995545441197232
Dagla,562.5879026640717,-0.14686989430237554,0.12029351371538292,-1.2209294563451933,0.2221127304569247,0.9995545441197232
Daglb,216.00312238416328,0.06929060923358374,0.1718849801009089,0.40312195511734145,0.686858509968771,0.9995545441197232
Dao,24.2307540185222,0.49506243826278684,0.4451275381673285,1.1121811072418692,0.2660602893298105,0.9995545441197232
Dapk1,360.3537350048401,0.06971660851167834,0.1336521397686167,0.5216273277208594,0.6019298323015172,0.9995545441197232
Daxx,98.76904930545662,0.2287525423059324,0.20688631500283816,1.1056919946725052,0.26885985614575947,0.9995545441197232
Dazl,28.544849643056608,0.07310453633478818,0.3774277437618055,0.19369147484008073,0.8464174675255388,0.9995545441197232
Dbh,1.5813926353716086,0.01498021971914517,1.4708905971625512,0.010184455423158623,0.9918741207315279,0.9995545441197232
Dbn1,1831.8212453636042,-0.03023095020234258,0.11078139383899126,-0.2728883358001434,0.7849390530366391,0.9995545441197232
Dbnl,581.5954528059575,-0.06960815841919875,0.11941585071530253,-0.5829055188423058,0.5599569052255878,0.9995545441197232
Dbp,6728.695735700006,-0.23357044771701702,0.0936644714247653,-2.4936931171882954,0.012642179287763369,0.9995545441197232
Dbx1,0.17601102082711775,0.6251663949739719,4.421828840890808,0.14138186200079778,0.8875682823623245,0.9995545441197232
Dbx2,4973.658492676106,-0.04077464548084134,0.1297737755340659,-0.3141978825308808,0.7533707508109555,0.9995545441197232
Dcaf1,325.1019101109206,0.013433212130236233,0.13919808276632778,0.09650428988153958,0.9231200669978329,0.9995545441197232
Dcaf11,166.4710059644721,0.10248741739358101,0.17803263421551532,0.5756664661239358,0.5648406457339482,0.9995545441197232
Dcaf7,2325.2530204416466,0.04304910181742282,0.10914824534165893,0.39440947202283744,0.6932787517398202,0.9995545441197232
Dcc,195.56683164801606,-0.18868438997285208,0.15708548024474972,-1.2011574187434075,0.2296901434019072,0.9995545441197232
Dct,1.778554256119668,-0.2112014559268254,1.4364940609061068,-0.14702563809668973,0.8831117839468087,0.9995545441197232
Dctn1,1665.978686749544,0.0064769510338167765,0.13326282801211992,0.048602833441503394,0.9612358118759342,0.9995545441197232
Dctn2,1658.0150717158251,0.027708301472492296,0.09674843667333698,0.2863953405887794,0.7745753429886899,0.9995545441197232
Dctn3,206.60807151657505,0.04581563141045624,0.16559048145212765,0.2766803442364625,0.7820255659193709,0.9995545441197232
Dctn4,760.5317659022395,-0.07844453346253627,0.17121404663139309,-0.45816645892039215,0.6468328551122768,0.9995545441197232
Dcx,70.29478247249963,0.0005971752892321133,0.28289388252163716,0.0021109515833607267,0.9983157055739362,0.9995545441197232
Ddah1,3969.7251419861955,0.08975073742282884,0.09458526614292605,0.9488870844557138,0.34267804409082614,0.9995545441197232
Ddb1,1022.1300938463529,0.010688070816077875,0.11289191384473822,0.0946752557563806,0.9245727727215785,0.9995545441197232
Ddc,9.314985355419166,-0.36227768605818295,0.633091135521474,-0.5722362322444724,0.5671619441431357,0.9995545441197232
Ddit3,442.89578980824473,0.14315648895557148,0.14642615946015664,0.9776701750790996,0.32823747732528075,0.9995545441197232
Ddit4,3978.622972450978,-0.26681612316813036,0.15660695852327808,-1.7037309560447838,0.08843136207476378,0.9995545441197232
Ddr1,1064.3385579228373,0.010282234993689007,0.12741836397693862,0.08069664899754939,0.9356832018394302,0.9995545441197232
Ddx19b,175.41329737593563,-0.025144084201382966,0.17696525515097247,-0.14208486394649653,0.8870129736966038,0.9995545441197232
Ddx21,502.66681289594027,0.0825751987869236,0.12431248497546245,0.6642550730381007,0.5065270703725313,0.9995545441197232
Ddx4,3.915881003949327,0.11276403550732572,1.0338411409407926,0.10907288464522776,0.9131446814693445,0.9995545441197232
Ddx41,280.69416204825285,0.01555047094179621,0.13640788251661717,0.11399979718842022,0.9092379542167071,0.9995545441197232
Ddx42,967.1592606716098,-0.0856412751363181,0.10565897103206269,-0.810544285069082,0.417627423505489,0.9995545441197232
Ddx56,558.9175964706013,-0.06708132989006634,0.11905696671734842,-0.5634389296119331,0.5731360345839174,0.9995545441197232
Ddx58,211.209563162608,0.2309793712423984,0.1754180401930642,1.3167366993051781,0.187926897558095,0.9995545441197232
Ddx6,1733.6250641796516,-0.02805878920668712,0.09449033542103737,-0.2969487734556195,0.7665056188001155,0.9995545441197232
Decr1,821.3146533993043,-0.0626842479105124,0.11511194405750023,-0.5445503368373366,0.5860628193884634,0.9995545441197232
Def6,28.214198356100272,0.20893130129176318,0.3817152964098917,0.5473485167002832,0.5841393179579397,0.9995545441197232
Defa5,0.183627802010587,1.0681295610840902,4.365248085166728,0.2446893143859643,0.8066970024647463,0.9995545441197232
Dek,968.5112301000835,-0.04659684062877319,0.10350700710344125,-0.45018054267771407,0.6525802648582483,0.9995545441197232
Dennd1a,645.4031841119668,-0.01612456278453599,0.11770858991049352,-0.1369871374450856,0.8910409620933801,0.9995545441197232
Derl2,221.00491805394358,0.15460285661118237,0.18516835914812452,0.834931288058283,0.4037563970929057,0.9995545441197232
Des,29.456452454490698,0.2476408173116125,0.35752861134282626,0.6926461532169665,0.48853163884861717,0.9995545441197232
Dffb,79.57271890569764,-0.13583421746775182,0.22756256995241406,-0.5969093137599751,0.5505679286324856,0.9995545441197232
Dgat1,333.1851319828187,-0.1709811326536207,0.1737733477086171,-0.983931856686801,0.3251490189914604,0.9995545441197232
Dgcr2,1497.4353742024653,0.001349715473159892,0.09381095821284847,0.014387609921833558,0.9885207442185561,0.9995545441197232
Dgcr8,276.85174490656595,-0.13570767170307924,0.1472185495111288,-0.9218109548947877,0.35662719224655914,0.9995545441197232
Dgka,70.05546701989955,0.002231442063707303,0.24944178875873302,0.008945742711401158,0.9928624252047505,0.9995545441197232
Dgkg,217.10842290782924,0.31911246238352287,0.23544299728029888,1.3553703701945914,0.17529958491897768,0.9995545441197232
Dgkq,289.2024993191396,-0.05861209268067788,0.15153747710798884,-0.3867828196645352,0.6989169971561022,0.9995545441197232
Dglucy,384.2431914205685,-0.024934870058471174,0.16271518658842982,-0.15324242672898866,0.8782071010800944,0.9995545441197232
Dhfr,113.04609282366124,0.046647754813998854,0.1953843487930977,0.23874867716961556,0.8113004690697063,0.9995545441197232
Dhh,2.6278718558627414,0.34145346247859343,1.142434917051644,0.2988822009745681,0.7650299282776651,0.9995545441197232
Dhodh,88.7624798872323,-0.15629979030653948,0.23501008217341826,-0.665076956958821,0.5060012722480478,0.9995545441197232
Dhx33,397.2068580306065,-0.07385635011139347,0.1327664247079701,-0.5562878587251721,0.5780140857763214,0.9995545441197232
Dhx58,34.03193071964737,0.05286641728230278,0.34478896977151535,0.15332978116247828,0.878138216377989,0.9995545441197232
Diablo,321.7472264413819,-0.07945858535892711,0.1647634555185276,-0.48225855125982114,0.629622287725339,0.9995545441197232
Diaph1,794.4703051435635,-0.2095683140150593,0.11862119944233473,-1.7667020313425226,0.07727814300933215,0.9995545441197232
Diaph3,66.88306522842056,-0.14496086245371617,0.2655594072664613,-0.5458698072339911,0.5851554339627882,0.9995545441197232
Dicer1,450.18043768684333,-0.22136730340095587,0.12361575610245808,-1.7907693192239758,0.07333032060022941,0.9995545441197232
Dio1,0.3028980842421287,-0.4388127967686578,3.713177679144381,-0.11817716109663041,0.9059272859370462,0.9995545441197232
Dio2,5572.178146319219,0.06876028136965037,0.15553873272105048,0.4420781895720333,0.6584326264878098,0.9995545441197232
Dio3,1.370932831991673,1.3001514649595596,1.7586503895256382,0.7392893281707061,0.4597313281364982,0.9995545441197232
Dip2a,979.2167252148183,-0.018046258139725057,0.11233148931034131,-0.16065181945436652,0.872367638906268,0.9995545441197232
Diras1,215.72031391018777,0.032126628959028826,0.21423842596200754,0.14995736089251363,0.8807982558602685,0.9995545441197232
Disc1,21.042463330748962,0.2404390900648177,0.4590577671249911,0.5237665219579033,0.6004409410677423,0.9995545441197232
Disp2,665.3319059765779,0.0824946912914383,0.16373207753324454,0.5038395196242983,0.6143741540206409,0.9995545441197232
Dixdc1,222.00848400297255,-0.07197075444762813,0.19058960622782523,-0.37762161259516114,0.7057117069664124,0.9995545441197232
Dkk1,0.6625369070798336,1.2008780544403654,2.541327723932882,0.47253962687737217,0.6365416638876211,0.9995545441197232
Dkk2,3.5723987018629457,1.8933397743765725,1.146235004428569,1.6517902236988975,0.0985773223330908,0.9995545441197232
Dkk3,2560.7719627409874,0.06737309861032215,0.13780781546507895,0.4888917104080702,0.624918364797155,0.9995545441197232
Dkk4,0.7587026496884954,-0.00953202558010964,2.160391932033628,-0.004412174216526036,0.9964796057351494,0.9995545441197232
Dlg1,2381.9050572368383,0.1095215134132612,0.11287033909045809,0.9703303303225392,0.33188186360497063,0.9995545441197232
Dlg3,825.8617362161825,-0.039399168276071504,0.12623875456243613,-0.31210041965825286,0.7549642076120154,0.9995545441197232
Dlg4,7710.126215680371,0.05706238242968228,0.13269232091218888,0.4300353030032851,0.6671699610209798,0.9995545441197232
Dlg5,1119.4141911876075,0.049143327486052414,0.14699895783899924,0.3343107203513422,0.738145101702339,0.9995545441197232
Dlgap4,2516.695253940833,0.06080605584170128,0.11676082234500483,0.5207744740100543,0.6025238870408596,0.9995545441197232
Dlk1,12.840068110980399,0.8035082909631853,0.7382975397202817,1.088325841188107,0.2764512865317237,0.9995545441197232
Dll1,51.02034951445902,0.2529404617329529,0.2805228422570612,0.9016750996026457,0.3672294841414282,0.9995545441197232
Dll3,19.419367029624528,-0.5989748223863894,0.438416311625101,-1.3662238527716675,0.17186871296784245,0.9995545441197232
Dll4,16.414378230813078,-0.178632525874314,0.5441020482487539,-0.32830702705358383,0.7426795315588774,0.9995545441197232
Dlx1,80.09996750395085,0.20708514434836225,0.2697931251585323,0.7675701307313803,0.4427426134709952,0.9995545441197232
Dlx2,90.90964261101641,0.10647244639082498,0.2747202406952489,0.3875668065861095,0.6983366370426283,0.9995545441197232
Dlx3,3.079048499929639,-1.0210075612924117,1.1099341656345267,-0.9198811901683577,0.357634849384843,0.9995545441197232
Dlx4,4.4943289013502765,0.4355849593333115,0.9389908308673838,0.4638862755783718,0.6427292262511051,0.9995545441197232
Dlx5,74.44345156320348,0.2777147342479643,0.24939944041102458,1.1135339108631297,0.265479192605361,0.9995545441197232
Dlx6,38.043557954983264,-0.010568935550748393,0.36121288889502906,-0.02925957482602399,0.9766575677026074,0.9995545441197232
Dmap1,304.6291769165825,-0.13267377242741937,0.14529397979744482,-0.9131401907524362,0.3611688149032851,0.9995545441197232
Dmbx1,1.77331989980242,-0.13509996408293368,1.3865582759559725,-0.09743547489180579,0.9223805738529701,0.9995545441197232
Dmc1,16.03413815578511,-0.06393653238640928,0.48287623923237977,-0.13240770034170268,0.8946618243121611,0.9995545441197232
Dmd,1925.0468924105942,-0.055213410566083185,0.11702144677538899,-0.47182300413752215,0.6370531296107619,0.9995545441197232
Dmp1,414.9551668058322,-0.019816214211032163,0.15982539398530843,-0.12398664390499624,0.901325850080247,0.9995545441197232
Dmrt1,0.3630498483473383,1.729627842429107,3.655175255084084,0.4731997022641582,0.6360707101703714,0.9995545441197232
Dmrt2,6.536090411872611,-0.38649073295292824,0.8036523961323035,-0.48091778835348753,0.6305749296243048,0.9995545441197232
Dmrta1,0.2678249218324113,1.361758675756916,3.9784418283299927,0.3422844255406729,0.7321368551303503,0.9995545441197232
Dmrta2,606.9015567570171,-0.27193306658125904,0.17426181149762063,-1.5604857096586078,0.1186451443891391,0.9995545441197232
Dnah11,6.910161747454403,0.4474459792699098,0.7305264105386204,0.6124980189833327,0.5402083082830673,0.9995545441197232
Dnah12,3.41908335453673,0.8750109758863207,1.1456850888793741,0.7637447535798801,0.445019365320526,0.9995545441197232
Dnah5,24.365721547495003,0.06936038002064315,0.41668818002536634,0.16645631756682122,0.8677978570586613,0.9995545441197232
Dnajb1,1104.3187686047434,0.10033110938939696,0.10083820350630428,0.9949712103223297,0.3197502667318789,0.9995545441197232
Dnajb6,1283.2700860783477,0.05596267032034902,0.10986892973110297,0.5093584733856423,0.6105009784221196,0.9995545441197232
Dnajc5,963.0399476283307,0.033687046317962314,0.10286204796911778,0.327497332427954,0.7432917602398408,0.9995545441197232
Dnajc7,1337.5404426685077,0.013759580239140763,0.09740437083941297,0.1412624517828433,0.887662611246681,0.9995545441197232
Dner,4892.67004306434,-0.10245008387328493,0.11533932093621872,-0.8882494108833761,0.374406605470892,0.9995545441197232
Dnm1,4438.79907092273,0.09104275494991311,0.13642682282315957,0.6673376471423467,0.5045564842424526,0.9995545441197232
Dnm1l,2024.4119680999258,0.011377225817963329,0.09323367273554857,0.12202914981408178,0.9028759325703818,0.9995545441197232
Dnm2,1757.6775538363456,-0.06510463457788382,0.09290497364401808,-0.7007658688688057,0.4834491415444224,0.9995545441197232
Dnmt1,271.2464855674977,-0.02421489509403682,0.16749369575195,-0.14457197917405737,0.8850488221436785,0.9995545441197232
Dnmt3a,487.1996034681185,-0.19906318539511275,0.12268214550711028,-1.6225929581870222,0.10467644683345943,0.9995545441197232
Dnmt3b,18.605455918665132,-0.6335689717481201,0.447764055190685,-1.4149616620706817,0.15707973698003386,0.9995545441197232
Dnmt3l,1.3585979642049157,1.3447501446588965,1.7303631969796232,0.777149067320768,0.43707082773725436,0.9995545441197232
Dnttip1,400.293891236295,-0.02194099896735961,0.12402499012491772,-0.17690788723515058,0.8595807432230035,0.9995545441197232
Dnttip2,267.2654409189919,-0.05169116909146227,0.14987628522901128,-0.3448922490471261,0.7301753778720814,0.9995545441197232
Doc2a,320.33712014179804,0.02633249194763316,0.18082885492919548,0.14562107335106328,0.8842205311918563,0.9995545441197232
Dock2,46.393540963961364,-0.0033922763843089523,0.29877931022877063,-0.011353786116286095,0.9909411839779114,0.9995545441197232
Dock3,563.5531591475832,0.052889771612726705,0.17142266515220592,0.30853429775908553,0.7576758064540198,0.9995545441197232
Dock5,46.66175245638696,0.037260270416105044,0.2878897077818839,0.12942550361798566,0.8970209684253792,0.9995545441197232
Dock7,458.73905931498945,-0.1618455071411265,0.1362113542351247,-1.1881939508636905,0.23475700636665953,0.9995545441197232
Dock8,55.103623792035684,-0.0023743959755358605,0.26416153580322665,-0.008988424330272455,0.9928283715691556,0.9995545441197232
Dot1l,145.75309887663516,-0.06461235380944258,0.19907198214359748,-0.3245677925828631,0.7455082063748972,0.9995545441197232
Dpf2,1080.3790124431198,0.021319342043638445,0.10914592053212299,0.19532880330936325,0.8451355495507399,0.9995545441197232
Dpf3,649.6491113503897,-0.20655874504518318,0.13780887784868318,-1.4988783616102637,0.13390519084256092,0.9995545441197232
Dpm1,761.3172383143874,0.09243770591194188,0.130261152544728,0.7096337173909264,0.47793130509265935,0.9995545441197232
Dpp10,478.6305044793609,0.06829580824703146,0.13191225092977119,0.5177366602848094,0.6046420163162899,0.9995545441197232
Dpp4,11.518258376805319,-0.318915510511518,0.6714106472330813,-0.47499322780445274,0.6347918002725685,0.9995545441197232
Dpp9,260.9676824129327,0.11661127664959002,0.16808245586801207,0.6937742315067067,0.4878238050843712,0.9995545441197232
Dppa3,0.9805565047614534,-0.6354279060963934,1.9697333778224566,-0.3225958971152025,0.7470013013701613,0.9995545441197232
Dpy30,828.0331072886966,0.058429373494935655,0.1040842781296468,0.5613659867262216,0.5745480662200654,0.9995545441197232
Dpyd,218.4558709335321,0.18272037715127146,0.19213082250427044,0.9510206367185575,0.3415939000427545,0.9995545441197232
Dpysl2,6624.3723081348335,0.036288763604740065,0.11013653434675676,0.32948888232207824,0.7417861958827721,0.9995545441197232
Dpysl3,299.43373088628493,0.2369058358089475,0.13892151095442584,1.7053214738404776,0.08813448476965012,0.9995545441197232
Dpysl4,275.97825017937606,-0.07082067416673635,0.15211057084256277,-0.46558680159077853,0.6415112920448147,0.9995545441197232
Dpysl5,200.15755828537326,0.23096946980110616,0.15965562214798235,1.4466729495252233,0.14798854409022494,0.9995545441197232
Drc7,38.89577987992374,-0.027086210692317366,0.34884651876874734,-0.07764506519347837,0.9381103937222199,0.9995545441197232
Drd1,54.8669564986435,0.4858216654757351,0.36703079734730004,1.3236536797102345,0.18561808863022589,0.9995545441197232
Drd2,32.17780249629734,0.39460804204476896,0.42314411141963093,0.932561818527677,0.3510462548025911,0.9995545441197232
Drd3,3.2718224764458586,-0.13831489775549644,1.039184375663259,-0.13309947781616424,0.8941147081154655,0.9995545441197232
Drd4,1.9534246273759261,-0.4820861487824262,1.3351200878710578,-0.3610807395993466,0.7180390909269014,0.9995545441197232
Drd5,13.521649115553066,0.629961704708196,0.516448759467898,1.2197951745634,0.22254253111758493,0.9995545441197232
Drosha,1283.5775679088551,0.09971810950889363,0.10588275315925591,0.9417785855918369,0.3463060110688304,0.9995545441197232
Dsc1,1.1382393739488346,-2.5869898466541814,2.0928479991688946,-1.2361097641498662,0.21641776592246165,0.9995545441197232
Dsc3,1.7270525191768051,1.1265181328924667,1.6019472209637067,0.703218007528844,0.48191989869099394,0.9995545441197232
Dscam,220.23532272549255,0.13335394534437897,0.19417051722771167,0.6867878154127249,0.49221644916793517,0.9995545441197232
Dscaml1,84.63478543376523,0.25177041441840065,0.2504351529573514,1.005331765310426,0.3147371242764241,0.9995545441197232
Dsg1a,2.017723845775116,1.3473663541789078,1.3781999383877837,0.9776276406999809,0.3282585214755208,0.9995545441197232
Dsg1b,0.8546102574401773,-1.0633077493651946,1.9867338846482765,-0.5352039131065801,0.5925088607167629,0.9995545441197232
Dsg2,11.489778197609112,0.6812294333481708,0.6057732929207258,1.124561682248543,0.2607748186596647,0.9995545441197232
Dsp,6.914952145865591,0.32345747590544066,0.7637617587615714,0.423505723080352,0.6719263238752597,0.9995545441197232
Dspp,1.9609831071795398,0.6222669282969637,1.3326011116426073,0.46695663305423585,0.6405309055063912,0.9995545441197232
Dst,5479.066954760189,0.05975897144251897,0.093791543216979,0.6371466914055516,0.524029297529738,0.9995545441197232
Dtl,14.603183045912997,0.11164180603767941,0.5578782380930508,0.2001185893525716,0.8413878352220705,0.9995545441197232
Dtnbp1,841.2608981278487,0.0660067846390089,0.1241007833963799,0.5318804832051879,0.5948087754092289,0.9995545441197232
Dusp1,342.52382655146556,-0.2002361176019568,0.17546805858937303,-1.1411542317826944,0.25380574652065735,0.9995545441197232
Dusp11,281.4161054773824,-0.1481330263406297,0.19589267768900112,-0.7561948107922922,0.44953240356241997,0.9995545441197232
Dusp15,72.25421798131059,-0.4004080826923187,0.2555970276027754,-1.566560012249418,0.11721757084228086,0.9995545441197232
Dusp3,884.6128119527872,0.06050910476494627,0.1704436317587479,0.3550094781516569,0.7225824906006602,0.9995545441197232
Dusp4,69.85235463060731,0.26994242617180814,0.2833443746690781,0.9527008485242658,0.34074166331398226,0.9995545441197232
Dusp5,56.75780272257058,0.27012177929455383,0.3274969437969796,0.8248070231214325,0.40948115877839564,0.9995545441197232
Dusp6,2340.053318774097,-0.080185038801338,0.10625787950081024,-0.7546267550043343,0.4504729656454628,0.9995545441197232
Dusp7,813.0572626702209,0.1489010231079928,0.1643842323933558,0.9058108611760697,0.36503597125081133,0.9995545441197232
Dut,92.05051826196632,0.07088125416455685,0.2217856874645837,0.31959345517223997,0.749276536392295,0.9995545441197232
Duxbl1,69.24866381057306,-0.28420230881031255,0.2689607352007343,-1.056668396590316,0.2906629531826558,0.9995545441197232
Dvl1,955.2532041327064,-0.034582264921867424,0.11111618316106851,-0.3112261773043328,0.7556286839327613,0.9995545441197232
Dvl2,226.48685099218142,-0.29252524589878076,0.16205335639728188,-1.8051168602866856,0.07105639723935218,0.9995545441197232
Dvl3,510.89131706693775,0.06810761403909374,0.11800765510085802,0.5771457282231731,0.5638410156916078,0.9995545441197232
Dxo,168.83058320353123,0.003735986960792223,0.17030192205084818,0.02193743274181453,0.9824978649427827,0.9995545441197232
Dydc2,26.256584065133477,-0.049907717557196946,0.37259682013423684,-0.13394563469225665,0.8934455641334744,0.9995545441197232
Dync1h1,2160.197663087591,-0.030745939462025938,0.09947605775837902,-0.30907878895548774,0.7572615937293405,0.9995545441197232
Dync1i1,174.90962075904577,0.27085747691783046,0.18923713474442075,1.4313125026102527,0.15234067227637674,0.9995545441197232
Dync1i2,1181.440414393556,0.10476511183819233,0.09541104631769025,1.0980396493017783,0.2721871762623148,0.9995545441197232
Dync1li1,627.0803359842347,0.037674581191470505,0.11378753620348421,0.3310958515183748,0.7405720850963879,0.9995545441197232
Dync2h1,505.0772710859381,-0.15733383619413835,0.16106008085946838,-0.9768642568323226,0.3286363592108855,0.9995545441197232
Dyrk1a,1180.881622225579,-0.01828964193595704,0.10528721503246258,-0.1737118977866202,0.8620918866099521,0.9995545441197232
Dysf,23.154579492184627,-0.19836256859476326,0.3976451529913093,-0.4988431698527419,0.617889872460017,0.9995545441197232
E2f1,153.5017430581464,-0.13564443650758895,0.17650715456305152,-0.7684925681532889,0.44219460426052415,0.9995545441197232
E2f2,10.567332256245805,-0.657396759377521,0.5873465451509189,-1.1192655593276752,0.26302686410920595,0.9995545441197232
E2f3,457.1909293122995,-0.07742093380603743,0.12048004566180115,-0.6426037887084247,0.5204812240584608,0.9995545441197232
E2f4,548.821652334883,0.10438728320146105,0.12941683274299265,0.8065974185039942,0.4198984615172999,0.9995545441197232
E2f5,977.6671002090438,-0.033129824213722944,0.1090515337456086,-0.30379970896151703,0.7612804884813643,0.9995545441197232
Ebf2,4.604534955492624,1.5843371662669616,1.079790335546482,1.4672637030642885,0.14230433357020608,0.9995545441197232
Ebf3,6.730243553774366,0.6263894226229044,0.7497613919700005,0.8354516908066768,0.40346343616160174,0.9995545441197232
Ebi3,10.430489754188363,0.4948828235885428,0.6516990406046032,0.7593732578299077,0.44762930596827244,0.9995545441197232
Ece1,1053.8269972789556,-0.06306418370608453,0.11732842528899953,-0.5375013220432039,0.5909213719683939,0.9995545441197232
Ecel1,29.899602483679917,0.4175579916866434,0.3593603818703964,1.1619477626146224,0.24525668432357106,0.9995545441197232
Echdc1,1062.6045498433157,-0.07505073668297381,0.10903615081160155,-0.68831058437353,0.49125721781799847,0.9995545441197232
Echs1,3151.7823911194014,-0.058716252199469736,0.10252532612450552,-0.5726999797900221,0.5668478511506678,0.9995545441197232
Eci3,2.119290356223821,0.25182773361609284,1.3822952298965319,0.1821808598984623,0.8554407932191076,0.9995545441197232
Ecpas,1143.862490145734,-0.07404673301901332,0.11625842003754859,-0.6369150122210336,0.5241802036739828,0.9995545441197232
Ecscr,5.046397247904709,0.27803709055091697,0.9096200070423569,0.3056629014295307,0.759861322546772,0.9995545441197232
Ect2,13.414825654239097,0.37734933898527184,0.5471542226549558,0.6896580952153857,0.49040922408449683,0.9995545441197232
Eda,126.76766528440582,-0.14344714147326634,0.1969176380310118,-0.7284626349757222,0.4663304335237347,0.9995545441197232
Edar,8.352480303180164,0.39935296260901015,0.6478648421420954,0.6164140058728802,0.5376213118335267,0.9995545441197232
Edc4,1027.4030242073125,0.034156913563561556,0.10293557296009649,0.3318280802381375,0.7400190795484518,0.9995545441197232
Edil3,633.9862141264597,0.1132073289167176,0.1431048249923189,0.7910797481691756,0.42889745622376074,0.9995545441197232
Edn1,25.31394525369573,0.12020199686604727,0.4202747446562922,0.28600813728255425,0.774871889127581,0.9995545441197232
Edn3,23.01303231482694,-0.05776054226109678,0.44028868714318015,-0.13118788637490766,0.895626678411134,0.9995545441197232
Ednra,430.1343061331425,-0.5528694707526439,0.12737189742777635,-4.340592249292175,1.4209919605581951e-05,0.01803594045938489
Ednrb,3941.5409265342605,-0.02685872465468957,0.11114268349636908,-0.24165985389013053,0.8090437395708785,0.9995545441197232
Eea1,669.9262445979656,-0.16456729516279672,0.1164263494706698,-1.413488406284306,0.15751216788896927,0.9995545441197232
Eed,691.8195552228799,-0.08468078238044156,0.11815840330953864,-0.7166716882472082,0.47357669906277333,0.9995545441197232
Eepd1,404.4458155116069,-0.29069514075138597,0.14191742054332085,-2.0483400814253816,0.04052668820366778,0.9995545441197232
Efcab14,1162.4881228313864,0.06612416261160493,0.1074765272174085,0.6152428285838257,0.5383943674879744,0.9995545441197232
Efcab3,3.4351843707009366,-0.4959927405193028,1.1251952204362772,-0.44080594328065953,0.6593534905197919,0.9995545441197232
Efemp1,495.56735902273016,-0.06201259487374252,0.15345407527809307,-0.40411174979460035,0.6861305450516249,0.9995545441197232
Efna1,34.07225288522512,0.3372771004863062,0.35937158424082105,0.9385191130200518,0.3479776993474015,0.9995545441197232
Efna2,123.11478456365303,-0.10520012700847634,0.1891756619567583,-0.5560975757680866,0.5781441522543372,0.9995545441197232
Efna3,293.7321062530698,-0.04405720989967178,0.18306116156545083,-0.24066934527736933,0.8098113996180782,0.9995545441197232
Efna5,169.89714353776517,-0.08534351002487724,0.2089171447445923,-0.40850409921699976,0.6829036216653519,0.9995545441197232
Efnb1,168.15877671081978,-0.17595148954569942,0.17879773946545208,-0.9840811750290467,0.32507560204496466,0.9995545441197232
Efnb2,176.59715184713312,0.03963513153233354,0.20032789239956986,0.19785128799377638,0.8431614172289265,0.9995545441197232
Efnb3,302.94344666588705,0.3146192321715638,0.16766329445271747,1.8764943943069732,0.06058742372725125,0.9995545441197232
Egfl7,180.08866355509744,0.03601504815017817,0.22640724979294596,0.15907197398985526,0.873612168557037,0.9995545441197232
Egfr,1253.8573526011426,-0.203227579812455,0.13035914416308977,-1.5589821574633917,0.1190006032526872,0.9995545441197232
Egln1,1460.3031388384068,0.08760620068530602,0.13132294793822125,0.6671050418889388,0.50470503984413,0.9995545441197232
Egln2,1243.114527851085,0.13019338553098822,0.1109276337487672,1.1736785607980673,0.24052380076037339,0.9995545441197232
Egln3,161.3101871136644,-0.06006905475605548,0.18624253656816234,-0.3225313393112587,0.7470501998354326,0.9995545441197232
Egr1,1099.6990334878572,0.26772310378274816,0.21854962368685,1.224999152441263,0.22057553984584422,0.9995545441197232
Egr2,55.77423114499458,0.02266910336454521,0.3094870496485274,0.0732473406893427,0.9416092951111388,0.9995545441197232
Egr3,734.292787141952,0.42644373363426696,0.15984121487100908,2.6679209988387824,0.007632220198561583,0.7558670184675383
Egr4,152.49280186529205,0.25772874775893057,0.23849891495699505,1.080628596592999,0.27986235672912296,0.9995545441197232
Ehd4,37.40242073861095,0.1792674870705056,0.3283632389029408,0.545942620341537,0.585105380192279,0.9995545441197232
Ehhadh,229.24744623787845,-0.12990730104956463,0.17502081656563548,-0.74223914388405,0.4579424559544145,0.9995545441197232
Ehmt1,118.71230124101099,0.028470086067108335,0.187306288853705,0.15199749160234982,0.8791889140763787,0.9995545441197232
Ehmt2,1512.7326741983143,0.02486817988085232,0.1119685036326729,0.22209977872380599,0.8242362101110825,0.9995545441197232
Eif2a,628.8947511749216,0.08346283343545118,0.13203703570811265,0.6321168374300532,0.5273105336999178,0.9995545441197232
Eif2ak2,338.60350025989015,-0.1142097888480576,0.16433648010889496,-0.6949752652142622,0.4870708027268916,0.9995545441197232
Eif2ak3,358.7522188070822,-0.09683890830601126,0.14025159464689807,-0.6904656488920216,0.4899014048914665,0.9995545441197232
Eif2ak4,126.9465100600052,-0.15474426208025518,0.1919452020773402,-0.8061897896145604,0.42013342509141394,0.9995545441197232
Eif2b1,444.0880997525449,-0.10783086353702419,0.12847492308149058,-0.8393144821626237,0.40129285854224417,0.9995545441197232
Eif2s1,153.46150325409906,0.07005264363663986,0.20297447885996164,0.3451303042141143,0.7299964120775364,0.9995545441197232
